lad22cd,category,count_21,count_11,change
E09000021,"Asian, Asian British or Asian Welsh: Chinese",4127,2883,1244
E09000021,"Asian, Asian British or Asian Welsh: Indian",7731,6325,1406
E09000021,"Asian, Asian British or Asian Welsh: Other Asian",12768,13043,-275
E09000021,"Asian, Asian British or Asian Welsh: Pakistani",4380,3009,1371
E09000021,"Black, Black British, Black Welsh, Caribbean or African: African",3105,2616,489
E09000021,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1081,1027,54
E09000021,"Black, Black British, Black Welsh, Caribbean or African: Other Black",555,378,177
E09000021,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2802,1831,971
E09000021,Mixed or Multiple ethnic groups: White and Asian,3540,2500,1040
E09000021,Mixed or Multiple ethnic groups: White and Black African,1090,700,390
E09000021,Mixed or Multiple ethnic groups: White and Black Caribbean,1564,1238,326
E09000021,Other ethnic group: Any other ethnic group,5979,1960,4019
E09000021,Other ethnic group: Arab,3580,2439,1141
E09000021,"White: English, Welsh, Scottish, Northern Irish or British",90288,101015,-10727
E09000021,White: Gypsy or Irish Traveller,61,95,-34
E09000021,White: Irish,2633,2718,-85
E09000021,White: Other White,21849,15391,6458
E09000022,"Asian, Asian British or Asian Welsh: Bangladeshi",2502,2221,281
E09000022,"Asian, Asian British or Asian Welsh: Chinese",4986,4573,413
E09000022,"Asian, Asian British or Asian Welsh: Indian",6054,4983,1071
E09000022,"Asian, Asian British or Asian Welsh: Other Asian",5641,6089,-448
E09000022,"Asian, Asian British or Asian Welsh: Pakistani",3868,3072,796
E09000022,"Black, Black British, Black Welsh, Caribbean or African: African",37359,35187,2172
E09000022,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",28991,28886,105
E09000022,"Black, Black British, Black Welsh, Caribbean or African: Other Black",9795,14469,-4674
E09000022,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,8735,6983,1752
E09000022,Mixed or Multiple ethnic groups: White and Asian,4541,3574,967
E09000022,Mixed or Multiple ethnic groups: White and Black African,4006,4301,-295
E09000022,Mixed or Multiple ethnic groups: White and Black Caribbean,8348,8302,46
E09000022,Other ethnic group: Any other ethnic group,15397,5693,9704
E09000022,Other ethnic group: Arab,2649,1728,921
E09000022,"White: English, Welsh, Scottish, Northern Irish or British",119395,118250,1145
E09000022,White: Gypsy or Irish Traveller,146,195,-49
E09000022,White: Irish,6828,7456,-628
E09000022,White: Other White,48409,47124,1285
E09000023,"Asian, Asian British or Asian Welsh: Bangladeshi",1826,1388,438
