lad22cd,category,count_21,count_11,change
E09000007,African language: Tigrinya,386,484,-98
E09000007,African language: Yoruba,35,63,-28
E09000007,Arabic,2337,2171,166
E09000007,Caribbean Creole: Any other Caribbean Creole,12,0,12
E09000007,Caribbean Creole: English-based Caribbean Creole,0,1,-1
E09000007,East Asian language: All other Chinese,1881,1761,120
E09000007,East Asian language: Any other East Asian language,96,156,-60
E09000007,East Asian language: Cantonese Chinese,517,527,-10
E09000007,East Asian language: Japanese,1240,1609,-369
E09000007,East Asian language: Korean,262,523,-261
E09000007,East Asian language: Malay,143,139,4
E09000007,East Asian language: Mandarin Chinese,625,360,265
E09000007,East Asian language: Tagalog or Filipino,965,1012,-47
E09000007,East Asian language: Thai,173,317,-144
E09000007,East Asian language: Vietnamese,100,100,0
E09000007,English (English or Welsh in Wales),160655,162326,-1671
E09000007,French,4538,4225,313
E09000007,North or South American language,1,3,-2
E09000007,Oceanic or Australian language,1,2,-1
E09000007,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",327,438,-111
E09000007,Other European language (EU): Any other European language (EU),120,128,-8
E09000007,Other European language (EU): Bulgarian,283,244,39
E09000007,Other European language (EU): Czech,140,202,-62
E09000007,Other European language (EU): Danish,208,263,-55
E09000007,Other European language (EU): Dutch,379,480,-101
E09000007,Other European language (EU): Estonian,20,33,-13
E09000007,Other European language (EU): Finnish,120,203,-83
E09000007,Other European language (EU): German,1273,2193,-920
E09000007,Other European language (EU): Greek,1544,1714,-170
E09000007,Other European language (EU): Hungarian,377,368,9
E09000007,Other European language (EU): Italian,3080,2626,454
E09000007,Other European language (EU): Latvian,56,57,-1
E09000007,Other European language (EU): Lithuanian,210,172,38
E09000007,Other European language (EU): Maltese,12,28,-16
E09000007,Other European language (EU): Polish,1036,1944,-908
E09000007,Other European language (EU): Romanian,637,289,348
E09000007,Other European language (EU): Slovak,178,185,-7
E09000007,Other European language (EU): Slovenian,55,38,17
E09000007,Other European language (EU): Swedish,333,706,-373
E09000007,Other European language (non EU): Albanian,1457,2043,-586
E09000007,Other European language (non EU): Any other Eastern European language (non EU),14,28,-14
E09000007,Other European language (non EU): Northern European language (non EU),166,284,-118
E09000007,Other European language (non EU): Ukrainian,90,54,36
E09000007,Other European language (non-national): Any Romani language,0,3,-3
E09000007,Other European language (non-national): Yiddish,0,1,-1
E09000007,Other UK language: Cornish,0,0,0
E09000007,Other UK language: Gaelic (Irish),8,26,-18
E09000007,Other UK language: Gaelic (Not otherwise specified),4,12,-8
E09000007,Other UK language: Gaelic (Scottish),3,1,2
E09000007,Other UK language: Gypsy or Traveller languages,18,11,7
E09000007,Other UK language: Manx Gaelic,0,0,0
E09000007,Other UK language: Scots,2,4,-2
E09000007,Other language,37,140,-103
E09000007,Portuguese,1998,2004,-6
E09000007,Russian,1310,1147,163
E09000007,Sign language: Any other sign language,2,5,-3
E09000007,Sign language: Any sign communication system,8,9,-1
E09000007,Sign language: British Sign Language,87,65,22
E09000007,South Asian language: Any other South Asian language,75,149,-74
E09000007,South Asian language: Bengali (with Sylheti and Chatgaya),4080,6449,-2369
E09000007,South Asian language: Gujarati,142,260,-118
E09000007,South Asian language: Hindi,177,194,-17
E09000007,South Asian language: Malayalam,54,40,14
E09000007,South Asian language: Marathi,29,19,10
E09000007,South Asian language: Nepalese,67,129,-62
E09000007,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),0,0,0
E09000007,South Asian language: Panjabi,41,43,-2
E09000007,South Asian language: Sinhala,43,66,-23
E09000007,South Asian language: Tamil,94,76,18
E09000007,South Asian language: Telugu,20,12,8
E09000007,South Asian language: Urdu,256,358,-102
E09000007,Spanish,3521,3107,414
E09000007,Turkish,901,708,193
E09000007,Welsh or Cymraeg (in England only),63,58,5
E09000007,West or Central Asian language: Any other West or Central Asian language,142,274,-132
E09000007,West or Central Asian language: Hebrew,600,650,-50
E09000007,West or Central Asian language: Kurdish,345,338,7
E09000007,West or Central Asian language: Pashto,245,308,-63
E09000007,West or Central Asian language: Persian or Farsi,1174,1265,-91
E09000008,African language: Afrikaans,63,121,-58
E09000008,African language: Akan,1010,1162,-152
E09000008,African language: Amharic,185,141,44
E09000008,African language: Any other African language,193,346,-153
E09000008,African language: Any other Nigerian language,54,104,-50
E09000008,African language: Any other West African language,374,282,92
E09000008,African language: Igbo,248,233,15
E09000008,African language: Krio,39,35,4
E09000008,African language: Lingala,158,130,28
E09000008,African language: Luganda,165,286,-121
E09000008,African language: Shona,84,218,-134
E09000008,African language: Somali,681,755,-74
E09000008,African language: Swahili or Kiswahili,100,175,-75
E09000008,African language: Tigrinya,279,194,85
E09000008,African language: Yoruba,238,341,-103
E09000008,Arabic,1142,1002,140
E09000008,Caribbean Creole: Any other Caribbean Creole,66,4,62
E09000008,Caribbean Creole: English-based Caribbean Creole,8,14,-6
E09000008,East Asian language: All other Chinese,760,1061,-301
E09000008,East Asian language: Any other East Asian language,126,134,-8
E09000008,East Asian language: Cantonese Chinese,423,373,50
E09000008,East Asian language: Japanese,181,304,-123
E09000008,East Asian language: Korean,106,64,42
E09000008,East Asian language: Malay,48,70,-22
E09000008,East Asian language: Mandarin Chinese,245,222,23
E09000008,East Asian language: Tagalog or Filipino,554,641,-87
E09000008,East Asian language: Thai,121,210,-89
E09000008,East Asian language: Vietnamese,275,144,131
E09000008,English (English or Welsh in Wales),315336,296232,19104
E09000008,French,1795,2408,-613
E09000008,North or South American language,4,22,-18
E09000008,Oceanic or Australian language,2,3,-1
E09000008,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",126,134,-8
E09000008,Other European language (EU): Any other European language (EU),45,16,29
E09000008,Other European language (EU): Bulgarian,1629,612,1017
E09000008,Other European language (EU): Czech,183,273,-90
E09000008,Other European language (EU): Danish,46,81,-35
E09000008,Other European language (EU): Dutch,122,202,-80
E09000008,Other European language (EU): Estonian,35,26,9
E09000008,Other European language (EU): Finnish,66,53,13
E09000008,Other European language (EU): German,300,548,-248
E09000008,Other European language (EU): Greek,713,416,297
E09000008,Other European language (EU): Hungarian,849,573,276
E09000008,Other European language (EU): Italian,2028,968,1060
E09000008,Other European language (EU): Latvian,117,61,56
E09000008,Other European language (EU): Lithuanian,695,714,-19
E09000008,Other European language (EU): Maltese,22,53,-31
E09000008,Other European language (EU): Polish,6262,4940,1322
E09000008,Other European language (EU): Romanian,4194,736,3458
E09000008,Other European language (EU): Slovak,236,354,-118
E09000008,Other European language (EU): Slovenian,12,10,2
E09000008,Other European language (EU): Swedish,88,118,-30
E09000008,Other European language (non EU): Albanian,803,427,376
E09000008,Other European language (non EU): Any other Eastern European language (non EU),0,18,-18
E09000008,Other European language (non EU): Northern European language (non EU),58,56,2
E09000008,Other European language (non EU): Ukrainian,215,54,161
E09000008,Other European language (non-national): Any Romani language,0,7,-7
E09000008,Other European language (non-national): Yiddish,1,0,1
E09000008,Other UK language: Cornish,0,1,-1
E09000008,Other UK language: Gaelic (Irish),5,13,-8
E09000008,Other UK language: Gaelic (Not otherwise specified),8,5,3
E09000008,Other UK language: Gaelic (Scottish),1,0,1
E09000008,Other UK language: Gypsy or Traveller languages,16,6,10
E09000008,Other UK language: Manx Gaelic,0,1,-1
E09000008,Other UK language: Scots,0,5,-5
E09000008,Other language,164,457,-293
E09000008,Portuguese,4876,2024,2852
E09000008,Russian,666,503,163
E09000008,Sign language: Any other sign language,9,30,-21
E09000008,Sign language: Any sign communication system,27,53,-26
E09000008,Sign language: British Sign Language,188,177,11
E09000008,South Asian language: Any other South Asian language,368,314,54
E09000008,South Asian language: Bengali (with Sylheti and Chatgaya),959,1166,-207
E09000008,South Asian language: Gujarati,3281,4214,-933
E09000008,South Asian language: Hindi,725,762,-37
E09000008,South Asian language: Malayalam,1814,1428,386
E09000008,South Asian language: Marathi,207,145,62
E09000008,South Asian language: Nepalese,138,215,-77
E09000008,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),4,8,-4
E09000008,South Asian language: Panjabi,988,1096,-108
E09000008,South Asian language: Sinhala,225,271,-46
E09000008,South Asian language: Tamil,5215,5172,43
E09000008,South Asian language: Telugu,343,184,159
E09000008,South Asian language: Urdu,3604,3906,-302
E09000008,Spanish,3813,1378,2435
E09000008,Turkish,1264,1482,-218
E09000008,Welsh or Cymraeg (in England only),40,20,20
E09000008,West or Central Asian language: Any other West or Central Asian language,82,131,-49
E09000008,West or Central Asian language: Hebrew,11,10,1
E09000008,West or Central Asian language: Kurdish,748,714,34
E09000008,West or Central Asian language: Pashto,855,659,196
E09000008,West or Central Asian language: Persian or Farsi,1021,1020,1
E09000009,African language: Afrikaans,68,135,-67
E09000009,African language: Akan,74,181,-107
E09000009,African language: Amharic,301,163,138
E09000009,African language: Any other African language,136,282,-146
E09000009,African language: Any other Nigerian language,23,92,-69
E09000009,African language: Any other West African language,47,79,-32
E09000009,African language: Igbo,41,89,-48
E09000009,African language: Krio,5,10,-5
E09000009,African language: Lingala,41,43,-2
E09000009,African language: Luganda,13,38,-25
E09000009,African language: Shona,27,78,-51
E09000009,African language: Somali,3391,5611,-2220
E09000009,African language: Swahili or Kiswahili,122,202,-80
E09000009,African language: Tigrinya,296,212,84
E09000009,African language: Yoruba,46,100,-54
E09000009,Arabic,8775,6989,1786
E09000009,Caribbean Creole: Any other Caribbean Creole,16,4,12
E09000009,Caribbean Creole: English-based Caribbean Creole,0,4,-4
E09000009,East Asian language: All other Chinese,896,1044,-148
E09000009,East Asian language: Any other East Asian language,163,282,-119
E09000009,East Asian language: Cantonese Chinese,527,297,230
E09000009,East Asian language: Japanese,2755,2374,381
E09000009,East Asian language: Korean,100,151,-51
E09000009,East Asian language: Malay,104,126,-22
E09000009,East Asian language: Mandarin Chinese,312,168,144
E09000009,East Asian language: Tagalog or Filipino,828,914,-86
E09000009,East Asian language: Thai,228,330,-102
E09000009,East Asian language: Vietnamese,84,91,-7
E09000009,English (English or Welsh in Wales),244855,213470,31385
E09000009,French,2170,2696,-526
E09000009,North or South American language,0,25,-25
E09000009,Oceanic or Australian language,7,10,-3
E09000009,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",952,657,295
E09000009,Other European language (EU): Any other European language (EU),95,44,51
E09000009,Other European language (EU): Bulgarian,1325,960,365
E09000009,Other European language (EU): Czech,168,270,-102
E09000009,Other European language (EU): Danish,70,118,-48
E09000009,Other European language (EU): Dutch,216,315,-99
E09000009,Other European language (EU): Estonian,30,47,-17
E09000009,Other European language (EU): Finnish,63,91,-28
E09000009,Other European language (EU): German,523,934,-411
E09000009,Other European language (EU): Greek,1470,760,710
E09000009,Other European language (EU): Hungarian,1237,885,352
E09000009,Other European language (EU): Italian,3452,1539,1913
E09000009,Other European language (EU): Latvian,135,210,-75
E09000009,Other European language (EU): Lithuanian,768,1031,-263
E09000009,Other European language (EU): Maltese,15,40,-25
E09000009,Other European language (EU): Polish,15449,20463,-5014
E09000009,Other European language (EU): Romanian,4206,889,3317
E09000009,Other European language (EU): Slovak,260,520,-260
E09000009,Other European language (EU): Slovenian,26,20,6
E09000009,Other European language (EU): Swedish,183,257,-74
E09000009,Other European language (non EU): Albanian,1029,694,335
E09000009,Other European language (non EU): Any other Eastern European language (non EU),11,85,-74
E09000009,Other European language (non EU): Northern European language (non EU),121,114,7
E09000009,Other European language (non EU): Ukrainian,582,256,326
E09000009,Other European language (non-national): Any Romani language,0,6,-6
E09000009,Other European language (non-national): Yiddish,0,0,0
E09000009,Other UK language: Cornish,1,1,0
E09000009,Other UK language: Gaelic (Irish),12,10,2
E09000009,Other UK language: Gaelic (Not otherwise specified),1,7,-6
E09000009,Other UK language: Gaelic (Scottish),0,1,-1
E09000009,Other UK language: Gypsy or Traveller languages,25,8,17
E09000009,Other UK language: Manx Gaelic,0,2,-2
E09000009,Other UK language: Scots,4,8,-4
E09000009,Other language,88,358,-270
E09000009,Portuguese,3117,2088,1029
E09000009,Russian,1154,1203,-49
E09000009,Sign language: Any other sign language,5,26,-21
E09000009,Sign language: Any sign communication system,15,20,-5
E09000009,Sign language: British Sign Language,157,92,65
E09000009,South Asian language: Any other South Asian language,1141,586,555
E09000009,South Asian language: Bengali (with Sylheti and Chatgaya),1740,964,776
E09000009,South Asian language: Gujarati,4896,5903,-1007
E09000009,South Asian language: Hindi,1670,2190,-520
E09000009,South Asian language: Malayalam,542,467,75
E09000009,South Asian language: Marathi,99,101,-2
E09000009,South Asian language: Nepalese,2442,2302,140
E09000009,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),20,19,1
E09000009,South Asian language: Panjabi,17286,16328,958
E09000009,South Asian language: Sinhala,285,434,-149
E09000009,South Asian language: Tamil,5552,6002,-450
E09000009,South Asian language: Telugu,171,130,41
E09000009,South Asian language: Urdu,3773,5128,-1355
E09000009,Spanish,3025,1908,1117
E09000009,Turkish,582,369,213
E09000009,Welsh or Cymraeg (in England only),66,83,-17
E09000009,West or Central Asian language: Any other West or Central Asian language,1074,1687,-613
E09000009,West or Central Asian language: Hebrew,35,63,-28
E09000009,West or Central Asian language: Kurdish,1064,1070,-6
E09000009,West or Central Asian language: Pashto,1670,1592,78
E09000009,West or Central Asian language: Persian or Farsi,3807,4200,-393
E09000010,African language: Afrikaans,7,73,-66
E09000010,African language: Akan,853,1004,-151
E09000010,African language: Amharic,262,179,83
E09000010,African language: Any other African language,136,355,-219
E09000010,African language: Any other Nigerian language,91,113,-22
E09000010,African language: Any other West African language,115,173,-58
E09000010,African language: Igbo,389,423,-34
E09000010,African language: Krio,18,19,-1
E09000010,African language: Lingala,542,459,83
E09000010,African language: Luganda,91,162,-71
E09000010,African language: Shona,46,199,-153
E09000010,African language: Somali,2511,3127,-616
E09000010,African language: Swahili or Kiswahili,113,236,-123
E09000010,African language: Tigrinya,328,129,199
E09000010,African language: Yoruba,105,215,-110
E09000010,Arabic,1242,1197,45
E09000010,Caribbean Creole: Any other Caribbean Creole,120,4,116
E09000010,Caribbean Creole: English-based Caribbean Creole,3,7,-4
E09000010,East Asian language: All other Chinese,582,618,-36
E09000010,East Asian language: Any other East Asian language,69,90,-21
E09000010,East Asian language: Cantonese Chinese,318,276,42
E09000010,East Asian language: Japanese,126,137,-11
E09000010,East Asian language: Korean,20,23,-3
E09000010,East Asian language: Malay,16,27,-11
E09000010,East Asian language: Mandarin Chinese,179,142,37
E09000010,East Asian language: Tagalog or Filipino,462,600,-138
E09000010,East Asian language: Thai,89,93,-4
E09000010,East Asian language: Vietnamese,261,196,65
E09000010,English (English or Welsh in Wales),242839,229660,13179
E09000010,French,1133,2360,-1227
E09000010,North or South American language,0,7,-7
E09000010,Oceanic or Australian language,2,3,-1
E09000010,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",184,170,14
E09000010,Other European language (EU): Any other European language (EU),24,21,3
E09000010,Other European language (EU): Bulgarian,5569,1721,3848
E09000010,Other European language (EU): Czech,252,391,-139
E09000010,Other European language (EU): Danish,25,69,-44
E09000010,Other European language (EU): Dutch,111,208,-97
E09000010,Other European language (EU): Estonian,7,9,-2
E09000010,Other European language (EU): Finnish,29,46,-17
E09000010,Other European language (EU): German,156,387,-231
E09000010,Other European language (EU): Greek,5116,4627,489
E09000010,Other European language (EU): Hungarian,872,480,392
E09000010,Other European language (EU): Italian,1914,1799,115
E09000010,Other European language (EU): Latvian,64,95,-31
E09000010,Other European language (EU): Lithuanian,466,765,-299
E09000010,Other European language (EU): Maltese,5,23,-18
E09000010,Other European language (EU): Polish,4804,5837,-1033
E09000010,Other European language (EU): Romanian,5734,1508,4226
E09000010,Other European language (EU): Slovak,206,327,-121
E09000010,Other European language (EU): Slovenian,5,1,4
E09000010,Other European language (EU): Swedish,63,95,-32
E09000010,Other European language (non EU): Albanian,3508,1742,1766
E09000010,Other European language (non EU): Any other Eastern European language (non EU),2,38,-36
E09000010,Other European language (non EU): Northern European language (non EU),27,51,-24
E09000010,Other European language (non EU): Ukrainian,266,72,194
E09000010,Other European language (non-national): Any Romani language,0,12,-12
E09000010,Other European language (non-national): Yiddish,2,1,1
E09000010,Other UK language: Cornish,2,3,-1
E09000010,Other UK language: Gaelic (Irish),8,21,-13
E09000010,Other UK language: Gaelic (Not otherwise specified),2,8,-6
E09000010,Other UK language: Gaelic (Scottish),1,0,1
E09000010,Other UK language: Gypsy or Traveller languages,61,11,50
E09000010,Other UK language: Manx Gaelic,0,1,-1
E09000010,Other UK language: Scots,2,4,-2
E09000010,Other language,189,587,-398
E09000010,Portuguese,2056,1279,777
E09000010,Russian,515,582,-67
E09000010,Sign language: Any other sign language,11,24,-13
E09000010,Sign language: Any sign communication system,13,17,-4
E09000010,Sign language: British Sign Language,193,126,67
E09000010,South Asian language: Any other South Asian language,143,139,4
E09000010,South Asian language: Bengali (with Sylheti and Chatgaya),2258,2594,-336
E09000010,South Asian language: Gujarati,1636,2490,-854
E09000010,South Asian language: Hindi,146,229,-83
E09000010,South Asian language: Malayalam,191,182,9
E09000010,South Asian language: Marathi,26,33,-7
E09000010,South Asian language: Nepalese,61,54,7
E09000010,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),0,3,-3
E09000010,South Asian language: Panjabi,436,342,94
E09000010,South Asian language: Sinhala,237,376,-139
E09000010,South Asian language: Tamil,1221,1320,-99
E09000010,South Asian language: Telugu,40,80,-40
E09000010,South Asian language: Urdu,640,751,-111
E09000010,Spanish,2108,1105,1003
E09000010,Turkish,18765,18378,387
E09000010,Welsh or Cymraeg (in England only),18,31,-13
E09000010,West or Central Asian language: Any other West or Central Asian language,227,289,-62
E09000010,West or Central Asian language: Hebrew,43,49,-6
E09000010,West or Central Asian language: Kurdish,2133,1990,143
E09000010,West or Central Asian language: Pashto,258,241,17
E09000010,West or Central Asian language: Persian or Farsi,1527,1552,-25
E09000011,African language: Afrikaans,72,162,-90
E09000011,African language: Akan,252,343,-91
E09000011,African language: Amharic,122,44,78
E09000011,African language: Any other African language,153,300,-147
E09000011,African language: Any other Nigerian language,153,233,-80
E09000011,African language: Any other West African language,213,237,-24
E09000011,African language: Igbo,636,563,73
E09000011,African language: Krio,37,43,-6
E09000011,African language: Lingala,107,67,40
E09000011,African language: Luganda,72,135,-63
E09000011,African language: Shona,70,192,-122
E09000011,African language: Somali,1063,1476,-413
E09000011,African language: Swahili or Kiswahili,88,185,-97
E09000011,African language: Tigrinya,220,122,98
E09000011,African language: Yoruba,703,1380,-677
E09000011,Arabic,797,638,159
E09000011,Caribbean Creole: Any other Caribbean Creole,8,1,7
E09000011,Caribbean Creole: English-based Caribbean Creole,0,3,-3
E09000011,East Asian language: All other Chinese,1547,1773,-226
E09000011,East Asian language: Any other East Asian language,133,180,-47
E09000011,East Asian language: Cantonese Chinese,793,596,197
E09000011,East Asian language: Japanese,178,192,-14
E09000011,East Asian language: Korean,103,83,20
E09000011,East Asian language: Malay,75,67,8
E09000011,East Asian language: Mandarin Chinese,436,240,196
E09000011,East Asian language: Tagalog or Filipino,346,284,62
E09000011,East Asian language: Thai,106,148,-42
E09000011,East Asian language: Vietnamese,976,917,59
E09000011,English (English or Welsh in Wales),227031,200919,26112
E09000011,French,1887,2151,-264
E09000011,North or South American language,2,4,-2
E09000011,Oceanic or Australian language,10,26,-16
E09000011,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",175,109,66
E09000011,Other European language (EU): Any other European language (EU),74,18,56
E09000011,Other European language (EU): Bulgarian,1687,747,940
E09000011,Other European language (EU): Czech,154,201,-47
E09000011,Other European language (EU): Danish,84,82,2
E09000011,Other European language (EU): Dutch,189,256,-67
E09000011,Other European language (EU): Estonian,29,38,-9
E09000011,Other European language (EU): Finnish,74,85,-11
E09000011,Other European language (EU): German,442,720,-278
E09000011,Other European language (EU): Greek,806,279,527
E09000011,Other European language (EU): Hungarian,694,487,207
E09000011,Other European language (EU): Italian,2013,815,1198
E09000011,Other European language (EU): Latvian,262,230,32
E09000011,Other European language (EU): Lithuanian,1938,1882,56
E09000011,Other European language (EU): Maltese,13,23,-10
E09000011,Other European language (EU): Polish,2245,2232,13
E09000011,Other European language (EU): Romanian,4629,839,3790
E09000011,Other European language (EU): Slovak,204,277,-73
E09000011,Other European language (EU): Slovenian,30,2,28
E09000011,Other European language (EU): Swedish,158,171,-13
E09000011,Other European language (non EU): Albanian,795,630,165
E09000011,Other European language (non EU): Any other Eastern European language (non EU),7,27,-20
E09000011,Other European language (non EU): Northern European language (non EU),60,73,-13
E09000011,Other European language (non EU): Ukrainian,427,135,292
E09000011,Other European language (non-national): Any Romani language,1,40,-39
E09000011,Other European language (non-national): Yiddish,0,0,0
E09000011,Other UK language: Cornish,0,0,0
E09000011,Other UK language: Gaelic (Irish),6,18,-12
E09000011,Other UK language: Gaelic (Not otherwise specified),2,2,0
E09000011,Other UK language: Gaelic (Scottish),1,4,-3
E09000011,Other UK language: Gypsy or Traveller languages,25,24,1
E09000011,Other UK language: Manx Gaelic,0,1,-1
E09000011,Other UK language: Scots,0,5,-5
E09000011,Other language,59,230,-171
E09000011,Portuguese,2540,1090,1450
E09000011,Russian,1724,895,829
E09000011,Sign language: Any other sign language,7,19,-12
E09000011,Sign language: Any sign communication system,5,5,0
E09000011,Sign language: British Sign Language,127,111,16
E09000011,South Asian language: Any other South Asian language,142,162,-20
E09000011,South Asian language: Bengali (with Sylheti and Chatgaya),713,792,-79
E09000011,South Asian language: Gujarati,814,1052,-238
E09000011,South Asian language: Hindi,441,352,89
E09000011,South Asian language: Malayalam,141,62,79
E09000011,South Asian language: Marathi,66,31,35
E09000011,South Asian language: Nepalese,5854,5058,796
E09000011,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),10,7,3
E09000011,South Asian language: Panjabi,1471,1714,-243
E09000011,South Asian language: Sinhala,84,178,-94
E09000011,South Asian language: Tamil,1305,1110,195
E09000011,South Asian language: Telugu,118,48,70
E09000011,South Asian language: Urdu,746,847,-101
E09000011,Spanish,2990,1277,1713
E09000011,Turkish,1454,1408,46
E09000011,Welsh or Cymraeg (in England only),28,33,-5
E09000011,West or Central Asian language: Any other West or Central Asian language,115,162,-47
E09000011,West or Central Asian language: Hebrew,25,15,10
E09000011,West or Central Asian language: Kurdish,416,390,26
E09000011,West or Central Asian language: Pashto,247,202,45
E09000011,West or Central Asian language: Persian or Farsi,342,269,73
E09000012,African language: Afrikaans,19,52,-33
E09000012,African language: Akan,543,947,-404
E09000012,African language: Amharic,331,298,33
E09000012,African language: Any other African language,92,227,-135
E09000012,African language: Any other Nigerian language,81,169,-88
E09000012,African language: Any other West African language,241,324,-83
E09000012,African language: Igbo,202,332,-130
E09000012,African language: Krio,33,55,-22
E09000012,African language: Lingala,311,315,-4
E09000012,African language: Luganda,45,68,-23
E09000012,African language: Shona,15,95,-80
E09000012,African language: Somali,774,1119,-345
E09000012,African language: Swahili or Kiswahili,133,331,-198
E09000012,African language: Tigrinya,385,341,44
E09000012,African language: Yoruba,382,791,-409
E09000012,Arabic,1107,1201,-94
E09000012,Caribbean Creole: Any other Caribbean Creole,14,0,14
E09000012,Caribbean Creole: English-based Caribbean Creole,2,14,-12
E09000012,East Asian language: All other Chinese,730,875,-145
E09000012,East Asian language: Any other East Asian language,77,88,-11
E09000012,East Asian language: Cantonese Chinese,345,405,-60
E09000012,East Asian language: Japanese,244,540,-296
E09000012,East Asian language: Korean,119,196,-77
E09000012,East Asian language: Malay,26,86,-60
E09000012,East Asian language: Mandarin Chinese,236,320,-84
E09000012,East Asian language: Tagalog or Filipino,196,310,-114
E09000012,East Asian language: Thai,67,129,-62
E09000012,East Asian language: Vietnamese,833,1013,-180
E09000012,English (English or Welsh in Wales),199667,177886,21781
E09000012,French,3315,3235,80
E09000012,North or South American language,0,8,-8
E09000012,Oceanic or Australian language,1,6,-5
E09000012,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",172,153,19
E09000012,Other European language (EU): Any other European language (EU),167,107,60
E09000012,Other European language (EU): Bulgarian,395,335,60
E09000012,Other European language (EU): Czech,188,143,45
E09000012,Other European language (EU): Danish,209,245,-36
E09000012,Other European language (EU): Dutch,369,310,59
E09000012,Other European language (EU): Estonian,32,33,-1
E09000012,Other European language (EU): Finnish,98,117,-19
E09000012,Other European language (EU): German,1125,1705,-580
E09000012,Other European language (EU): Greek,882,662,220
E09000012,Other European language (EU): Hungarian,309,341,-32
E09000012,Other European language (EU): Italian,2961,2046,915
E09000012,Other European language (EU): Latvian,73,105,-32
E09000012,Other European language (EU): Lithuanian,262,402,-140
E09000012,Other European language (EU): Maltese,22,43,-21
E09000012,Other European language (EU): Polish,2276,3944,-1668
E09000012,Other European language (EU): Romanian,779,408,371
E09000012,Other European language (EU): Slovak,103,162,-59
E09000012,Other European language (EU): Slovenian,38,27,11
E09000012,Other European language (EU): Swedish,389,662,-273
E09000012,Other European language (non EU): Albanian,330,407,-77
E09000012,Other European language (non EU): Any other Eastern European language (non EU),7,22,-15
E09000012,Other European language (non EU): Northern European language (non EU),109,272,-163
E09000012,Other European language (non EU): Ukrainian,67,65,2
E09000012,Other European language (non-national): Any Romani language,4,4,0
E09000012,Other European language (non-national): Yiddish,3174,2993,181
E09000012,Other UK language: Cornish,0,0,0
E09000012,Other UK language: Gaelic (Irish),23,34,-11
E09000012,Other UK language: Gaelic (Not otherwise specified),5,4,1
E09000012,Other UK language: Gaelic (Scottish),1,1,0
E09000012,Other UK language: Gypsy or Traveller languages,12,6,6
E09000012,Other UK language: Manx Gaelic,0,0,0
E09000012,Other UK language: Scots,2,10,-8
E09000012,Other language,140,326,-186
E09000012,Portuguese,3185,2739,446
E09000012,Russian,566,482,84
E09000012,Sign language: Any other sign language,4,20,-16
E09000012,Sign language: Any sign communication system,15,16,-1
E09000012,Sign language: British Sign Language,109,86,23
E09000012,South Asian language: Any other South Asian language,37,55,-18
E09000012,South Asian language: Bengali (with Sylheti and Chatgaya),1935,3003,-1068
E09000012,South Asian language: Gujarati,1376,1909,-533
E09000012,South Asian language: Hindi,140,95,45
E09000012,South Asian language: Malayalam,27,36,-9
E09000012,South Asian language: Marathi,15,6,9
E09000012,South Asian language: Nepalese,18,38,-20
E09000012,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),3,3,0
E09000012,South Asian language: Panjabi,545,741,-196
E09000012,South Asian language: Sinhala,10,8,2
E09000012,South Asian language: Tamil,80,84,-4
E09000012,South Asian language: Telugu,9,3,6
E09000012,South Asian language: Urdu,562,734,-172
E09000012,Spanish,4984,3489,1495
E09000012,Turkish,8008,10551,-2543
E09000012,Welsh or Cymraeg (in England only),39,56,-17
E09000012,West or Central Asian language: Any other West or Central Asian language,112,189,-77
E09000012,West or Central Asian language: Hebrew,791,651,140
E09000012,West or Central Asian language: Kurdish,860,946,-86
E09000012,West or Central Asian language: Pashto,182,167,15
E09000012,West or Central Asian language: Persian or Farsi,290,354,-64
E09000013,African language: Afrikaans,26,51,-25
E09000013,African language: Akan,49,63,-14
E09000013,African language: Amharic,509,647,-138
E09000013,African language: Any other African language,81,120,-39
E09000013,African language: Any other Nigerian language,6,55,-49
E09000013,African language: Any other West African language,36,51,-15
E09000013,African language: Igbo,29,44,-15
E09000013,African language: Krio,8,12,-4
E09000013,African language: Lingala,26,31,-5
E09000013,African language: Luganda,12,12,0
E09000013,African language: Shona,5,37,-32
E09000013,African language: Somali,1327,2296,-969
E09000013,African language: Swahili or Kiswahili,31,46,-15
E09000013,African language: Tigrinya,456,479,-23
E09000013,African language: Yoruba,39,61,-22
E09000013,Arabic,2809,3379,-570
E09000013,Caribbean Creole: Any other Caribbean Creole,3,0,3
E09000013,Caribbean Creole: English-based Caribbean Creole,0,2,-2
E09000013,East Asian language: All other Chinese,1211,720,491
E09000013,East Asian language: Any other East Asian language,174,279,-105
