lad22cd,lad22nm,category,count_21
E09000025,Newham,Arrived in the UK: Aged 15 years,2886
E09000025,Newham,Arrived in the UK: Aged 16 to 17 years,7049
E09000025,Newham,Arrived in the UK: Aged 18 to 19 years,12513
E09000025,Newham,Arrived in the UK: Aged 20 to 24 years,37505
E09000025,Newham,Arrived in the UK: Aged 25 to 29 years,33964
E09000025,Newham,Arrived in the UK: Aged 30 to 44 years,43815
E09000025,Newham,Arrived in the UK: Aged 45 to 59 years,9992
E09000025,Newham,Arrived in the UK: Aged 60 to 64 years,1021
E09000025,Newham,Arrived in the UK: Aged 65 to 74 years,945
E09000025,Newham,Arrived in the UK: Aged 75 to 84 years,251
E09000025,Newham,Arrived in the UK: Aged 85 to 89 years,35
E09000025,Newham,Arrived in the UK: Aged 90 years and over,10
E09000026,Redbridge,Born in the UK,174963
E09000026,Redbridge,Arrived in the UK: Aged 0 to 4 years,13605
E09000026,Redbridge,Arrived in the UK: Aged 5 to 7 years,6376
E09000026,Redbridge,Arrived in the UK: Aged 8 to 9 years,4084
E09000026,Redbridge,Arrived in the UK: Aged 10 to 14 years,9070
E09000026,Redbridge,Arrived in the UK: Aged 15 years,1905
E09000026,Redbridge,Arrived in the UK: Aged 16 to 17 years,5020
E09000026,Redbridge,Arrived in the UK: Aged 18 to 19 years,8471
E09000026,Redbridge,Arrived in the UK: Aged 20 to 24 years,26452
E09000026,Redbridge,Arrived in the UK: Aged 25 to 29 years,23882
E09000026,Redbridge,Arrived in the UK: Aged 30 to 44 years,28842
E09000026,Redbridge,Arrived in the UK: Aged 45 to 59 years,5713
E09000026,Redbridge,Arrived in the UK: Aged 60 to 64 years,765
E09000026,Redbridge,Arrived in the UK: Aged 65 to 74 years,815
E09000026,Redbridge,Arrived in the UK: Aged 75 to 84 years,267
E09000026,Redbridge,Arrived in the UK: Aged 85 to 89 years,22
E09000026,Redbridge,Arrived in the UK: Aged 90 years and over,7
E09000027,Richmond upon Thames,Born in the UK,139053
E09000027,Richmond upon Thames,Arrived in the UK: Aged 0 to 4 years,6718
E09000027,Richmond upon Thames,Arrived in the UK: Aged 5 to 7 years,2396
E09000027,Richmond upon Thames,Arrived in the UK: Aged 8 to 9 years,1388
E09000027,Richmond upon Thames,Arrived in the UK: Aged 10 to 14 years,2810
E09000027,Richmond upon Thames,Arrived in the UK: Aged 15 years,561
E09000027,Richmond upon Thames,Arrived in the UK: Aged 16 to 17 years,1662
E09000027,Richmond upon Thames,Arrived in the UK: Aged 18 to 19 years,2608
E09000027,Richmond upon Thames,Arrived in the UK: Aged 20 to 24 years,9168
E09000027,Richmond upon Thames,Arrived in the UK: Aged 25 to 29 years,9968
E09000027,Richmond upon Thames,Arrived in the UK: Aged 30 to 44 years,14662
E09000027,Richmond upon Thames,Arrived in the UK: Aged 45 to 59 years,3384
E09000027,Richmond upon Thames,Arrived in the UK: Aged 60 to 64 years,320
E09000027,Richmond upon Thames,Arrived in the UK: Aged 65 to 74 years,403
E09000027,Richmond upon Thames,Arrived in the UK: Aged 75 to 84 years,144
E09000027,Richmond upon Thames,Arrived in the UK: Aged 85 to 89 years,24
E09000027,Richmond upon Thames,Arrived in the UK: Aged 90 years and over,6
E09000028,Southwark,Born in the UK,182392
E09000028,Southwark,Arrived in the UK: Aged 0 to 4 years,8780
E09000028,Southwark,Arrived in the UK: Aged 5 to 7 years,3777
E09000028,Southwark,Arrived in the UK: Aged 8 to 9 years,2552
E09000028,Southwark,Arrived in the UK: Aged 10 to 14 years,6829
E09000028,Southwark,Arrived in the UK: Aged 15 years,1782
E09000028,Southwark,Arrived in the UK: Aged 16 to 17 years,5657
E09000028,Southwark,Arrived in the UK: Aged 18 to 19 years,8699
E09000028,Southwark,Arrived in the UK: Aged 20 to 24 years,26637
E09000028,Southwark,Arrived in the UK: Aged 25 to 29 years,25750
E09000028,Southwark,Arrived in the UK: Aged 30 to 44 years,27558
E09000028,Southwark,Arrived in the UK: Aged 45 to 59 years,5758
E09000028,Southwark,Arrived in the UK: Aged 60 to 64 years,622
E09000028,Southwark,Arrived in the UK: Aged 65 to 74 years,592
E09000028,Southwark,Arrived in the UK: Aged 75 to 84 years,194
E09000028,Southwark,Arrived in the UK: Aged 85 to 89 years,31
E09000028,Southwark,Arrived in the UK: Aged 90 years and over,25
E09000029,Sutton,Born in the UK,151447
E09000029,Sutton,Arrived in the UK: Aged 0 to 4 years,5482
E09000029,Sutton,Arrived in the UK: Aged 5 to 7 years,2200
E09000029,Sutton,Arrived in the UK: Aged 8 to 9 years,1379
E09000029,Sutton,Arrived in the UK: Aged 10 to 14 years,3194
E09000029,Sutton,Arrived in the UK: Aged 15 years,726
E09000029,Sutton,Arrived in the UK: Aged 16 to 17 years,2084
E09000029,Sutton,Arrived in the UK: Aged 18 to 19 years,3261
E09000029,Sutton,Arrived in the UK: Aged 20 to 24 years,11549
E09000029,Sutton,Arrived in the UK: Aged 25 to 29 years,11612
E09000029,Sutton,Arrived in the UK: Aged 30 to 44 years,13140
E09000029,Sutton,Arrived in the UK: Aged 45 to 59 years,2583
E09000029,Sutton,Arrived in the UK: Aged 60 to 64 years,361
E09000029,Sutton,Arrived in the UK: Aged 65 to 74 years,487
E09000029,Sutton,Arrived in the UK: Aged 75 to 84 years,119
E09000029,Sutton,Arrived in the UK: Aged 85 to 89 years,11
E09000029,Sutton,Arrived in the UK: Aged 90 years and over,3
E09000030,Tower Hamlets,Born in the UK,165081
E09000030,Tower Hamlets,Arrived in the UK: Aged 0 to 4 years,10954
E09000030,Tower Hamlets,Arrived in the UK: Aged 5 to 7 years,5236
E09000030,Tower Hamlets,Arrived in the UK: Aged 8 to 9 years,3458
E09000030,Tower Hamlets,Arrived in the UK: Aged 10 to 14 years,8335
E09000030,Tower Hamlets,Arrived in the UK: Aged 15 years,1966
E09000030,Tower Hamlets,Arrived in the UK: Aged 16 to 17 years,6308
E09000030,Tower Hamlets,Arrived in the UK: Aged 18 to 19 years,12375
E09000030,Tower Hamlets,Arrived in the UK: Aged 20 to 24 years,33419
E09000030,Tower Hamlets,Arrived in the UK: Aged 25 to 29 years,30160
E09000030,Tower Hamlets,Arrived in the UK: Aged 30 to 44 years,26987
E09000030,Tower Hamlets,Arrived in the UK: Aged 45 to 59 years,4698
E09000030,Tower Hamlets,Arrived in the UK: Aged 60 to 64 years,577
E09000030,Tower Hamlets,Arrived in the UK: Aged 65 to 74 years,566
E09000030,Tower Hamlets,Arrived in the UK: Aged 75 to 84 years,160
E09000030,Tower Hamlets,Arrived in the UK: Aged 85 to 89 years,17
E09000030,Tower Hamlets,Arrived in the UK: Aged 90 years and over,9
E09000031,Waltham Forest,Born in the UK,171070
E09000031,Waltham Forest,Arrived in the UK: Aged 0 to 4 years,8316
E09000031,Waltham Forest,Arrived in the UK: Aged 5 to 7 years,3916
E09000031,Waltham Forest,Arrived in the UK: Aged 8 to 9 years,2656
E09000031,Waltham Forest,Arrived in the UK: Aged 10 to 14 years,6582
E09000031,Waltham Forest,Arrived in the UK: Aged 15 years,1559
E09000031,Waltham Forest,Arrived in the UK: Aged 16 to 17 years,3944
E09000031,Waltham Forest,Arrived in the UK: Aged 18 to 19 years,7024
E09000031,Waltham Forest,Arrived in the UK: Aged 20 to 24 years,22942
E09000031,Waltham Forest,Arrived in the UK: Aged 25 to 29 years,20819
E09000031,Waltham Forest,Arrived in the UK: Aged 30 to 44 years,23364
E09000031,Waltham Forest,Arrived in the UK: Aged 45 to 59 years,5080
E09000031,Waltham Forest,Arrived in the UK: Aged 60 to 64 years,473
E09000031,Waltham Forest,Arrived in the UK: Aged 65 to 74 years,500
E09000031,Waltham Forest,Arrived in the UK: Aged 75 to 84 years,160
E09000031,Waltham Forest,Arrived in the UK: Aged 85 to 89 years,20
E09000031,Waltham Forest,Arrived in the UK: Aged 90 years and over,3
E09000032,Wandsworth,Born in the UK,203322
E09000032,Wandsworth,Arrived in the UK: Aged 0 to 4 years,10502
E09000032,Wandsworth,Arrived in the UK: Aged 5 to 7 years,4184
E09000032,Wandsworth,Arrived in the UK: Aged 8 to 9 years,2677
E09000032,Wandsworth,Arrived in the UK: Aged 10 to 14 years,6185
E09000032,Wandsworth,Arrived in the UK: Aged 15 years,1443
E09000032,Wandsworth,Arrived in the UK: Aged 16 to 17 years,4244
E09000032,Wandsworth,Arrived in the UK: Aged 18 to 19 years,7249
E09000032,Wandsworth,Arrived in the UK: Aged 20 to 24 years,26112
E09000032,Wandsworth,Arrived in the UK: Aged 25 to 29 years,26805
E09000032,Wandsworth,Arrived in the UK: Aged 30 to 44 years,27323
E09000032,Wandsworth,Arrived in the UK: Aged 45 to 59 years,5641
E09000032,Wandsworth,Arrived in the UK: Aged 60 to 64 years,745
E09000032,Wandsworth,Arrived in the UK: Aged 65 to 74 years,784
E09000032,Wandsworth,Arrived in the UK: Aged 75 to 84 years,246
E09000032,Wandsworth,Arrived in the UK: Aged 85 to 89 years,34
E09000032,Wandsworth,Arrived in the UK: Aged 90 years and over,10
E09000033,Westminster,Born in the UK,90702
E09000033,Westminster,Arrived in the UK: Aged 0 to 4 years,7353
E09000033,Westminster,Arrived in the UK: Aged 5 to 7 years,3175
E09000033,Westminster,Arrived in the UK: Aged 8 to 9 years,2096
E09000033,Westminster,Arrived in the UK: Aged 10 to 14 years,5301
E09000033,Westminster,Arrived in the UK: Aged 15 years,1489
E09000033,Westminster,Arrived in the UK: Aged 16 to 17 years,5121
E09000033,Westminster,Arrived in the UK: Aged 18 to 19 years,7639
E09000033,Westminster,Arrived in the UK: Aged 20 to 24 years,21978
E09000033,Westminster,Arrived in the UK: Aged 25 to 29 years,22340
E09000033,Westminster,Arrived in the UK: Aged 30 to 44 years,27059
E09000033,Westminster,Arrived in the UK: Aged 45 to 59 years,7770
E09000033,Westminster,Arrived in the UK: Aged 60 to 64 years,941
E09000033,Westminster,Arrived in the UK: Aged 65 to 74 years,937
E09000033,Westminster,Arrived in the UK: Aged 75 to 84 years,275
E09000033,Westminster,Arrived in the UK: Aged 85 to 89 years,49
E09000033,Westminster,Arrived in the UK: Aged 90 years and over,10
