lad22cd,lad22nm,lsoa21cd,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Other Asian","Asian, Asian British or Asian Welsh: Pakistani","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Other ethnic group: Any other ethnic group,Other ethnic group: Arab,"White: English, Welsh, Scottish, Northern Irish or British",White: Gypsy or Irish Traveller,White: Irish,White: Other White
E09000019,Islington,E01002768,12,34,15,49,0,60,57,22,35,24,18,36,26,22,867,0,113,214
E09000019,Islington,E01002769,3,77,61,63,31,34,64,10,53,38,18,22,35,21,1129,0,87,307
E09000019,Islington,E01002770,17,24,31,67,14,87,51,39,48,37,19,12,19,6,731,0,95,244
E09000019,Islington,E01002771,22,30,25,47,10,137,82,44,46,29,19,52,44,19,812,0,83,295
E09000019,Islington,E01002772,26,23,32,56,12,116,89,66,27,27,18,31,55,15,841,2,112,300
E09000019,Islington,E01002773,21,25,12,27,6,102,62,25,39,21,6,21,45,10,437,1,69,144
E09000019,Islington,E01002774,5,31,40,71,5,106,93,52,47,38,25,53,37,41,971,0,134,361
E09000019,Islington,E01002775,24,11,22,22,3,52,36,21,18,18,12,31,50,8,802,0,72,227
E09000019,Islington,E01002776,40,16,26,25,1,90,92,46,45,22,15,46,57,4,882,1,41,212
E09000019,Islington,E01002777,24,12,16,21,4,54,59,43,23,19,14,44,31,9,929,5,61,258
E09000019,Islington,E01002778,67,24,27,33,1,219,79,125,48,31,61,73,119,21,589,2,43,225
E09000019,Islington,E01002779,20,49,27,51,13,51,67,21,38,16,12,39,42,36,962,0,63,384
E09000019,Islington,E01002780,57,18,10,30,7,74,85,43,51,23,16,46,33,15,805,0,70,257
E09000019,Islington,E01002781,32,5,14,22,4,155,95,47,14,21,11,42,52,11,578,7,52,188
E09000019,Islington,E01002782,67,7,9,38,8,253,108,93,48,9,20,51,65,13,459,5,41,239
E09000019,Islington,E01002783,17,9,21,25,4,112,64,49,31,25,15,20,33,10,726,1,83,242
E09000019,Islington,E01002784,58,28,3,47,0,175,95,57,51,25,22,38,27,23,809,4,73,260
E09000019,Islington,E01002785,19,24,35,36,8,74,56,36,24,47,21,34,40,9,1049,1,96,359
E09000019,Islington,E01002786,65,16,25,55,4,186,85,89,37,19,16,31,36,10,757,0,97,277
E09000019,Islington,E01002787,23,26,33,52,7,134,75,43,47,20,11,43,56,23,727,2,62,236
E09000019,Islington,E01002788,1,21,33,47,2,31,45,44,44,25,11,40,26,14,1017,3,114,333
E09000019,Islington,E01002789,11,19,20,21,2,35,41,14,35,32,19,20,10,8,1233,1,64,289
E09000019,Islington,E01002790,14,26,22,22,9,85,61,54,26,15,8,35,40,13,771,1,58,175
E09000019,Islington,E01002791,16,17,26,13,1,29,25,23,28,9,7,31,26,4,960,1,64,263
E09000019,Islington,E01002792,7,28,33,44,3,30,50,46,51,36,12,48,24,9,1064,2,58,324
E09000019,Islington,E01002793,56,41,14,28,8,79,77,40,21,22,9,46,58,15,988,0,68,335
E09000019,Islington,E01002794,20,44,39,44,6,49,29,37,27,28,3,31,25,10,946,0,81,346
E09000019,Islington,E01002795,52,57,23,45,7,114,96,57,57,15,35,59,45,24,919,1,75,316
E09000019,Islington,E01002796,25,23,9,23,3,39,23,1,14,10,11,17,22,6,602,0,49,162
E09000019,Islington,E01002797,57,28,30,60,1,99,68,37,31,43,18,49,66,17,946,1,64,258
E09000019,Islington,E01002798,13,18,30,30,3,44,32,31,18,33,15,27,39,16,1265,3,58,290
E09000019,Islington,E01002799,55,23,32,29,1,166,78,41,39,15,12,31,46,11,882,2,74,302
E09000019,Islington,E01002800,69,17,10,17,2,133,50,10,11,8,13,14,30,31,480,0,29,125
E09000019,Islington,E01002801,8,39,14,27,2,45,41,20,20,21,8,13,26,2,950,1,57,259
E09000019,Islington,E01002802,15,37,28,22,1,34,16,5,20,31,9,12,19,4,885,0,58,284
E09000019,Islington,E01002804,31,20,33,68,12,214,132,93,42,23,13,38,61,26,744,3,79,290
E09000019,Islington,E01002805,21,15,32,46,9,69,97,30,23,31,7,47,21,18,798,1,61,243
E09000019,Islington,E01002806,7,7,32,22,9,87,120,40,30,19,12,37,13,11,869,0,79,201
E09000019,Islington,E01002807,46,18,38,50,3,144,145,39,44,23,13,36,53,21,681,2,71,307
E09000019,Islington,E01002808,62,20,41,42,6,94,63,56,23,20,15,49,50,6,925,3,107,325
E09000019,Islington,E01002809,111,34,35,34,6,82,87,38,34,29,18,37,56,1,693,2,91,252
E09000019,Islington,E01002810,43,17,24,15,9,119,137,89,43,17,12,56,51,19,674,0,99,228
E09000019,Islington,E01002811,27,14,6,28,3,163,120,74,30,20,25,47,72,9,604,2,59,242
E09000020,Kensington and Chelsea,E01002812,3,110,49,174,19,36,16,8,30,71,7,11,50,101,514,0,27,691
E09000020,Kensington and Chelsea,E01002813,0,62,28,60,13,18,4,1,43,54,10,1,26,45,753,1,25,623
E09000020,Kensington and Chelsea,E01002814,18,92,77,152,34,49,32,29,39,48,21,20,121,264,500,2,42,416
E09000020,Kensington and Chelsea,E01002815,0,53,43,101,31,13,2,0,40,36,8,7,57,116,407,2,26,482
E09000020,Kensington and Chelsea,E01002816,5,69,21,83,7,5,2,4,32,20,4,2,34,40,478,0,29,520
E09000020,Kensington and Chelsea,E01002817,1,35,22,78,10,18,8,3,31,39,4,9,38,89,679,4,35,491
E09000020,Kensington and Chelsea,E01002818,2,56,26,122,28,32,8,9,42,39,6,6,65,136,624,0,31,770
E09000020,Kensington and Chelsea,E01002819,2,45,24,75,15,12,5,3,34,37,7,1,40,36,583,2,29,636
E09000020,Kensington and Chelsea,E01002821,3,53,39,73,16,11,7,3,34,29,4,1,22,53,434,0,25,618
E09000020,Kensington and Chelsea,E01002823,15,22,17,69,8,50,15,10,39,20,8,19,39,56,593,0,25,364
E09000020,Kensington and Chelsea,E01002824,1,19,18,68,7,21,7,1,20,43,3,15,28,50,642,1,20,555
E09000020,Kensington and Chelsea,E01002825,5,60,39,94,13,45,26,12,11,70,20,12,56,79,707,3,31,658
E09000020,Kensington and Chelsea,E01002826,1,44,34,67,4,11,5,2,27,36,4,2,45,50,641,1,22,555
E09000020,Kensington and Chelsea,E01002827,1,66,23,71,8,14,4,3,32,49,5,4,30,14,895,0,45,571
E09000020,Kensington and Chelsea,E01002828,1,29,23,39,0,10,15,7,32,27,3,3,26,34,636,1,28,418
E09000020,Kensington and Chelsea,E01002829,13,37,17,66,1,103,129,22,40,28,25,47,45,52,757,0,55,346
E09000020,Kensington and Chelsea,E01002830,5,29,15,110,13,133,119,39,47,13,22,52,37,58,698,2,53,328
E09000020,Kensington and Chelsea,E01002831,0,16,14,91,11,136,118,46,50,21,26,54,79,67,782,8,50,408
E09000020,Kensington and Chelsea,E01002832,12,6,17,54,11,86,54,52,27,24,19,31,59,75,512,0,35,310
E09000020,Kensington and Chelsea,E01002833,7,27,22,53,1,18,28,9,36,24,2,18,18,16,630,0,44,507
E09000020,Kensington and Chelsea,E01002834,1,60,35,81,24,21,9,4,18,32,10,8,21,66,412,0,23,605
E09000020,Kensington and Chelsea,E01002835,0,85,24,93,4,28,3,3,25,42,3,5,28,39,526,0,21,626
E09000020,Kensington and Chelsea,E01002836,0,72,25,51,14,11,9,2,38,36,0,5,23,24,480,1,29,570
E09000020,Kensington and Chelsea,E01002837,5,27,15,44,1,8,3,1,27,28,6,2,9,28,493,0,22,640
E09000020,Kensington and Chelsea,E01002839,4,124,34,60,8,64,18,7,37,39,6,12,65,82,449,5,40,514
E09000020,Kensington and Chelsea,E01002840,26,4,17,90,9,73,17,15,29,33,13,33,57,70,627,0,33,237
E09000020,Kensington and Chelsea,E01002841,5,20,13,50,12,40,32,20,33,19,9,30,31,39,680,1,47,287
E09000020,Kensington and Chelsea,E01002842,62,14,35,105,27,100,18,19,25,19,29,23,116,87,332,0,24,218
E09000020,Kensington and Chelsea,E01002843,15,15,13,76,14,105,44,23,31,18,18,40,39,71,480,1,35,194
E09000020,Kensington and Chelsea,E01002844,2,22,15,56,2,19,5,6,22,29,0,3,26,38,682,1,43,399
E09000020,Kensington and Chelsea,E01002845,0,18,18,73,9,42,22,6,24,15,3,9,25,43,668,4,50,329
E09000020,Kensington and Chelsea,E01002846,7,43,31,94,9,40,22,11,34,35,9,8,50,57,381,0,48,436
E09000020,Kensington and Chelsea,E01002847,4,70,42,84,29,27,14,13,30,28,11,9,38,52,531,0,32,585
E09000020,Kensington and Chelsea,E01002848,5,75,34,101,11,42,28,16,37,42,18,9,67,72,496,0,45,474
E09000020,Kensington and Chelsea,E01002849,2,62,28,71,26,30,14,4,24,37,7,16,62,41,502,0,35,564
E09000020,Kensington and Chelsea,E01002850,13,165,38,103,16,44,15,1,36,35,3,6,51,81,407,0,33,404
E09000020,Kensington and Chelsea,E01002851,9,72,43,169,17,103,30,12,29,25,18,12,76,121,461,0,33,412
E09000020,Kensington and Chelsea,E01002852,28,24,32,157,6,299,147,84,61,25,25,45,160,176,532,1,55,325
E09000020,Kensington and Chelsea,E01002853,21,4,6,30,9,120,90,49,25,9,15,16,73,111,312,0,34,169
E09000020,Kensington and Chelsea,E01002854,11,5,11,56,10,147,86,36,29,4,23,22,61,84,339,0,27,170
E09000020,Kensington and Chelsea,E01002855,30,16,17,62,15,187,197,72,61,27,33,67,137,140,572,2,47,311
E09000020,Kensington and Chelsea,E01002856,12,10,15,24,0,89,94,30,75,15,25,38,42,42,558,0,55,349
E09000020,Kensington and Chelsea,E01002857,42,3,7,63,13,126,93,65,23,8,24,26,93,63,239,1,24,162
E09000020,Kensington and Chelsea,E01002858,49,27,20,71,7,72,26,13,36,19,15,14,52,83,414,4,24,308
E09000020,Kensington and Chelsea,E01002859,0,30,18,63,3,8,2,1,20,27,13,8,27,63,621,0,25,699
E09000020,Kensington and Chelsea,E01002860,0,18,14,31,13,8,4,2,34,22,0,0,30,33,728,0,18,547
E09000020,Kensington and Chelsea,E01002861,0,22,12,55,2,7,16,5,17,31,10,5,34,38,703,0,25,442
E09000020,Kensington and Chelsea,E01002862,4,42,32,123,5,60,19,9,51,18,13,28,58,67,633,0,42,339
E09000020,Kensington and Chelsea,E01002863,0,36,28,63,4,11,5,2,11,36,2,2,38,46,531,0,32,594
E09000020,Kensington and Chelsea,E01002864,7,26,52,93,11,23,8,4,32,25,3,6,94,104,464,0,30,518
E09000020,Kensington and Chelsea,E01002865,0,32,40,73,9,8,2,5,17,38,7,8,32,118,459,0,16,519
E09000020,Kensington and Chelsea,E01002866,4,45,38,109,12,60,38,9,61,24,12,16,81,76,671,1,39,448
E09000020,Kensington and Chelsea,E01002867,19,63,34,134,24,94,15,30,40,57,7,10,131,195,579,0,33,516
E09000020,Kensington and Chelsea,E01002868,0,41,39,77,6,17,4,4,19,31,7,9,40,55,712,0,24,567
E09000020,Kensington and Chelsea,E01002869,2,17,27,73,3,48,14,10,43,48,10,25,60,79,539,0,52,457
E09000020,Kensington and Chelsea,E01002870,6,10,4,38,5,162,76,28,36,8,15,34,52,88,600,4,50,170
E09000020,Kensington and Chelsea,E01002871,6,24,19,49,0,11,13,4,26,52,5,5,34,26,934,0,35,442
E09000020,Kensington and Chelsea,E01002872,13,13,10,53,2,64,52,8,47,26,16,42,66,57,670,0,62,245
E09000020,Kensington and Chelsea,E01002873,0,8,15,53,4,34,26,11,27,21,12,7,24,45,695,1,35,313
E09000020,Kensington and Chelsea,E01002874,0,3,11,61,2,30,47,35,23,27,19,32,44,29,694,2,48,332
E09000020,Kensington and Chelsea,E01002875,2,16,9,55,3,27,11,4,28,59,1,10,22,22,714,0,27,378
E09000020,Kensington and Chelsea,E01002876,7,7,14,32,3,64,50,21,37,29,15,32,28,28,1022,5,51,287
E09000020,Kensington and Chelsea,E01002877,38,17,10,94,4,161,109,47,48,17,23,32,129,120,558,24,45,234
E09000020,Kensington and Chelsea,E01002878,2,18,19,72,5,113,50,22,36,22,31,32,50,57,668,4,63,365
E09000020,Kensington and Chelsea,E01002879,16,16,18,90,12,178,125,64,29,16,33,26,82,104,436,0,28,255
E09000020,Kensington and Chelsea,E01002880,20,14,19,149,6,203,144,52,26,27,23,25,110,139,314,1,35,233
E09000020,Kensington and Chelsea,E01002881,26,11,12,56,2,128,65,24,41,14,9,14,68,89,554,1,39,245
E09000020,Kensington and Chelsea,E01002882,0,16,6,42,7,37,31,16,28,13,5,12,18,14,691,0,36,362
E09000020,Kensington and Chelsea,E01002883,1,47,29,56,6,44,9,8,28,25,13,6,57,61,870,2,35,539
E09000020,Kensington and Chelsea,E01002884,26,70,26,67,3,30,15,7,31,33,10,6,37,26,496,0,43,477
E09000020,Kensington and Chelsea,E01002885,8,38,32,71,6,29,18,8,42,31,12,14,46,21,573,0,30,559
E09000020,Kensington and Chelsea,E01002886,6,25,31,61,2,19,20,10,28,21,4,10,31,24,712,1,28,515
E09000020,Kensington and Chelsea,E01002887,2,114,47,81,15,12,8,8,28,22,3,5,51,77,492,0,33,662
E09000020,Kensington and Chelsea,E01002888,2,253,52,137,14,20,14,10,23,43,9,2,44,105,578,0,37,735
E09000020,Kensington and Chelsea,E01002889,7,57,25,64,14,21,5,2,13,31,6,3,39,55,444,0,35,458
E09000020,Kensington and Chelsea,E01002890,4,58,38,86,18,14,5,1,24,49,3,0,42,34,761,2,32,641
E09000020,Kensington and Chelsea,E01002891,1,41,28,80,14,23,16,8,28,30,7,12,35,95,472,0,20,536
E09000020,Kensington and Chelsea,E01002892,9,98,43,87,8,23,7,13,35,43,5,12,52,57,452,0,16,612
E09000020,Kensington and Chelsea,E01002893,1,35,29,94,13,44,18,16,29,35,12,17,37,25,747,5,45,573
E09000020,Kensington and Chelsea,E01002894,8,33,42,71,4,25,17,4,25,19,8,7,30,35,479,0,32,561
E09000020,Kensington and Chelsea,E01002896,0,21,38,72,3,7,9,1,32,39,9,10,32,28,690,0,46,715
E09000020,Kensington and Chelsea,E01002897,2,31,18,41,2,19,7,4,19,21,3,6,39,56,627,0,39,380
E09000020,Kensington and Chelsea,E01002898,3,24,36,52,2,22,5,2,32,49,6,1,22,37,519,0,34,763
E09000020,Kensington and Chelsea,E01002899,6,12,12,60,0,37,20,0,21,20,9,14,26,42,697,0,21,358
E09000020,Kensington and Chelsea,E01002900,4,13,22,39,4,10,8,2,16,32,4,6,17,22,799,0,21,411
E09000020,Kensington and Chelsea,E01002901,0,14,14,34,3,7,4,0,6,16,4,3,27,10,824,0,37,247
E09000020,Kensington and Chelsea,E01002902,3,23,28,61,5,47,5,5,18,34,7,4,56,26,725,0,43,614
E09000020,Kensington and Chelsea,E01002903,0,23,14,37,3,12,2,1,16,23,0,6,14,22,921,0,29,390
E09000020,Kensington and Chelsea,E01002904,20,3,8,67,3,149,78,48,24,17,28,46,48,101,374,1,30,128
E09000020,Kensington and Chelsea,E01002905,32,6,27,68,7,137,104,28,45,14,8,48,75,76,578,3,64,248
E09000020,Kensington and Chelsea,E01002906,19,28,22,52,3,116,70,29,42,21,15,52,61,75,757,1,67,251
E09000020,Kensington and Chelsea,E01002907,29,10,1,57,10,154,39,39,41,22,36,48,64,109,545,0,25,147
E09000020,Kensington and Chelsea,E01002908,1,12,11,68,1,39,46,26,13,17,10,52,31,46,712,4,57,245
E09000020,Kensington and Chelsea,E01002909,6,21,25,85,6,75,76,24,49,36,23,48,50,41,1016,4,89,480
E09000020,Kensington and Chelsea,E01002910,2,14,20,46,5,21,8,3,9,31,13,5,26,54,699,1,26,405
E09000020,Kensington and Chelsea,E01002911,1,17,16,31,0,18,4,4,35,25,4,7,37,31,817,0,33,571
E09000020,Kensington and Chelsea,E01002912,0,35,30,54,6,31,19,9,16,29,7,20,43,21,847,0,62,461
E09000020,Kensington and Chelsea,E01002913,9,34,42,101,21,64,17,20,26,38,21,10,60,69,779,0,54,529
E09000020,Kensington and Chelsea,E01002914,1,18,21,74,2,12,3,2,14,22,2,1,24,21,789,0,23,535
E09000021,Kingston upon Thames,E01002915,9,33,63,135,81,15,12,0,23,17,3,0,15,12,789,0,16,81
E09000021,Kingston upon Thames,E01002916,16,37,94,107,32,18,1,1,11,45,4,6,14,23,934,1,38,96
E09000021,Kingston upon Thames,E01002917,10,20,64,118,13,2,12,0,14,12,0,6,14,11,974,1,31,95
E09000021,Kingston upon Thames,E01002918,14,25,89,300,42,26,10,2,18,24,4,16,28,5,1035,5,29,86
E09000021,Kingston upon Thames,E01002919,13,28,168,252,58,79,15,11,14,16,11,19,26,19,802,3,15,156
E09000021,Kingston upon Thames,E01002920,4,11,86,71,11,8,9,0,11,37,2,14,13,21,1163,1,37,105
E09000021,Kingston upon Thames,E01002921,3,44,81,103,13,18,10,1,15,24,9,4,23,16,934,1,24,232
E09000021,Kingston upon Thames,E01002922,10,30,41,61,19,12,4,1,25,25,1,9,21,6,1340,4,31,210
E09000021,Kingston upon Thames,E01002923,15,24,53,104,27,57,19,4,16,31,11,15,12,10,1021,0,37,114
E09000021,Kingston upon Thames,E01002924,2,9,58,38,8,1,16,0,12,27,1,16,10,13,1177,3,33,106
E09000021,Kingston upon Thames,E01002925,9,24,45,37,0,13,10,2,11,26,4,9,17,12,990,0,27,161
E09000021,Kingston upon Thames,E01002926,0,20,47,53,16,18,14,3,8,26,11,11,0,22,1128,3,39,116
E09000021,Kingston upon Thames,E01002927,11,31,44,256,32,26,8,0,3,33,2,8,26,18,881,0,27,150
E09000021,Kingston upon Thames,E01002928,7,41,75,262,43,19,6,3,15,23,7,8,18,11,894,0,25,147
E09000021,Kingston upon Thames,E01002929,4,32,53,158,27,10,9,0,23,34,3,3,11,20,1118,1,30,97
E09000021,Kingston upon Thames,E01002930,3,53,55,295,31,39,11,6,17,33,4,8,26,12,932,0,19,165
E09000021,Kingston upon Thames,E01002931,8,56,50,324,40,16,8,3,29,56,10,3,24,13,1064,0,34,112
E09000021,Kingston upon Thames,E01002932,22,36,50,197,51,68,24,8,25,20,17,34,34,50,921,0,22,178
E09000021,Kingston upon Thames,E01002933,14,15,61,70,32,27,5,6,29,44,19,13,4,33,1404,0,36,183
E09000021,Kingston upon Thames,E01002934,11,36,51,60,27,17,2,5,18,23,8,9,10,26,1336,0,34,148
E09000021,Kingston upon Thames,E01002935,31,26,82,121,21,21,6,0,21,29,8,12,22,28,1069,3,32,238
E09000021,Kingston upon Thames,E01002937,7,28,42,40,10,23,5,3,28,37,8,15,11,13,1273,0,41,145
E09000021,Kingston upon Thames,E01002938,5,31,46,56,14,14,12,4,21,31,17,20,18,17,1384,1,32,212
E09000021,Kingston upon Thames,E01002939,6,15,39,79,24,37,8,5,15,39,5,13,11,11,1117,0,24,100
E09000021,Kingston upon Thames,E01002940,9,23,30,75,14,15,14,1,9,24,11,8,15,7,1211,2,19,93
E09000021,Kingston upon Thames,E01002941,10,16,21,72,9,20,1,2,8,3,2,10,7,2,1207,5,19,73
E09000021,Kingston upon Thames,E01002942,1,23,8,35,10,15,0,4,7,6,8,6,8,8,1146,0,17,68
E09000021,Kingston upon Thames,E01002943,0,10,17,52,17,22,3,2,11,16,3,15,11,3,1109,5,18,82
E09000021,Kingston upon Thames,E01002944,6,20,23,69,11,33,7,4,10,16,12,16,17,5,1021,1,15,74
E09000021,Kingston upon Thames,E01002945,5,7,16,54,6,10,10,0,4,12,3,11,7,0,1318,0,17,79
E09000021,Kingston upon Thames,E01002946,0,8,15,46,13,9,2,1,9,27,1,7,7,5,1250,0,20,78
E09000021,Kingston upon Thames,E01002947,0,16,15,38,17,0,5,5,4,28,1,6,9,13,1372,1,24,60
E09000021,Kingston upon Thames,E01002948,2,13,70,97,1,44,12,9,17,39,3,28,21,26,1590,0,36,95
E09000021,Kingston upon Thames,E01002949,9,10,50,80,31,13,9,5,14,27,1,18,23,21,1444,0,20,87
E09000021,Kingston upon Thames,E01002950,3,7,21,50,2,33,4,5,7,12,11,11,12,6,1265,10,28,109
E09000021,Kingston upon Thames,E01002951,11,20,31,94,19,15,9,3,17,19,2,9,28,62,910,4,15,246
E09000021,Kingston upon Thames,E01002952,7,42,113,126,48,24,2,4,9,26,11,3,18,70,727,0,51,260
E09000021,Kingston upon Thames,E01002953,1,43,125,108,60,22,11,1,31,40,8,8,16,37,584,0,15,198
E09000021,Kingston upon Thames,E01002954,0,15,42,169,27,42,8,0,29,25,6,10,44,44,585,0,42,201
E09000021,Kingston upon Thames,E01002955,15,19,92,100,62,27,17,1,17,18,11,13,36,110,631,0,18,190
E09000021,Kingston upon Thames,E01002956,18,30,92,106,44,37,16,4,22,28,12,8,27,102,820,0,25,220
E09000021,Kingston upon Thames,E01002957,11,35,76,258,46,97,25,19,25,22,17,36,50,62,707,1,25,205
E09000021,Kingston upon Thames,E01002958,2,22,42,140,26,12,9,2,20,22,6,10,17,9,1167,0,37,137
E09000021,Kingston upon Thames,E01002959,9,26,152,173,36,29,3,10,22,29,4,4,18,27,742,0,23,126
E09000021,Kingston upon Thames,E01002960,12,26,128,288,45,9,11,5,18,37,5,20,35,29,790,2,25,142
E09000021,Kingston upon Thames,E01002961,15,13,87,223,60,10,7,0,34,36,4,11,11,53,992,0,40,154
E09000021,Kingston upon Thames,E01002962,23,25,90,239,42,29,8,9,11,26,5,9,22,30,796,0,22,142
E09000021,Kingston upon Thames,E01002963,14,36,49,330,13,16,13,4,24,21,2,6,23,21,897,2,27,234
E09000021,Kingston upon Thames,E01002964,7,68,75,101,24,67,33,8,32,24,9,24,39,25,1380,0,48,267
E09000021,Kingston upon Thames,E01002965,5,60,102,145,11,30,26,8,25,38,12,22,63,49,1404,0,36,289
E09000021,Kingston upon Thames,E01002966,13,17,42,45,17,17,10,4,23,25,7,21,12,9,1450,2,28,168
E09000021,Kingston upon Thames,E01002967,0,35,61,54,17,17,9,7,18,45,10,11,24,15,1217,0,33,285
E09000021,Kingston upon Thames,E01002968,23,106,114,209,40,57,18,8,28,45,13,35,49,76,1317,1,40,452
E09000021,Kingston upon Thames,E01002969,5,38,38,304,31,134,28,16,30,22,17,37,57,30,768,0,21,172
E09000021,Kingston upon Thames,E01002970,6,30,47,155,43,53,12,1,22,14,9,13,20,29,849,1,33,239
E09000021,Kingston upon Thames,E01002971,8,43,37,57,13,46,16,12,13,10,9,24,33,9,1134,2,36,207
E09000021,Kingston upon Thames,E01002972,16,51,57,105,30,38,16,8,32,26,8,21,27,54,1049,0,38,233
E09000021,Kingston upon Thames,E01002973,37,20,60,200,35,53,13,8,16,6,16,13,30,25,639,0,34,167
E09000021,Kingston upon Thames,E01002974,26,17,67,164,23,59,13,22,35,32,8,17,36,24,1142,1,30,177
E09000021,Kingston upon Thames,E01002975,2,36,85,282,147,24,5,3,10,30,4,5,15,35,628,0,10,60
E09000021,Kingston upon Thames,E01002976,10,14,45,120,25,21,6,2,15,11,10,8,19,12,1196,0,24,116
E09000021,Kingston upon Thames,E01002977,14,22,75,203,64,39,11,4,8,19,7,19,28,26,1008,1,19,106
E09000021,Kingston upon Thames,E01002978,9,18,107,177,37,12,6,3,13,11,5,17,23,54,1132,0,42,95
E09000021,Kingston upon Thames,E01002979,5,30,51,92,62,4,4,8,9,11,6,10,8,39,1084,0,26,100
E09000021,Kingston upon Thames,E01002980,1,8,54,280,85,14,7,0,11,20,1,3,18,31,801,3,27,49
E09000021,Kingston upon Thames,E01002981,1,13,97,310,166,18,11,4,20,23,0,0,10,37,699,0,27,108
E09000021,Kingston upon Thames,E01002982,0,14,81,217,75,25,3,0,15,17,2,2,24,53,773,0,38,99
E09000021,Kingston upon Thames,E01002983,11,16,53,242,58,7,5,5,12,30,3,11,25,32,986,0,14,116
E09000021,Kingston upon Thames,E01002984,3,24,58,269,61,31,0,1,27,25,10,6,12,34,727,0,32,106
E09000021,Kingston upon Thames,E01002985,15,49,90,575,75,22,14,3,15,21,0,8,12,35,601,0,28,99
E09000021,Kingston upon Thames,E01002986,8,16,84,253,15,12,3,2,10,19,5,13,6,25,689,0,16,97
E09000021,Kingston upon Thames,E01002987,16,33,75,89,12,63,19,2,22,20,1,10,27,15,1011,0,30,257
E09000021,Kingston upon Thames,E01002988,16,61,87,56,21,69,34,6,44,24,15,20,16,19,1160,0,30,228
E09000021,Kingston upon Thames,E01002989,7,29,40,69,9,12,7,1,28,36,4,10,20,11,1302,1,38,206
E09000021,Kingston upon Thames,E01002990,3,52,47,104,4,14,5,2,18,21,7,15,24,22,1100,0,27,215
E09000021,Kingston upon Thames,E01002991,4,40,60,47,12,17,7,3,19,28,9,11,23,9,1092,0,20,212
E09000021,Kingston upon Thames,E01002992,8,36,62,75,40,50,36,1,29,27,11,24,18,10,1076,1,17,231
E09000021,Kingston upon Thames,E01002993,13,26,49,54,7,27,2,1,23,24,7,7,16,13,998,0,35,217
E09000021,Kingston upon Thames,E01002994,6,27,45,53,12,25,16,8,20,36,5,3,8,19,1048,2,22,155
E09000021,Kingston upon Thames,E01002995,13,34,71,66,14,11,4,1,24,23,7,8,9,15,1032,0,29,115
E09000021,Kingston upon Thames,E01002996,7,11,64,37,12,27,9,1,10,20,5,10,4,7,1132,0,19,138
E09000021,Kingston upon Thames,E01002997,4,30,45,46,17,11,6,1,18,23,3,9,13,11,1101,1,16,107
E09000021,Kingston upon Thames,E01002998,4,12,72,79,12,50,9,2,13,25,7,14,18,15,1040,0,34,124
E09000021,Kingston upon Thames,E01002999,20,46,52,74,16,35,11,4,16,16,4,10,23,13,860,5,17,227
E09000021,Kingston upon Thames,E01003000,10,28,112,143,48,11,16,3,17,23,4,9,17,26,947,8,33,98
E09000021,Kingston upon Thames,E01003001,2,40,176,253,79,24,6,1,14,29,4,4,29,22,975,0,34,139
E09000021,Kingston upon Thames,E01003002,24,16,65,115,17,32,8,8,27,32,22,14,17,22,1201,0,32,174
E09000021,Kingston upon Thames,E01003003,25,29,163,121,35,10,23,0,8,21,4,19,14,12,903,1,28,141
E09000021,Kingston upon Thames,E01003004,5,21,51,129,33,40,13,7,24,23,7,8,9,22,1088,0,16,82
E09000021,Kingston upon Thames,E01003005,12,22,18,85,31,18,11,0,7,2,10,11,7,0,1150,0,29,75
E09000021,Kingston upon Thames,E01003006,0,57,49,65,16,5,8,1,21,17,7,9,30,23,936,0,25,231
E09000021,Kingston upon Thames,E01003007,10,35,65,44,4,6,3,2,30,28,10,15,12,18,988,1,44,198
E09000021,Kingston upon Thames,E01003008,9,32,48,39,8,1,19,0,21,43,0,24,15,10,969,1,17,176
E09000021,Kingston upon Thames,E01003009,10,44,58,54,12,25,14,1,33,35,16,22,16,14,1295,0,34,212
E09000021,Kingston upon Thames,E01003010,0,33,36,24,13,2,3,2,15,15,5,13,12,8,1133,1,32,150
E09000021,Kingston upon Thames,E01003011,0,30,51,47,2,9,8,3,16,44,11,15,31,24,1268,2,21,159
E09000022,Lambeth,E01003013,7,274,68,213,18,46,17,21,32,21,11,19,38,11,550,4,24,265
E09000022,Lambeth,E01003014,20,45,29,43,21,194,91,51,65,21,19,34,32,20,889,2,47,268
E09000022,Lambeth,E01003015,18,21,4,37,8,208,103,45,43,7,30,25,40,15,448,0,18,167
E09000022,Lambeth,E01003016,29,246,43,47,14,75,56,22,21,33,9,26,18,26,501,1,23,162
E09000022,Lambeth,E01003017,17,57,23,66,2,133,52,52,19,19,12,58,13,5,865,1,54,215
E09000022,Lambeth,E01003018,5,5,22,41,9,107,130,66,60,26,32,47,24,8,1059,1,47,390
E09000022,Lambeth,E01003019,0,19,21,34,3,105,202,89,38,47,20,37,24,17,1107,0,52,275
