lad22cd,lad22nm,lsoa21cd,All household members have the same ethnic group,Any other combination of multiple ethnic identities,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,One-person household
E09000013,Hammersmith and Fulham,E01001884,277,87,45,72,450
E09000013,Hammersmith and Fulham,E01001885,221,27,75,33,182
E09000013,Hammersmith and Fulham,E01001886,245,73,49,61,200
E09000013,Hammersmith and Fulham,E01001887,222,88,38,58,252
E09000013,Hammersmith and Fulham,E01001888,262,91,26,81,184
E09000013,Hammersmith and Fulham,E01001889,213,102,22,59,197
E09000013,Hammersmith and Fulham,E01001890,205,110,26,73,536
E09000013,Hammersmith and Fulham,E01001891,287,156,28,95,297
E09000013,Hammersmith and Fulham,E01001892,188,70,54,66,227
E09000013,Hammersmith and Fulham,E01001893,201,59,45,42,157
E09000013,Hammersmith and Fulham,E01001894,191,55,33,48,275
E09000013,Hammersmith and Fulham,E01001895,241,78,41,95,219
E09000013,Hammersmith and Fulham,E01001896,229,80,30,66,264
E09000013,Hammersmith and Fulham,E01001897,243,47,40,85,204
E09000013,Hammersmith and Fulham,E01001898,227,98,32,94,285
E09000013,Hammersmith and Fulham,E01001899,212,49,59,63,308
E09000013,Hammersmith and Fulham,E01001900,243,93,52,71,264
E09000013,Hammersmith and Fulham,E01001901,280,53,29,95,238
E09000013,Hammersmith and Fulham,E01001902,300,92,33,95,294
E09000013,Hammersmith and Fulham,E01001903,250,88,49,70,224
E09000013,Hammersmith and Fulham,E01001904,319,57,20,78,207
E09000013,Hammersmith and Fulham,E01001905,328,82,22,80,238
E09000013,Hammersmith and Fulham,E01001906,278,69,15,90,204
E09000013,Hammersmith and Fulham,E01001907,224,49,20,82,188
E09000013,Hammersmith and Fulham,E01001908,267,76,28,109,395
E09000013,Hammersmith and Fulham,E01001909,308,76,40,102,295
E09000013,Hammersmith and Fulham,E01001910,234,66,23,99,418
E09000013,Hammersmith and Fulham,E01001911,279,55,93,50,274
E09000013,Hammersmith and Fulham,E01001912,215,78,67,46,194
E09000013,Hammersmith and Fulham,E01001913,248,128,15,79,304
E09000013,Hammersmith and Fulham,E01001914,238,117,37,104,391
E09000013,Hammersmith and Fulham,E01001915,260,53,16,71,208
E09000013,Hammersmith and Fulham,E01001916,274,29,11,81,294
E09000013,Hammersmith and Fulham,E01001917,243,69,29,69,274
E09000013,Hammersmith and Fulham,E01001918,265,76,19,86,176
E09000013,Hammersmith and Fulham,E01001919,262,53,29,92,203
E09000013,Hammersmith and Fulham,E01001920,215,66,44,48,455
E09000013,Hammersmith and Fulham,E01001921,274,57,30,62,240
E09000013,Hammersmith and Fulham,E01001922,293,56,26,75,221
E09000013,Hammersmith and Fulham,E01001923,268,60,32,69,224
E09000013,Hammersmith and Fulham,E01001924,257,67,25,84,171
E09000013,Hammersmith and Fulham,E01001925,281,61,12,88,182
E09000013,Hammersmith and Fulham,E01001926,263,44,25,92,189
E09000013,Hammersmith and Fulham,E01001927,261,42,20,75,159
E09000013,Hammersmith and Fulham,E01001928,283,49,39,104,247
E09000013,Hammersmith and Fulham,E01001929,208,42,24,82,241
E09000013,Hammersmith and Fulham,E01001930,264,60,41,76,401
E09000013,Hammersmith and Fulham,E01001931,237,54,31,89,298
E09000013,Hammersmith and Fulham,E01001932,264,84,28,90,291
E09000013,Hammersmith and Fulham,E01001933,218,44,29,79,265
E09000013,Hammersmith and Fulham,E01001934,271,63,46,78,241
E09000013,Hammersmith and Fulham,E01001935,492,98,57,92,332
E09000013,Hammersmith and Fulham,E01001937,250,63,27,87,189
E09000013,Hammersmith and Fulham,E01001938,285,38,63,54,176
E09000013,Hammersmith and Fulham,E01001940,248,62,57,78,295
E09000013,Hammersmith and Fulham,E01001941,247,127,39,64,240
E09000013,Hammersmith and Fulham,E01001942,281,91,63,75,355
E09000013,Hammersmith and Fulham,E01001943,271,112,52,86,384
E09000013,Hammersmith and Fulham,E01001944,254,44,61,48,462
E09000013,Hammersmith and Fulham,E01001945,248,79,57,102,268
E09000013,Hammersmith and Fulham,E01001946,238,91,49,77,247
E09000013,Hammersmith and Fulham,E01001947,240,37,72,52,190
E09000013,Hammersmith and Fulham,E01001948,356,71,37,109,349
E09000013,Hammersmith and Fulham,E01001949,277,62,21,105,193
E09000013,Hammersmith and Fulham,E01001950,283,65,17,104,167
E09000013,Hammersmith and Fulham,E01001951,272,75,22,77,259
E09000013,Hammersmith and Fulham,E01001952,279,103,24,87,316
E09000013,Hammersmith and Fulham,E01001953,227,71,43,53,216
E09000013,Hammersmith and Fulham,E01001954,252,68,57,48,224
E09000013,Hammersmith and Fulham,E01001955,286,56,105,52,175
E09000013,Hammersmith and Fulham,E01001956,245,68,62,66,162
E09000013,Hammersmith and Fulham,E01001957,286,46,66,45,162
E09000013,Hammersmith and Fulham,E01001958,279,33,88,36,178
E09000013,Hammersmith and Fulham,E01001959,257,59,68,60,144
E09000013,Hammersmith and Fulham,E01001960,267,140,50,84,209
E09000013,Hammersmith and Fulham,E01001961,253,43,74,40,130
E09000014,Haringey,E01001962,304,42,45,103,147
E09000014,Haringey,E01001963,323,32,41,126,169
E09000014,Haringey,E01001964,250,44,43,138,192
E09000014,Haringey,E01001965,310,21,31,128,167
E09000014,Haringey,E01001966,259,34,30,98,114
E09000014,Haringey,E01001967,319,47,44,147,214
E09000014,Haringey,E01001968,216,48,37,116,223
E09000014,Haringey,E01001969,302,59,69,106,321
E09000014,Haringey,E01001970,323,84,78,58,185
E09000014,Haringey,E01001971,301,61,101,69,252
E09000014,Haringey,E01001972,259,43,67,92,288
E09000014,Haringey,E01001973,404,54,80,121,284
E09000014,Haringey,E01001974,369,88,55,112,335
E09000014,Haringey,E01001975,289,61,47,96,283
E09000014,Haringey,E01001976,317,39,78,85,279
E09000014,Haringey,E01001977,251,48,63,60,183
E09000014,Haringey,E01001978,232,48,75,58,243
E09000014,Haringey,E01001979,332,94,87,75,258
E09000014,Haringey,E01001980,286,63,76,53,195
E09000014,Haringey,E01001981,241,87,70,44,159
E09000014,Haringey,E01001982,271,67,65,59,214
E09000014,Haringey,E01001983,266,48,78,67,153
E09000014,Haringey,E01001984,262,31,34,127,413
E09000014,Haringey,E01001985,270,37,19,132,311
E09000014,Haringey,E01001986,263,47,38,121,275
E09000014,Haringey,E01001987,314,60,27,171,233
E09000014,Haringey,E01001988,291,40,34,138,378
E09000014,Haringey,E01001989,300,36,27,141,262
E09000014,Haringey,E01001990,337,120,37,138,350
E09000014,Haringey,E01001991,253,33,42,117,321
E09000014,Haringey,E01001992,316,36,19,104,197
E09000014,Haringey,E01001993,288,31,18,115,157
E09000014,Haringey,E01001994,328,56,36,109,231
E09000014,Haringey,E01001995,416,48,96,132,206
E09000014,Haringey,E01001996,285,34,34,113,232
E09000014,Haringey,E01001997,248,65,21,112,284
E09000014,Haringey,E01001998,323,121,45,110,266
E09000014,Haringey,E01001999,302,124,41,106,246
E09000014,Haringey,E01002000,254,78,37,100,221
E09000014,Haringey,E01002001,242,90,36,85,224
E09000014,Haringey,E01002002,253,90,51,113,274
E09000014,Haringey,E01002003,326,86,88,78,351
E09000014,Haringey,E01002004,309,86,42,83,190
E09000014,Haringey,E01002005,278,82,28,141,289
E09000014,Haringey,E01002006,304,58,25,111,310
E09000014,Haringey,E01002007,317,51,20,113,298
E09000014,Haringey,E01002008,271,46,22,87,217
E09000014,Haringey,E01002009,257,65,29,108,249
E09000014,Haringey,E01002010,285,36,47,131,219
E09000014,Haringey,E01002011,265,60,40,133,263
E09000014,Haringey,E01002013,321,36,43,117,207
E09000014,Haringey,E01002014,274,53,43,124,303
E09000014,Haringey,E01002015,211,30,49,55,194
E09000014,Haringey,E01002016,320,87,66,118,273
E09000014,Haringey,E01002017,268,44,42,120,277
E09000014,Haringey,E01002018,285,22,39,72,184
E09000014,Haringey,E01002019,255,30,14,101,103
E09000014,Haringey,E01002020,270,56,35,95,250
E09000014,Haringey,E01002021,267,36,20,91,189
E09000014,Haringey,E01002022,311,73,26,133,324
E09000014,Haringey,E01002023,246,31,37,99,196
E09000014,Haringey,E01002024,212,33,34,93,162
E09000014,Haringey,E01002025,304,46,24,132,164
E09000014,Haringey,E01002026,229,45,83,53,301
E09000014,Haringey,E01002027,240,61,74,43,134
E09000014,Haringey,E01002028,258,99,79,63,146
E09000014,Haringey,E01002029,249,53,72,66,300
E09000014,Haringey,E01002030,248,71,58,77,204
E09000014,Haringey,E01002031,295,104,60,62,243
E09000014,Haringey,E01002032,288,47,96,56,272
E09000014,Haringey,E01002033,281,66,106,78,178
E09000014,Haringey,E01002034,283,56,89,62,321
E09000014,Haringey,E01002036,272,28,72,46,219
E09000014,Haringey,E01002037,268,56,63,35,275
E09000014,Haringey,E01002038,255,29,111,39,258
E09000014,Haringey,E01002039,268,28,115,30,198
E09000014,Haringey,E01002040,342,50,91,58,199
E09000014,Haringey,E01002041,314,38,85,57,242
E09000014,Haringey,E01002042,200,90,37,62,152
E09000014,Haringey,E01002043,281,101,79,79,202
E09000014,Haringey,E01002044,248,106,38,94,207
E09000014,Haringey,E01002045,318,99,74,69,243
E09000014,Haringey,E01002046,259,54,60,55,248
E09000014,Haringey,E01002047,233,124,34,56,145
E09000014,Haringey,E01002048,291,99,55,64,181
E09000014,Haringey,E01002049,274,72,68,72,219
E09000014,Haringey,E01002050,225,33,59,70,80
E09000014,Haringey,E01002051,248,57,68,59,235
E09000014,Haringey,E01002052,252,24,61,89,100
E09000014,Haringey,E01002053,269,50,74,50,220
E09000014,Haringey,E01002054,326,53,104,68,299
E09000014,Haringey,E01002055,211,36,37,73,99
E09000014,Haringey,E01002056,236,72,60,38,282
E09000014,Haringey,E01002057,266,68,37,62,124
E09000014,Haringey,E01002058,267,93,42,79,200
E09000014,Haringey,E01002059,278,42,58,95,237
E09000014,Haringey,E01002060,303,70,34,123,233
E09000014,Haringey,E01002061,291,88,37,105,182
E09000014,Haringey,E01002062,293,84,30,160,288
E09000014,Haringey,E01002063,249,72,48,89,255
E09000014,Haringey,E01002064,261,50,48,75,214
E09000014,Haringey,E01002065,265,84,35,108,323
E09000014,Haringey,E01002066,278,48,97,61,297
E09000014,Haringey,E01002067,274,53,61,49,263
E09000014,Haringey,E01002068,286,98,64,55,236
E09000014,Haringey,E01002069,261,90,77,64,388
E09000014,Haringey,E01002070,329,76,83,72,229
E09000014,Haringey,E01002071,246,46,79,59,245
E09000014,Haringey,E01002072,267,69,57,61,226
E09000014,Haringey,E01002073,267,48,69,73,224
E09000014,Haringey,E01002074,322,53,134,64,276
E09000014,Haringey,E01002075,256,50,86,42,161
E09000014,Haringey,E01002076,310,49,76,54,150
E09000014,Haringey,E01002077,337,38,83,66,162
E09000014,Haringey,E01002078,366,47,94,80,364
E09000014,Haringey,E01002079,258,47,85,58,91
E09000014,Haringey,E01002081,238,49,63,41,224
E09000014,Haringey,E01002082,243,21,105,36,163
E09000014,Haringey,E01002083,218,79,33,61,152
E09000014,Haringey,E01002084,231,67,48,75,198
E09000014,Haringey,E01002085,322,107,64,117,211
E09000014,Haringey,E01002086,238,48,55,70,194
E09000014,Haringey,E01002087,229,54,61,77,293
E09000014,Haringey,E01002088,260,98,57,75,198
E09000014,Haringey,E01002089,224,21,94,40,265
E09000014,Haringey,E01002090,278,24,63,64,102
E09000014,Haringey,E01002091,289,44,84,37,181
E09000014,Haringey,E01002092,284,38,82,55,230
E09000014,Haringey,E01002093,302,29,79,66,169
E09000014,Haringey,E01002094,273,20,95,50,103
E09000014,Haringey,E01002095,277,30,107,40,150
E09000014,Haringey,E01002096,259,22,97,43,162
E09000014,Haringey,E01002097,282,39,101,57,113
E09000014,Haringey,E01002098,207,55,43,80,219
E09000014,Haringey,E01002099,295,56,119,74,269
E09000014,Haringey,E01002100,298,79,78,63,162
E09000014,Haringey,E01002101,294,81,54,83,186
E09000014,Haringey,E01002102,307,80,60,78,227
E09000014,Haringey,E01002103,268,86,73,60,159
E09000014,Haringey,E01002104,242,68,44,40,107
E09000014,Haringey,E01002105,339,82,58,105,277
E09000015,Harrow,E01002106,419,33,36,65,98
E09000015,Harrow,E01002107,379,16,32,55,93
E09000015,Harrow,E01002108,399,19,31,52,58
E09000015,Harrow,E01002109,415,22,23,62,132
E09000015,Harrow,E01002110,378,19,34,52,59
E09000015,Harrow,E01002111,426,31,50,60,114
E09000015,Harrow,E01002112,451,26,20,50,150
E09000015,Harrow,E01002113,346,18,30,37,168
E09000015,Harrow,E01002114,426,25,39,72,424
E09000015,Harrow,E01002115,340,19,35,33,82
E09000015,Harrow,E01002116,361,36,25,58,200
E09000015,Harrow,E01002118,318,42,54,68,193
E09000015,Harrow,E01002119,338,33,38,50,109
E09000015,Harrow,E01002120,233,22,32,54,147
E09000015,Harrow,E01002121,366,28,26,41,85
E09000015,Harrow,E01002122,326,26,38,52,140
E09000015,Harrow,E01002123,320,45,37,28,97
E09000015,Harrow,E01002124,335,23,39,35,60
E09000015,Harrow,E01002125,308,46,39,44,75
E09000015,Harrow,E01002127,349,37,36,62,144
E09000015,Harrow,E01002128,337,94,31,90,232
E09000015,Harrow,E01002129,363,63,50,109,304
E09000015,Harrow,E01002130,409,117,63,71,224
E09000015,Harrow,E01002131,294,42,51,53,146
E09000015,Harrow,E01002132,390,35,27,130,246
E09000015,Harrow,E01002133,368,44,62,72,350
E09000015,Harrow,E01002134,283,16,24,89,191
E09000015,Harrow,E01002135,341,28,42,65,181
E09000015,Harrow,E01002136,343,38,41,73,143
E09000015,Harrow,E01002137,207,17,7,67,170
E09000015,Harrow,E01002138,293,26,44,55,91
E09000015,Harrow,E01002139,278,29,47,24,120
E09000015,Harrow,E01002140,323,43,52,58,131
E09000015,Harrow,E01002141,344,24,46,72,194
E09000015,Harrow,E01002142,356,28,39,77,135
E09000015,Harrow,E01002143,317,20,38,62,92
E09000015,Harrow,E01002144,339,28,28,47,138
E09000015,Harrow,E01002145,321,17,29,57,207
E09000015,Harrow,E01002146,330,14,15,63,97
E09000015,Harrow,E01002147,326,10,14,44,108
E09000015,Harrow,E01002148,316,16,27,59,73
E09000015,Harrow,E01002149,346,6,12,52,63
E09000015,Harrow,E01002150,393,26,43,66,311
E09000015,Harrow,E01002151,263,23,29,66,143
E09000015,Harrow,E01002152,369,18,15,76,160
E09000015,Harrow,E01002153,378,17,26,74,121
E09000015,Harrow,E01002155,351,7,26,90,167
E09000015,Harrow,E01002156,354,16,19,50,62
E09000015,Harrow,E01002157,335,41,34,63,120
E09000015,Harrow,E01002158,324,13,25,55,74
E09000015,Harrow,E01002159,363,42,32,85,163
E09000015,Harrow,E01002160,340,56,36,106,166
E09000015,Harrow,E01002161,388,30,45,84,181
E09000015,Harrow,E01002162,338,36,57,89,167
E09000015,Harrow,E01002163,335,33,25,60,84
E09000015,Harrow,E01002164,297,52,42,112,180
E09000015,Harrow,E01002165,355,25,33,29,86
E09000015,Harrow,E01002166,345,22,22,30,65
E09000015,Harrow,E01002167,323,14,42,24,74
E09000015,Harrow,E01002168,282,16,51,41,121
E09000015,Harrow,E01002169,357,29,26,20,99
E09000015,Harrow,E01002170,265,11,38,30,64
E09000015,Harrow,E01002171,364,26,34,33,77
E09000015,Harrow,E01002172,320,20,43,46,64
E09000015,Harrow,E01002173,361,35,27,29,77
E09000015,Harrow,E01002174,336,18,28,33,68
E09000015,Harrow,E01002175,292,14,15,28,57
E09000015,Harrow,E01002176,358,40,25,44,68
E09000015,Harrow,E01002177,304,18,30,33,67
E09000015,Harrow,E01002178,363,25,21,34,59
E09000015,Harrow,E01002179,400,78,76,68,173
E09000015,Harrow,E01002181,336,53,43,83,167
E09000015,Harrow,E01002182,349,65,54,74,147
E09000015,Harrow,E01002183,381,43,56,57,145
E09000015,Harrow,E01002184,377,37,55,54,154
E09000015,Harrow,E01002185,373,14,90,49,187
E09000015,Harrow,E01002186,276,17,26,62,285
E09000015,Harrow,E01002187,420,16,36,68,221
E09000015,Harrow,E01002188,383,15,15,85,140
E09000015,Harrow,E01002189,337,22,21,104,230
E09000015,Harrow,E01002190,428,11,13,56,117
E09000015,Harrow,E01002191,442,23,31,61,110
E09000015,Harrow,E01002192,350,20,12,68,188
E09000015,Harrow,E01002193,376,15,51,81,217
E09000015,Harrow,E01002194,422,20,30,57,128
E09000015,Harrow,E01002195,380,14,44,45,127
E09000015,Harrow,E01002196,408,20,20,69,99
E09000015,Harrow,E01002197,272,13,24,31,80
E09000015,Harrow,E01002198,377,11,35,25,51
E09000015,Harrow,E01002199,318,20,27,30,72
E09000015,Harrow,E01002200,341,43,31,23,67
E09000015,Harrow,E01002201,358,22,31,33,64
E09000015,Harrow,E01002202,406,52,73,29,152
E09000015,Harrow,E01002203,351,24,46,37,66
E09000015,Harrow,E01002204,396,27,22,32,157
E09000015,Harrow,E01002206,279,27,32,36,83
E09000015,Harrow,E01002207,354,25,31,39,75
E09000015,Harrow,E01002208,329,10,19,47,78
E09000015,Harrow,E01002209,351,34,24,52,85
E09000015,Harrow,E01002210,336,29,27,44,68
E09000015,Harrow,E01002211,307,25,41,32,72
E09000015,Harrow,E01002212,346,29,46,61,165
E09000015,Harrow,E01002214,374,23,43,44,128
E09000015,Harrow,E01002215,292,17,57,53,176
E09000015,Harrow,E01002216,351,19,33,40,70
E09000015,Harrow,E01002217,291,21,48,41,151
E09000015,Harrow,E01002218,295,36,37,67,171
E09000015,Harrow,E01002219,358,30,38,39,140
E09000015,Harrow,E01002220,311,37,39,38,68
E09000015,Harrow,E01002221,276,36,27,66,106
E09000015,Harrow,E01002222,312,14,37,53,72
E09000015,Harrow,E01002223,373,20,42,69,87
E09000015,Harrow,E01002224,294,17,57,50,79
E09000015,Harrow,E01002225,378,19,20,51,155
E09000015,Harrow,E01002226,483,35,40,94,351
E09000015,Harrow,E01002227,325,15,65,46,160
E09000015,Harrow,E01002228,453,30,35,69,123
E09000015,Harrow,E01002229,360,25,42,73,270
E09000015,Harrow,E01002230,420,29,24,50,114
E09000015,Harrow,E01002231,370,25,57,71,156
E09000015,Harrow,E01002232,361,44,46,77,181
E09000015,Harrow,E01002233,339,46,81,78,210
E09000015,Harrow,E01002234,297,43,51,52,105
E09000015,Harrow,E01002235,321,29,58,55,147
E09000015,Harrow,E01002236,299,61,50,51,121
E09000015,Harrow,E01002237,265,41,33,113,196
E09000015,Harrow,E01002238,336,36,33,85,106
E09000015,Harrow,E01002239,382,24,26,61,142
E09000015,Harrow,E01002240,314,37,43,85,176
E09000015,Harrow,E01002241,320,20,35,57,104
E09000015,Harrow,E01002242,401,32,39,54,87
E09000016,Havering,E01002243,437,13,23,46,328
E09000016,Havering,E01002244,402,12,21,52,262
E09000016,Havering,E01002245,368,9,14,43,196
E09000016,Havering,E01002246,418,5,14,36,164
E09000016,Havering,E01002247,434,18,26,58,193
E09000016,Havering,E01002248,361,9,20,33,169
E09000016,Havering,E01002250,378,11,23,36,194
E09000016,Havering,E01002251,343,3,27,26,127
E09000016,Havering,E01002252,416,6,4,31,160
E09000016,Havering,E01002253,436,4,1,35,139
E09000016,Havering,E01002254,459,2,6,25,144
E09000016,Havering,E01002255,422,7,12,29,160
E09000016,Havering,E01002256,431,1,4,25,159
E09000016,Havering,E01002257,433,4,8,34,172
E09000016,Havering,E01002258,433,7,10,28,319
E09000016,Havering,E01002259,406,3,6,24,173
E09000016,Havering,E01002260,388,14,20,37,107
E09000016,Havering,E01002261,410,16,20,36,163
E09000016,Havering,E01002262,404,9,15,32,165
E09000016,Havering,E01002263,436,5,9,34,125
E09000016,Havering,E01002264,369,9,14,23,295
E09000016,Havering,E01002265,397,8,9,31,193
E09000016,Havering,E01002266,395,4,4,23,174
E09000016,Havering,E01002267,445,7,19,31,232
E09000016,Havering,E01002268,353,4,10,29,123
E09000016,Havering,E01002269,486,5,12,33,142
E09000016,Havering,E01002270,394,12,9,28,191
E09000016,Havering,E01002271,390,9,11,32,73
E09000016,Havering,E01002272,355,7,10,30,134
E09000016,Havering,E01002273,356,6,11,38,79
E09000016,Havering,E01002274,438,5,3,38,208
E09000016,Havering,E01002275,365,4,6,36,106
E09000016,Havering,E01002276,465,5,13,31,180
E09000016,Havering,E01002277,396,5,8,14,185
E09000016,Havering,E01002278,396,3,13,23,196
E09000016,Havering,E01002279,392,8,9,30,195
E09000016,Havering,E01002280,352,4,24,17,224
E09000016,Havering,E01002281,389,5,14,21,327
E09000016,Havering,E01002282,343,12,23,25,265
E09000016,Havering,E01002283,363,8,15,22,186
E09000016,Havering,E01002284,463,10,15,27,250
E09000016,Havering,E01002285,356,1,8,15,140
E09000016,Havering,E01002286,487,2,7,17,101
E09000016,Havering,E01002287,436,3,13,21,129
E09000016,Havering,E01002288,441,3,6,19,85
E09000016,Havering,E01002289,412,8,12,29,160
E09000016,Havering,E01002290,428,3,7,21,182
E09000016,Havering,E01002291,420,8,9,36,302
E09000016,Havering,E01002292,404,11,7,34,181
E09000016,Havering,E01002294,405,11,10,31,169
E09000016,Havering,E01002295,425,4,11,20,210
E09000016,Havering,E01002296,448,6,14,36,187
E09000016,Havering,E01002297,340,5,14,21,290
E09000016,Havering,E01002298,492,10,14,43,226
E09000016,Havering,E01002299,418,11,9,36,190
E09000016,Havering,E01002300,372,5,6,26,175
E09000016,Havering,E01002301,431,2,16,30,148
E09000016,Havering,E01002302,423,5,7,38,125
E09000016,Havering,E01002303,520,10,31,26,236
E09000016,Havering,E01002304,350,8,9,26,131
E09000016,Havering,E01002305,394,10,20,30,154
E09000016,Havering,E01002306,402,4,19,34,166
E09000016,Havering,E01002307,425,4,12,32,163
E09000016,Havering,E01002308,494,6,16,38,243
E09000016,Havering,E01002309,390,9,13,37,202
E09000016,Havering,E01002310,407,8,15,23,259
E09000016,Havering,E01002311,425,12,17,28,186
E09000016,Havering,E01002312,368,4,9,17,244
E09000016,Havering,E01002313,361,7,18,28,216
E09000016,Havering,E01002314,389,9,28,23,174
