lad22cd,lad22nm,lsoa21cd,"All adults in household have English in England, or English or Welsh in Wales as a main language","At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language","No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language","No people in household have English in England, or English or Welsh in Wales as a main language"
E09000005,Brent,E01000590,392,96,20,118
E09000005,Brent,E01000591,270,133,34,213
E09000005,Brent,E01000592,266,107,33,119
E09000005,Brent,E01000593,372,140,34,134
E09000005,Brent,E01000594,232,117,34,144
E09000005,Brent,E01000595,351,73,47,111
E09000005,Brent,E01000596,398,77,37,128
E09000005,Brent,E01000599,346,62,28,53
E09000005,Brent,E01000601,281,71,30,95
E09000005,Brent,E01000602,310,85,33,84
E09000005,Brent,E01000603,323,68,41,144
E09000005,Brent,E01000604,321,103,43,81
E09000005,Brent,E01000605,345,94,43,71
E09000005,Brent,E01000606,295,94,28,150
E09000005,Brent,E01000607,316,123,45,183
E09000005,Brent,E01000608,379,118,36,201
E09000005,Brent,E01000609,305,118,33,184
E09000005,Brent,E01000610,317,92,40,172
E09000005,Brent,E01000611,198,87,24,145
E09000005,Brent,E01000612,242,105,27,147
E09000005,Brent,E01000613,375,116,43,222
E09000005,Brent,E01000615,298,90,21,154
E09000005,Brent,E01000616,264,106,32,184
E09000005,Brent,E01000617,248,123,15,142
E09000005,Brent,E01000618,204,79,21,71
E09000005,Brent,E01000619,255,118,20,80
E09000005,Brent,E01000620,227,109,15,149
E09000005,Brent,E01000621,296,136,28,179
E09000005,Brent,E01000622,341,70,34,191
E09000005,Brent,E01000623,309,107,16,109
E09000005,Brent,E01000624,375,85,22,112
E09000005,Brent,E01000625,340,78,20,119
E09000005,Brent,E01000626,368,58,29,135
E09000005,Brent,E01000627,366,87,44,156
E09000005,Brent,E01000628,315,129,43,146
E09000005,Brent,E01000629,305,136,29,135
E09000005,Brent,E01000630,358,124,36,250
E09000005,Brent,E01000631,193,136,30,163
E09000005,Brent,E01000632,174,169,22,183
E09000005,Brent,E01000633,184,141,31,198
E09000005,Brent,E01000634,315,124,37,220
E09000005,Brent,E01000636,190,141,21,166
E09000005,Brent,E01000637,359,115,20,142
E09000005,Brent,E01000638,312,111,34,258
E09000005,Brent,E01000639,405,121,14,176
E09000005,Brent,E01000640,348,122,39,293
E09000005,Brent,E01000641,384,106,40,185
E09000005,Brent,E01000642,473,146,21,275
E09000005,Brent,E01000643,558,114,42,126
E09000005,Brent,E01000644,457,127,28,116
E09000006,Bromley,E01000645,496,26,4,10
E09000006,Bromley,E01000646,655,38,5,30
E09000006,Bromley,E01000647,593,24,5,13
E09000006,Bromley,E01000648,586,32,2,26
E09000006,Bromley,E01000649,716,34,5,19
E09000006,Bromley,E01000650,686,38,7,19
E09000006,Bromley,E01000651,593,21,2,15
E09000006,Bromley,E01000652,625,17,4,13
E09000006,Bromley,E01000653,556,32,4,16
E09000006,Bromley,E01000654,476,9,0,1
E09000006,Bromley,E01000655,483,6,2,3
E09000006,Bromley,E01000656,506,9,2,0
E09000006,Bromley,E01000657,655,9,0,10
E09000006,Bromley,E01000658,547,2,1,0
E09000006,Bromley,E01000659,512,3,1,4
E09000006,Bromley,E01000661,617,21,10,23
E09000006,Bromley,E01000662,622,26,10,22
E09000006,Bromley,E01000663,604,29,8,19
E09000006,Bromley,E01000664,575,20,7,10
E09000006,Bromley,E01000665,710,28,6,13
E09000006,Bromley,E01000666,754,14,2,6
E09000006,Bromley,E01000667,601,16,1,4
E09000006,Bromley,E01000668,641,29,5,16
E09000006,Bromley,E01000669,709,20,3,8
E09000006,Bromley,E01000670,749,56,9,50
E09000006,Bromley,E01000671,688,44,14,38
E09000006,Bromley,E01000672,578,40,1,31
E09000006,Bromley,E01000673,566,41,6,17
E09000006,Bromley,E01000674,707,45,8,42
E09000006,Bromley,E01000676,739,54,9,64
E09000006,Bromley,E01000677,695,48,10,47
E09000006,Bromley,E01000678,618,29,6,13
E09000006,Bromley,E01000679,620,20,6,16
E09000006,Bromley,E01000680,622,18,0,6
E09000006,Bromley,E01000681,622,15,8,9
E09000006,Bromley,E01000682,617,15,3,7
E09000006,Bromley,E01000683,657,23,3,22
E09000006,Bromley,E01000684,697,34,13,13
E09000006,Bromley,E01000685,602,10,1,5
E09000006,Bromley,E01000686,628,9,5,6
E09000006,Bromley,E01000687,632,17,4,3
E09000006,Bromley,E01000688,484,11,3,6
E09000006,Bromley,E01000689,569,20,3,20
E09000006,Bromley,E01000690,504,22,1,7
E09000006,Bromley,E01000691,574,31,3,11
E09000006,Bromley,E01000692,627,20,1,11
E09000006,Bromley,E01000693,543,15,3,9
E09000006,Bromley,E01000694,596,28,4,7
E09000006,Bromley,E01000695,708,23,3,11
E09000006,Bromley,E01000696,610,11,3,13
E09000006,Bromley,E01000697,578,31,3,22
E09000006,Bromley,E01000698,413,17,3,6
E09000006,Bromley,E01000699,571,22,8,47
E09000006,Bromley,E01000700,614,28,1,23
E09000006,Bromley,E01000701,543,30,2,24
E09000006,Bromley,E01000702,519,31,1,21
E09000006,Bromley,E01000703,621,40,5,28
E09000006,Bromley,E01000704,544,31,1,17
E09000006,Bromley,E01000705,506,27,9,23
E09000006,Bromley,E01000706,547,24,4,16
E09000006,Bromley,E01000707,383,18,4,4
E09000006,Bromley,E01000708,717,30,8,22
E09000006,Bromley,E01000709,717,24,2,44
E09000006,Bromley,E01000710,774,37,8,43
E09000006,Bromley,E01000711,913,49,5,45
E09000006,Bromley,E01000712,754,54,6,48
E09000006,Bromley,E01000713,800,34,9,42
E09000006,Bromley,E01000714,934,45,7,50
E09000006,Bromley,E01000715,817,28,3,37
E09000006,Bromley,E01000716,648,23,8,23
E09000006,Bromley,E01000717,819,31,2,37
E09000006,Bromley,E01000718,869,39,13,50
E09000006,Bromley,E01000719,577,21,7,16
E09000006,Bromley,E01000720,603,18,16,31
E09000006,Bromley,E01000721,702,29,7,18
E09000006,Bromley,E01000722,661,22,4,17
E09000006,Bromley,E01000723,545,8,2,6
E09000006,Bromley,E01000724,624,21,11,18
E09000006,Bromley,E01000725,731,17,8,19
E09000006,Bromley,E01000726,561,18,0,11
E09000006,Bromley,E01000727,653,16,5,13
E09000006,Bromley,E01000728,620,15,3,19
E09000006,Bromley,E01000729,766,24,8,26
E09000006,Bromley,E01000730,612,13,4,20
E09000006,Bromley,E01000731,508,14,1,9
E09000006,Bromley,E01000732,552,18,6,11
E09000006,Bromley,E01000733,612,19,7,13
E09000006,Bromley,E01000734,478,18,3,8
E09000006,Bromley,E01000735,520,17,6,19
E09000006,Bromley,E01000736,591,10,4,13
E09000006,Bromley,E01000737,544,17,7,12
E09000006,Bromley,E01000738,598,15,4,15
E09000006,Bromley,E01000739,592,12,7,23
E09000006,Bromley,E01000741,712,48,10,72
E09000006,Bromley,E01000742,880,66,20,78
E09000006,Bromley,E01000743,721,44,9,67
E09000006,Bromley,E01000744,585,36,17,44
E09000006,Bromley,E01000745,761,56,12,54
E09000006,Bromley,E01000746,820,48,12,69
E09000006,Bromley,E01000747,752,17,0,4
E09000006,Bromley,E01000748,651,18,0,1
E09000006,Bromley,E01000749,621,13,1,4
E09000006,Bromley,E01000750,634,15,2,14
E09000006,Bromley,E01000751,741,21,27,18
E09000006,Bromley,E01000752,755,13,5,5
E09000006,Bromley,E01000753,724,16,5,5
E09000006,Bromley,E01000754,695,29,6,13
E09000006,Bromley,E01000755,587,14,3,11
E09000006,Bromley,E01000756,564,19,2,9
E09000006,Bromley,E01000757,578,14,2,7
E09000006,Bromley,E01000758,567,14,4,6
E09000006,Bromley,E01000759,537,10,1,1
E09000006,Bromley,E01000760,524,20,1,5
E09000006,Bromley,E01000761,558,11,1,7
E09000006,Bromley,E01000762,679,41,4,19
E09000006,Bromley,E01000763,508,12,1,2
E09000006,Bromley,E01000764,603,17,4,9
E09000006,Bromley,E01000765,653,21,1,4
E09000006,Bromley,E01000766,618,19,3,5
E09000006,Bromley,E01000767,574,19,4,1
E09000006,Bromley,E01000768,582,19,1,11
E09000006,Bromley,E01000769,426,23,0,5
E09000006,Bromley,E01000770,628,32,1,30
E09000006,Bromley,E01000771,578,32,2,8
E09000006,Bromley,E01000772,682,31,2,19
E09000006,Bromley,E01000773,570,19,4,12
E09000006,Bromley,E01000774,525,25,9,22
E09000006,Bromley,E01000775,807,35,5,20
E09000006,Bromley,E01000777,528,20,6,11
E09000006,Bromley,E01000778,570,29,5,14
E09000006,Bromley,E01000779,500,23,5,23
E09000006,Bromley,E01000780,569,23,11,25
E09000006,Bromley,E01000781,570,21,4,19
E09000006,Bromley,E01000782,594,19,7,27
E09000006,Bromley,E01000783,585,18,8,15
E09000006,Bromley,E01000784,534,29,3,16
E09000006,Bromley,E01000785,563,14,5,27
E09000006,Bromley,E01000786,600,19,1,7
E09000006,Bromley,E01000787,653,5,3,6
E09000006,Bromley,E01000788,575,17,6,20
E09000006,Bromley,E01000789,591,24,14,28
E09000006,Bromley,E01000790,784,44,8,36
E09000006,Bromley,E01000791,588,18,7,8
E09000006,Bromley,E01000792,445,19,5,14
E09000006,Bromley,E01000793,632,8,1,2
E09000006,Bromley,E01000794,589,13,2,7
E09000006,Bromley,E01000795,504,15,6,17
E09000006,Bromley,E01000796,506,52,21,59
E09000006,Bromley,E01000797,627,33,2,17
E09000006,Bromley,E01000798,588,40,16,49
E09000006,Bromley,E01000799,719,62,10,58
E09000006,Bromley,E01000800,668,42,11,59
E09000006,Bromley,E01000801,577,33,8,32
E09000006,Bromley,E01000802,638,57,7,48
E09000006,Bromley,E01000803,630,44,7,49
E09000006,Bromley,E01000804,484,39,1,24
E09000006,Bromley,E01000805,537,22,7,21
E09000006,Bromley,E01000806,614,55,23,76
E09000006,Bromley,E01000807,552,23,4,16
E09000006,Bromley,E01000808,587,20,2,16
E09000006,Bromley,E01000809,606,15,2,6
E09000006,Bromley,E01000810,554,31,1,13
E09000006,Bromley,E01000811,531,20,6,14
E09000006,Bromley,E01000812,629,21,2,11
E09000006,Bromley,E01000813,607,16,5,9
E09000006,Bromley,E01000814,530,23,1,10
E09000006,Bromley,E01000815,538,19,1,4
E09000006,Bromley,E01000816,523,29,15,25
E09000006,Bromley,E01000818,522,24,8,14
E09000006,Bromley,E01000819,669,34,13,24
E09000006,Bromley,E01000820,591,25,4,23
E09000006,Bromley,E01000822,652,35,7,33
E09000006,Bromley,E01000823,692,20,5,30
E09000006,Bromley,E01000824,453,30,4,27
E09000006,Bromley,E01000825,743,23,10,31
E09000006,Bromley,E01000826,535,13,2,13
E09000006,Bromley,E01000827,706,39,9,36
E09000006,Bromley,E01000828,709,31,1,25
E09000006,Bromley,E01000829,646,41,11,36
E09000006,Bromley,E01000830,505,23,6,10
E09000006,Bromley,E01000831,721,36,3,29
E09000006,Bromley,E01000832,528,32,4,8
E09000006,Bromley,E01000833,473,16,2,6
E09000006,Bromley,E01000834,438,18,2,3
E09000006,Bromley,E01000835,603,20,3,22
E09000006,Bromley,E01000836,475,19,1,5
E09000006,Bromley,E01000837,613,19,6,9
E09000006,Bromley,E01000838,527,15,2,4
E09000006,Bromley,E01000839,523,19,3,5
E09000006,Bromley,E01000840,665,12,0,8
E09000006,Bromley,E01000841,578,17,5,6
E09000007,Camden,E01000842,558,82,5,79
E09000007,Camden,E01000843,615,87,24,120
E09000007,Camden,E01000844,628,93,13,136
E09000007,Camden,E01000845,548,76,8,99
E09000007,Camden,E01000846,402,83,39,92
E09000007,Camden,E01000847,449,89,35,104
E09000007,Camden,E01000848,611,69,7,118
E09000007,Camden,E01000849,673,75,6,108
E09000007,Camden,E01000850,454,97,4,109
E09000007,Camden,E01000851,557,116,16,172
E09000007,Camden,E01000853,585,78,19,158
E09000007,Camden,E01000855,846,97,2,166
E09000007,Camden,E01000856,425,81,23,99
E09000007,Camden,E01000857,542,79,7,58
E09000007,Camden,E01000858,532,104,27,112
E09000007,Camden,E01000859,681,56,3,67
E09000007,Camden,E01000860,576,29,2,85
E09000007,Camden,E01000861,534,98,17,80
E09000007,Camden,E01000862,725,81,10,105
E09000007,Camden,E01000863,469,85,3,110
E09000007,Camden,E01000866,704,100,13,109
E09000007,Camden,E01000867,427,94,21,133
E09000007,Camden,E01000868,354,68,33,129
E09000007,Camden,E01000869,735,108,16,108
E09000007,Camden,E01000870,633,72,16,53
E09000007,Camden,E01000871,450,103,12,67
E09000007,Camden,E01000872,580,120,9,204
E09000007,Camden,E01000873,547,88,3,72
E09000007,Camden,E01000874,529,76,13,86
E09000007,Camden,E01000875,565,92,19,163
E09000007,Camden,E01000876,557,68,21,154
E09000007,Camden,E01000877,527,77,9,113
E09000007,Camden,E01000878,409,67,12,62
E09000007,Camden,E01000879,460,65,7,70
E09000007,Camden,E01000880,427,78,24,92
E09000007,Camden,E01000881,425,91,11,105
E09000007,Camden,E01000882,533,80,14,101
E09000007,Camden,E01000883,401,73,8,156
E09000007,Camden,E01000884,412,87,13,65
E09000007,Camden,E01000885,451,68,5,68
E09000007,Camden,E01000886,485,78,5,38
E09000007,Camden,E01000887,523,93,9,65
E09000007,Camden,E01000888,558,76,8,55
E09000007,Camden,E01000889,492,81,22,62
E09000007,Camden,E01000890,551,82,26,108
E09000007,Camden,E01000891,470,75,21,106
E09000007,Camden,E01000892,635,89,22,77
E09000007,Camden,E01000893,586,72,7,50
E09000007,Camden,E01000894,497,65,7,50
E09000007,Camden,E01000895,662,65,7,107
E09000007,Camden,E01000896,604,79,8,65
E09000007,Camden,E01000897,539,85,15,82
E09000007,Camden,E01000898,597,85,20,148
E09000007,Camden,E01000899,593,60,4,41
E09000007,Camden,E01000900,609,66,23,59
E09000007,Camden,E01000901,475,101,35,92
E09000007,Camden,E01000902,409,80,33,68
E09000007,Camden,E01000903,542,73,6,65
E09000007,Camden,E01000904,670,121,31,96
E09000007,Camden,E01000905,549,96,54,113
E09000007,Camden,E01000906,620,91,9,68
E09000007,Camden,E01000907,504,51,24,48
E09000007,Camden,E01000908,690,63,4,70
E09000007,Camden,E01000909,562,68,8,23
E09000007,Camden,E01000910,515,51,4,18
E09000007,Camden,E01000911,533,68,16,46
E09000007,Camden,E01000912,580,66,9,45
E09000007,Camden,E01000913,629,74,4,15
E09000007,Camden,E01000914,692,105,8,165
E09000007,Camden,E01000915,431,87,33,84
E09000007,Camden,E01000916,605,109,18,149
E09000007,Camden,E01000917,583,111,39,180
E09000007,Camden,E01000918,650,134,13,138
E09000007,Camden,E01000919,549,147,4,134
E09000007,Camden,E01000920,678,111,11,146
E09000007,Camden,E01000921,730,95,15,106
E09000007,Camden,E01000922,509,78,16,50
E09000007,Camden,E01000923,559,59,5,33
E09000007,Camden,E01000924,612,90,5,88
E09000007,Camden,E01000925,412,77,47,93
E09000007,Camden,E01000926,450,117,20,111
E09000007,Camden,E01000927,571,85,7,71
E09000007,Camden,E01000928,540,71,22,49
E09000007,Camden,E01000929,419,84,50,132
E09000007,Camden,E01000930,705,81,40,250
E09000007,Camden,E01000931,561,98,27,187
E09000007,Camden,E01000932,711,104,18,114
E09000007,Camden,E01000933,608,93,12,108
E09000007,Camden,E01000934,430,104,24,174
E09000007,Camden,E01000935,380,75,55,114
E09000007,Camden,E01000937,317,54,4,127
E09000007,Camden,E01000938,387,121,33,196
E09000007,Camden,E01000939,227,89,24,106
E09000007,Camden,E01000941,358,78,23,98
E09000007,Camden,E01000942,483,66,12,125
E09000007,Camden,E01000943,401,54,4,137
E09000007,Camden,E01000944,434,115,28,90
E09000007,Camden,E01000946,472,100,21,122
E09000007,Camden,E01000947,545,158,14,154
E09000007,Camden,E01000948,643,80,21,102
E09000007,Camden,E01000949,564,73,31,71
E09000007,Camden,E01000951,362,110,46,85
E09000007,Camden,E01000952,406,126,37,106
E09000007,Camden,E01000954,379,89,57,117
E09000007,Camden,E01000955,440,79,45,93
E09000007,Camden,E01000956,309,109,35,155
E09000007,Camden,E01000957,497,88,39,141
E09000007,Camden,E01000958,511,181,24,119
E09000007,Camden,E01000959,437,102,32,127
E09000007,Camden,E01000960,539,109,29,164
E09000007,Camden,E01000961,379,100,29,144
E09000007,Camden,E01000962,535,93,10,107
E09000007,Camden,E01000963,466,107,15,263
E09000007,Camden,E01000964,533,85,9,86
E09000007,Camden,E01000965,534,87,13,130
E09000007,Camden,E01000966,490,94,6,85
E09000007,Camden,E01000967,460,88,9,62
E09000007,Camden,E01000968,583,75,3,99
E09000007,Camden,E01000969,695,122,10,127
E09000007,Camden,E01000970,658,64,8,101
E09000007,Camden,E01000971,504,72,3,70
E09000007,Camden,E01000972,628,115,30,176
E09000007,Camden,E01000973,633,119,15,127
E09000007,Camden,E01000974,616,79,11,115
E09000008,Croydon,E01000975,535,72,12,91
E09000008,Croydon,E01000976,610,86,14,114
E09000008,Croydon,E01000977,716,65,17,120
E09000008,Croydon,E01000978,733,70,17,107
E09000008,Croydon,E01000979,638,49,19,84
E09000008,Croydon,E01000980,489,42,6,29
E09000008,Croydon,E01000981,565,37,11,34
E09000008,Croydon,E01000982,577,45,15,47
E09000008,Croydon,E01000983,560,52,9,44
E09000008,Croydon,E01000984,639,71,11,101
E09000008,Croydon,E01000985,453,36,5,21
E09000008,Croydon,E01000986,567,50,7,53
E09000008,Croydon,E01000987,459,33,4,17
E09000008,Croydon,E01000989,578,20,10,20
E09000008,Croydon,E01000990,456,37,18,27
E09000008,Croydon,E01000991,607,37,4,14
E09000008,Croydon,E01000992,607,46,23,47
E09000008,Croydon,E01000993,534,39,15,28
E09000008,Croydon,E01000994,395,58,21,62
E09000008,Croydon,E01000995,382,76,24,115
E09000008,Croydon,E01000996,318,57,14,54
E09000008,Croydon,E01000997,342,55,15,59
E09000008,Croydon,E01000998,463,63,11,92
E09000008,Croydon,E01000999,272,91,12,61
E09000008,Croydon,E01001000,309,63,19,63
E09000008,Croydon,E01001001,390,41,11,51
E09000008,Croydon,E01001002,358,70,15,55
E09000008,Croydon,E01001003,470,55,20,63
E09000008,Croydon,E01001004,593,78,24,92
E09000008,Croydon,E01001005,288,94,41,113
E09000008,Croydon,E01001006,460,38,33,85
E09000008,Croydon,E01001007,343,92,41,129
E09000008,Croydon,E01001008,453,70,47,71
E09000008,Croydon,E01001009,313,79,31,83
E09000008,Croydon,E01001010,414,52,15,58
E09000008,Croydon,E01001011,484,87,31,153
E09000008,Croydon,E01001012,470,116,28,132
E09000008,Croydon,E01001013,609,87,18,185
E09000008,Croydon,E01001015,483,15,9,8
E09000008,Croydon,E01001016,607,32,5,21
E09000008,Croydon,E01001017,607,26,3,6
E09000008,Croydon,E01001018,617,15,0,7
E09000008,Croydon,E01001019,572,14,1,6
E09000008,Croydon,E01001020,626,22,2,7
E09000008,Croydon,E01001021,557,17,3,13
E09000008,Croydon,E01001022,589,11,3,8
E09000008,Croydon,E01001023,521,24,7,23
E09000008,Croydon,E01001024,497,23,5,7
E09000008,Croydon,E01001025,464,16,3,6
E09000008,Croydon,E01001026,623,16,0,2
E09000008,Croydon,E01001027,501,28,3,2
E09000008,Croydon,E01001028,456,54,2,16
E09000008,Croydon,E01001029,448,51,8,34
E09000008,Croydon,E01001030,410,30,8,14
E09000008,Croydon,E01001031,458,17,3,13
E09000008,Croydon,E01001032,485,25,2,8
E09000008,Croydon,E01001033,584,54,7,49
E09000008,Croydon,E01001034,566,38,7,49
E09000008,Croydon,E01001035,694,66,1,73
E09000008,Croydon,E01001036,534,50,4,40
E09000008,Croydon,E01001037,548,28,19,29
E09000008,Croydon,E01001038,806,56,8,71
E09000008,Croydon,E01001039,521,38,4,20
E09000008,Croydon,E01001040,667,34,9,53
E09000008,Croydon,E01001041,627,49,12,64
E09000008,Croydon,E01001042,645,68,23,100
E09000008,Croydon,E01001044,692,57,24,98
E09000008,Croydon,E01001046,633,64,20,133
E09000008,Croydon,E01001047,690,68,10,101
E09000008,Croydon,E01001049,415,59,3,28
E09000008,Croydon,E01001050,614,57,20,111
E09000008,Croydon,E01001051,521,17,16,27
E09000008,Croydon,E01001052,412,29,14,15
E09000008,Croydon,E01001053,485,21,6,15
E09000008,Croydon,E01001054,527,30,8,29
E09000008,Croydon,E01001055,540,20,11,14
E09000008,Croydon,E01001056,588,41,38,40
E09000008,Croydon,E01001057,448,23,29,23
E09000008,Croydon,E01001058,474,24,6,17
E09000008,Croydon,E01001059,648,26,5,13
E09000008,Croydon,E01001060,609,26,6,16
E09000008,Croydon,E01001061,593,24,5,20
E09000008,Croydon,E01001062,509,37,6,19
E09000008,Croydon,E01001063,527,30,5,25
E09000008,Croydon,E01001064,556,43,4,10
E09000008,Croydon,E01001065,637,17,4,14
E09000008,Croydon,E01001066,436,32,8,17
E09000008,Croydon,E01001067,527,33,0,18
E09000008,Croydon,E01001068,711,49,10,14
E09000008,Croydon,E01001069,460,24,2,14
E09000008,Croydon,E01001070,592,37,13,17
E09000008,Croydon,E01001071,687,29,6,13
E09000008,Croydon,E01001072,489,28,4,12
E09000008,Croydon,E01001073,547,39,10,22
E09000008,Croydon,E01001074,729,50,9,40
E09000008,Croydon,E01001075,584,31,5,26
E09000008,Croydon,E01001076,534,24,8,15
E09000008,Croydon,E01001077,485,13,4,21
E09000008,Croydon,E01001078,467,15,11,20
E09000008,Croydon,E01001079,607,10,8,14
E09000008,Croydon,E01001080,623,21,11,32
E09000008,Croydon,E01001081,469,12,14,11
E09000008,Croydon,E01001082,528,16,8,8
E09000008,Croydon,E01001083,410,73,11,42
E09000008,Croydon,E01001084,529,68,10,58
E09000008,Croydon,E01001085,417,72,15,108
E09000008,Croydon,E01001086,459,74,15,55
E09000008,Croydon,E01001087,559,124,13,152
E09000008,Croydon,E01001088,451,63,18,60
E09000008,Croydon,E01001089,475,73,36,131
E09000008,Croydon,E01001090,693,88,26,115
E09000008,Croydon,E01001091,396,85,12,69
E09000008,Croydon,E01001092,492,52,7,37
E09000008,Croydon,E01001093,584,58,11,41
E09000008,Croydon,E01001094,456,46,4,15
E09000008,Croydon,E01001095,495,37,9,43
E09000008,Croydon,E01001096,479,36,1,14
E09000008,Croydon,E01001097,919,53,12,75
E09000008,Croydon,E01001098,455,41,6,13
E09000008,Croydon,E01001099,512,43,7,24
E09000008,Croydon,E01001100,564,30,4,21
E09000008,Croydon,E01001101,479,23,2,5
E09000008,Croydon,E01001102,568,24,2,11
E09000008,Croydon,E01001103,609,26,6,10
E09000008,Croydon,E01001104,599,27,6,10
E09000008,Croydon,E01001105,596,23,2,11
E09000008,Croydon,E01001106,512,13,3,12
E09000008,Croydon,E01001107,609,34,1,18
E09000008,Croydon,E01001108,588,29,6,5
E09000008,Croydon,E01001109,655,62,31,97
E09000008,Croydon,E01001110,594,62,27,88
E09000008,Croydon,E01001111,496,54,15,45
E09000008,Croydon,E01001112,638,40,22,63
E09000008,Croydon,E01001113,667,45,24,59
E09000008,Croydon,E01001114,455,49,17,64
E09000008,Croydon,E01001115,475,71,27,84
E09000008,Croydon,E01001116,412,44,17,55
E09000008,Croydon,E01001118,613,63,25,94
E09000008,Croydon,E01001119,543,28,0,5
E09000008,Croydon,E01001120,441,26,3,10
E09000008,Croydon,E01001121,458,22,2,19
E09000008,Croydon,E01001122,436,39,8,24
E09000008,Croydon,E01001123,559,27,4,8
E09000008,Croydon,E01001124,586,15,5,3
E09000008,Croydon,E01001125,537,39,5,21
E09000008,Croydon,E01001126,566,21,1,10
