lad22cd,lad22nm,lsoa21cd,All household members have the same ethnic group,Any other combination of multiple ethnic identities,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,One-person household
E09000012,Hackney,E01001745,24,-6,-24,21,-57
E09000012,Hackney,E01001746,36,-10,-38,26,-48
E09000012,Hackney,E01001747,4,14,-14,59,72
E09000012,Hackney,E01001749,-39,-8,-9,8,-27
E09000012,Hackney,E01001750,16,15,-1,63,55
E09000012,Hackney,E01001751,-41,-10,-7,30,-2
E09000012,Hackney,E01001753,3,8,-25,12,-60
E09000012,Hackney,E01001755,-36,10,-31,46,-20
E09000012,Hackney,E01001756,-38,-41,-4,50,1
E09000012,Hackney,E01001757,-11,-2,-51,18,-1
E09000012,Hackney,E01001758,79,64,-35,49,41
E09000012,Hackney,E01001759,-5,3,-25,19,-12
E09000012,Hackney,E01001760,43,20,-30,22,52
E09000012,Hackney,E01001761,-8,-3,-13,24,57
E09000012,Hackney,E01001762,1,2,-23,15,-17
E09000012,Hackney,E01001763,13,19,-26,20,45
E09000012,Hackney,E01001764,9,12,-2,2,-45
E09000012,Hackney,E01001765,31,45,-51,-2,3
E09000012,Hackney,E01001767,16,2,-35,31,-13
E09000012,Hackney,E01001768,-23,12,-25,34,32
E09000012,Hackney,E01001769,-10,8,-12,14,-30
E09000012,Hackney,E01001770,19,24,-39,16,-33
E09000012,Hackney,E01001772,153,43,-3,50,67
E09000012,Hackney,E01001773,104,35,-24,40,23
E09000012,Hackney,E01001774,-53,67,-31,7,-9
E09000012,Hackney,E01001775,8,10,-42,0,-31
E09000012,Hackney,E01001776,67,29,-23,39,5
E09000012,Hackney,E01001777,21,26,-42,119,-17
E09000012,Hackney,E01001780,26,9,-23,0,-73
E09000012,Hackney,E01001781,15,-5,-34,22,-48
E09000012,Hackney,E01001783,-86,18,-23,4,-106
E09000012,Hackney,E01001784,-23,-17,-34,43,-9
E09000012,Hackney,E01001785,7,19,-23,13,-1
E09000012,Hackney,E01001786,91,61,-51,38,-6
E09000012,Hackney,E01001787,40,26,-44,-8,8
E09000012,Hackney,E01001788,-15,12,-23,6,-4
E09000012,Hackney,E01001789,2,11,-12,32,-53
E09000012,Hackney,E01001790,46,31,-15,1,30
E09000012,Hackney,E01001791,-19,25,-24,20,-9
E09000012,Hackney,E01001792,29,30,-20,29,25
E09000012,Hackney,E01001793,3,-20,-19,21,-39
E09000012,Hackney,E01001794,-13,2,-13,37,-23
E09000012,Hackney,E01001795,-7,-7,-19,20,-45
E09000012,Hackney,E01001796,-30,15,-27,12,-70
E09000012,Hackney,E01001798,23,26,-28,35,-27
E09000012,Hackney,E01001799,22,12,0,25,27
E09000012,Hackney,E01001800,2,-3,-33,-16,-52
E09000012,Hackney,E01001801,25,-3,-18,23,-68
E09000012,Hackney,E01001802,38,4,-16,6,-43
E09000012,Hackney,E01001803,-19,7,-6,2,-19
E09000012,Hackney,E01001804,10,24,-25,-8,-9
E09000012,Hackney,E01001805,5,-4,-5,2,2
E09000012,Hackney,E01001806,-11,2,-28,10,-12
E09000012,Hackney,E01001807,29,11,-30,-6,-46
E09000012,Hackney,E01001808,-8,1,-13,-27,36
E09000012,Hackney,E01001809,-40,28,-24,-9,10
E09000012,Hackney,E01001811,74,16,-8,18,-73
E09000012,Hackney,E01001812,3,-3,-29,-1,-17
E09000012,Hackney,E01001813,135,18,18,24,73
E09000012,Hackney,E01001814,15,1,-24,3,-2
E09000012,Hackney,E01001815,-21,20,-12,7,-17
E09000012,Hackney,E01001816,7,-15,-7,21,-26
E09000012,Hackney,E01001819,-11,-10,-32,39,77
E09000012,Hackney,E01001820,-5,1,-38,17,0
E09000012,Hackney,E01001821,18,-2,-8,-5,-59
E09000012,Hackney,E01001822,2,16,-40,43,-49
E09000012,Hackney,E01001823,-2,16,-18,-7,-7
E09000012,Hackney,E01001824,6,11,-31,3,-23
E09000012,Hackney,E01001825,-27,7,-13,23,-13
E09000012,Hackney,E01001826,-27,-3,-21,-5,-4
E09000012,Hackney,E01001827,-9,12,-41,-8,-76
E09000012,Hackney,E01001828,-1,16,-50,29,-17
E09000012,Hackney,E01001829,-17,-5,-12,30,-30
E09000012,Hackney,E01001830,-4,32,-20,25,-69
E09000012,Hackney,E01001831,11,-6,-14,17,33
E09000012,Hackney,E01001832,8,-6,-6,25,-39
E09000012,Hackney,E01001833,-18,19,-54,34,3
E09000012,Hackney,E01001834,-41,-1,-8,40,-45
E09000012,Hackney,E01001835,-17,2,-11,17,12
E09000012,Hackney,E01001836,-28,41,-22,37,-64
E09000012,Hackney,E01001837,-47,-5,4,27,-12
E09000012,Hackney,E01001838,61,6,-42,-5,-29
E09000012,Hackney,E01001839,10,31,-38,33,68
E09000012,Hackney,E01001840,-6,21,-46,24,-49
E09000012,Hackney,E01001841,-24,12,-7,5,19
E09000012,Hackney,E01001842,13,5,-25,16,10
E09000012,Hackney,E01001843,5,11,-32,8,-13
E09000012,Hackney,E01001844,5,22,-20,17,-129
E09000012,Hackney,E01001845,16,-4,-34,8,57
E09000012,Hackney,E01001846,1,31,-38,14,-8
E09000012,Hackney,E01001847,48,19,-8,39,-11
E09000012,Hackney,E01001848,62,14,-19,18,-30
E09000012,Hackney,E01001849,20,32,-36,64,-39
E09000012,Hackney,E01001850,47,32,-14,3,-38
E09000013,Hammersmith and Fulham,E01001851,-16,-21,-6,1,-9
E09000013,Hammersmith and Fulham,E01001852,-10,-56,3,13,16
E09000013,Hammersmith and Fulham,E01001853,17,-13,-8,18,-45
E09000013,Hammersmith and Fulham,E01001854,30,-9,-10,12,-29
E09000013,Hammersmith and Fulham,E01001855,10,-27,-4,21,-8
E09000013,Hammersmith and Fulham,E01001856,92,1,-28,21,68
E09000013,Hammersmith and Fulham,E01001857,38,-9,-23,10,31
E09000013,Hammersmith and Fulham,E01001858,41,-12,-8,6,-33
E09000013,Hammersmith and Fulham,E01001859,7,4,0,36,-38
E09000013,Hammersmith and Fulham,E01001860,40,-15,-17,9,-39
E09000013,Hammersmith and Fulham,E01001861,-28,1,-14,18,-5
E09000013,Hammersmith and Fulham,E01001862,46,-12,-24,15,-19
E09000013,Hammersmith and Fulham,E01001863,-68,8,2,15,-3
E09000013,Hammersmith and Fulham,E01001864,-16,-18,6,18,-53
E09000013,Hammersmith and Fulham,E01001865,59,-28,-13,10,-10
E09000013,Hammersmith and Fulham,E01001866,27,-10,0,-17,-52
E09000013,Hammersmith and Fulham,E01001867,-41,-18,2,4,-25
E09000013,Hammersmith and Fulham,E01001868,11,7,-21,-14,7
E09000013,Hammersmith and Fulham,E01001869,-74,-7,-8,-3,-50
E09000013,Hammersmith and Fulham,E01001870,-11,-55,-9,1,-21
E09000013,Hammersmith and Fulham,E01001871,25,-42,-5,10,-50
E09000013,Hammersmith and Fulham,E01001872,-4,-46,-3,28,-22
E09000013,Hammersmith and Fulham,E01001873,37,-10,-17,13,-2
E09000013,Hammersmith and Fulham,E01001875,16,41,-50,6,-26
E09000013,Hammersmith and Fulham,E01001876,-28,35,-30,-1,2
E09000013,Hammersmith and Fulham,E01001877,16,13,-11,7,-22
E09000013,Hammersmith and Fulham,E01001878,-15,28,-29,-6,4
E09000013,Hammersmith and Fulham,E01001879,20,-15,-6,19,-14
E09000013,Hammersmith and Fulham,E01001880,12,-10,4,8,-24
E09000013,Hammersmith and Fulham,E01001881,60,5,-8,24,59
E09000013,Hammersmith and Fulham,E01001882,20,-13,-8,1,7
E09000013,Hammersmith and Fulham,E01001883,120,-12,-1,43,67
E09000013,Hammersmith and Fulham,E01001884,5,-13,-7,22,-19
E09000013,Hammersmith and Fulham,E01001885,17,14,-27,-6,-19
E09000013,Hammersmith and Fulham,E01001886,28,14,-8,-4,-34
E09000013,Hammersmith and Fulham,E01001887,4,-5,-13,5,-11
E09000013,Hammersmith and Fulham,E01001888,-43,13,-7,14,-12
E09000013,Hammersmith and Fulham,E01001889,-8,-21,0,30,-16
E09000013,Hammersmith and Fulham,E01001890,33,0,-7,-22,-216
E09000013,Hammersmith and Fulham,E01001891,168,-26,-4,73,82
E09000013,Hammersmith and Fulham,E01001892,19,-8,-17,7,-23
E09000013,Hammersmith and Fulham,E01001893,65,7,-14,20,59
E09000013,Hammersmith and Fulham,E01001894,72,7,-6,7,27
E09000013,Hammersmith and Fulham,E01001895,1,-16,-20,-1,4
E09000013,Hammersmith and Fulham,E01001896,29,-35,-8,17,39
E09000013,Hammersmith and Fulham,E01001897,-20,-4,-19,6,-24
E09000013,Hammersmith and Fulham,E01001898,113,-25,-2,34,99
E09000013,Hammersmith and Fulham,E01001899,62,2,-16,23,31
E09000013,Hammersmith and Fulham,E01001900,1,-5,-12,0,12
E09000013,Hammersmith and Fulham,E01001901,20,-1,3,7,-40
E09000013,Hammersmith and Fulham,E01001902,5,-6,-11,-1,3
E09000013,Hammersmith and Fulham,E01001903,2,-22,-12,-3,-47
E09000013,Hammersmith and Fulham,E01001904,-13,16,-2,19,10
E09000013,Hammersmith and Fulham,E01001905,-22,-14,6,18,-32
E09000013,Hammersmith and Fulham,E01001906,18,-23,6,3,-35
E09000013,Hammersmith and Fulham,E01001907,2,-15,7,5,-21
E09000013,Hammersmith and Fulham,E01001908,-12,-25,-2,-17,-56
E09000013,Hammersmith and Fulham,E01001909,-21,1,-2,2,57
E09000013,Hammersmith and Fulham,E01001910,-14,-23,-12,10,-66
E09000013,Hammersmith and Fulham,E01001911,26,18,-38,-6,-43
E09000013,Hammersmith and Fulham,E01001912,27,-25,-30,-4,-46
E09000013,Hammersmith and Fulham,E01001913,2,-26,0,-3,-34
E09000013,Hammersmith and Fulham,E01001914,6,-34,-17,-10,-6
E09000013,Hammersmith and Fulham,E01001915,8,6,0,20,-15
E09000013,Hammersmith and Fulham,E01001916,-28,8,-1,-2,-63
E09000013,Hammersmith and Fulham,E01001917,9,-4,-14,27,-2
E09000013,Hammersmith and Fulham,E01001918,-14,-22,15,22,-10
E09000013,Hammersmith and Fulham,E01001919,5,-6,-7,33,-65
E09000013,Hammersmith and Fulham,E01001920,23,-27,-8,23,-69
E09000013,Hammersmith and Fulham,E01001921,-12,-5,-12,34,-64
E09000013,Hammersmith and Fulham,E01001922,4,-11,-4,36,-51
E09000013,Hammersmith and Fulham,E01001923,5,2,-3,20,-29
E09000013,Hammersmith and Fulham,E01001924,-2,0,-6,9,10
E09000013,Hammersmith and Fulham,E01001925,1,-17,18,5,-10
E09000013,Hammersmith and Fulham,E01001926,-10,-5,-10,18,-27
E09000013,Hammersmith and Fulham,E01001927,-16,-8,-5,22,-36
E09000013,Hammersmith and Fulham,E01001928,-17,1,-11,6,-19
E09000013,Hammersmith and Fulham,E01001929,32,-6,3,4,-37
E09000013,Hammersmith and Fulham,E01001930,5,-14,-13,-1,-52
E09000013,Hammersmith and Fulham,E01001931,-1,-28,-9,0,-16
E09000013,Hammersmith and Fulham,E01001932,17,-10,2,8,-20
E09000013,Hammersmith and Fulham,E01001933,69,-8,-2,7,-10
E09000013,Hammersmith and Fulham,E01001934,58,6,1,12,21
E09000013,Hammersmith and Fulham,E01001935,-100,-23,-22,11,-15
E09000013,Hammersmith and Fulham,E01001937,92,-5,6,32,-17
E09000013,Hammersmith and Fulham,E01001938,-6,10,-12,15,9
E09000013,Hammersmith and Fulham,E01001940,16,-3,-17,8,-37
E09000013,Hammersmith and Fulham,E01001941,4,-38,-20,32,73
E09000013,Hammersmith and Fulham,E01001942,18,-2,-28,12,7
E09000013,Hammersmith and Fulham,E01001943,81,-5,3,32,79
E09000013,Hammersmith and Fulham,E01001944,23,5,-4,-15,-84
E09000013,Hammersmith and Fulham,E01001945,21,-4,-28,-6,8
E09000013,Hammersmith and Fulham,E01001946,109,-4,-22,29,37
E09000013,Hammersmith and Fulham,E01001947,12,13,-26,-13,9
E09000013,Hammersmith and Fulham,E01001948,-18,-23,-4,3,-39
E09000013,Hammersmith and Fulham,E01001949,-47,4,-5,8,26
E09000013,Hammersmith and Fulham,E01001950,-25,-11,1,10,-15
E09000013,Hammersmith and Fulham,E01001951,-4,-9,6,11,-15
E09000013,Hammersmith and Fulham,E01001952,39,-18,-1,8,-11
E09000013,Hammersmith and Fulham,E01001953,9,7,-16,15,55
E09000013,Hammersmith and Fulham,E01001954,21,-3,-20,13,6
E09000013,Hammersmith and Fulham,E01001955,93,5,-54,23,80
E09000013,Hammersmith and Fulham,E01001956,36,-2,-30,-8,2
E09000013,Hammersmith and Fulham,E01001957,24,-6,-19,-6,-14
E09000013,Hammersmith and Fulham,E01001958,26,33,-31,-3,-38
E09000013,Hammersmith and Fulham,E01001959,28,1,-27,1,-13
E09000013,Hammersmith and Fulham,E01001960,29,-32,-10,15,22
E09000013,Hammersmith and Fulham,E01001961,16,22,-26,-5,-14
E09000014,Haringey,E01001962,-8,8,-4,21,-17
E09000014,Haringey,E01001963,-25,20,-16,29,-24
E09000014,Haringey,E01001964,33,-5,-19,-17,-17
E09000014,Haringey,E01001965,-22,7,-1,-6,-5
E09000014,Haringey,E01001966,-3,-5,-11,14,-10
E09000014,Haringey,E01001967,-61,-13,-21,-21,-51
E09000014,Haringey,E01001968,65,-1,-19,14,-9
E09000014,Haringey,E01001969,26,-1,-33,3,16
E09000014,Haringey,E01001970,25,-19,-30,-2,46
E09000014,Haringey,E01001971,22,-7,-47,4,60
E09000014,Haringey,E01001972,42,-7,-11,4,-48
E09000014,Haringey,E01001973,68,10,-16,6,-10
E09000014,Haringey,E01001974,81,-20,-21,9,-33
E09000014,Haringey,E01001975,41,-6,-8,10,0
E09000014,Haringey,E01001976,-19,42,-33,-17,-84
E09000014,Haringey,E01001977,28,-3,-16,-4,-5
E09000014,Haringey,E01001978,109,17,-20,0,27
E09000014,Haringey,E01001979,76,-16,-20,-16,56
E09000014,Haringey,E01001980,4,27,-41,20,17
E09000014,Haringey,E01001981,49,20,-33,10,2
E09000014,Haringey,E01001982,36,0,-13,15,4
E09000014,Haringey,E01001983,8,32,-44,22,22
E09000014,Haringey,E01001984,12,1,-5,19,66
E09000014,Haringey,E01001985,-2,-9,1,29,-63
E09000014,Haringey,E01001986,-15,-1,-18,22,-36
E09000014,Haringey,E01001987,-34,-9,-8,-4,8
E09000014,Haringey,E01001988,-33,-5,-6,24,-69
E09000014,Haringey,E01001989,7,3,-8,0,-14
E09000014,Haringey,E01001990,-9,-43,-4,7,7
E09000014,Haringey,E01001991,-3,3,-1,12,-41
E09000014,Haringey,E01001992,4,9,8,27,-39
E09000014,Haringey,E01001993,5,-4,-3,28,-31
E09000014,Haringey,E01001994,-3,5,-17,17,-21
E09000014,Haringey,E01001995,27,24,-13,29,-23
E09000014,Haringey,E01001996,-9,-9,-3,5,-70
E09000014,Haringey,E01001997,21,-13,17,22,-74
E09000014,Haringey,E01001998,-2,-33,-18,38,-25
E09000014,Haringey,E01001999,94,-18,-9,40,38
E09000014,Haringey,E01002000,41,14,-9,-2,3
E09000014,Haringey,E01002001,43,-14,-20,21,-22
E09000014,Haringey,E01002002,37,-9,-35,-4,27
E09000014,Haringey,E01002003,142,19,-33,55,33
E09000014,Haringey,E01002004,-37,31,-13,17,12
E09000014,Haringey,E01002005,-3,-36,-12,5,-40
E09000014,Haringey,E01002006,-54,-16,4,48,-16
E09000014,Haringey,E01002007,-62,-12,0,21,-60
E09000014,Haringey,E01002008,-41,-20,-7,18,-68
E09000014,Haringey,E01002009,-15,-21,-11,8,-17
E09000014,Haringey,E01002010,-10,-13,-5,-18,22
E09000014,Haringey,E01002011,10,-8,-19,33,-4
E09000014,Haringey,E01002013,-68,-1,-21,-13,-53
E09000014,Haringey,E01002014,-7,26,-14,4,32
E09000014,Haringey,E01002015,58,-3,-20,37,21
E09000014,Haringey,E01002016,17,-31,-33,16,44
E09000014,Haringey,E01002017,-10,5,-11,-6,-69
E09000014,Haringey,E01002018,-41,14,-1,16,7
E09000014,Haringey,E01002019,30,9,3,6,-7
E09000014,Haringey,E01002020,7,-12,-5,9,-5
E09000014,Haringey,E01002021,8,1,-10,10,-46
E09000014,Haringey,E01002022,41,-19,16,38,38
E09000014,Haringey,E01002023,-18,-3,-23,31,-6
E09000014,Haringey,E01002024,44,0,-13,-4,-26
E09000014,Haringey,E01002025,-49,-15,-12,11,-10
E09000014,Haringey,E01002026,61,16,-39,-11,10
E09000014,Haringey,E01002027,23,0,-45,3,18
E09000014,Haringey,E01002028,5,-11,-39,7,16
E09000014,Haringey,E01002029,40,11,-26,-9,-29
E09000014,Haringey,E01002030,13,13,-23,-1,-23
E09000014,Haringey,E01002031,46,7,-23,-8,-36
E09000014,Haringey,E01002032,21,20,-32,10,-45
E09000014,Haringey,E01002033,45,13,-63,-22,5
E09000014,Haringey,E01002034,217,2,-10,3,-2
E09000014,Haringey,E01002036,46,56,-34,-3,-6
E09000014,Haringey,E01002037,47,-4,-22,-2,-32
E09000014,Haringey,E01002038,71,36,-76,-2,-9
E09000014,Haringey,E01002039,48,19,-52,4,-35
E09000014,Haringey,E01002040,22,22,-34,4,125
E09000014,Haringey,E01002041,18,13,-28,7,-16
E09000014,Haringey,E01002042,14,6,-14,17,27
E09000014,Haringey,E01002043,48,-29,-54,1,-10
E09000014,Haringey,E01002044,10,2,-4,3,10
E09000014,Haringey,E01002045,12,-27,-25,60,1
E09000014,Haringey,E01002046,15,2,-16,-3,-8
E09000014,Haringey,E01002047,53,-7,-16,16,-8
E09000014,Haringey,E01002048,56,-24,-29,5,40
E09000014,Haringey,E01002049,51,-4,-35,0,-16
E09000014,Haringey,E01002050,32,19,-29,-5,-14
E09000014,Haringey,E01002051,40,11,-9,-8,-13
E09000014,Haringey,E01002052,29,34,-45,-23,-17
E09000014,Haringey,E01002053,36,11,-23,20,15
E09000014,Haringey,E01002054,-6,6,-36,-31,-105
E09000014,Haringey,E01002055,33,19,-16,17,-8
E09000014,Haringey,E01002056,123,75,-11,44,0
E09000014,Haringey,E01002057,-15,38,-16,21,14
E09000014,Haringey,E01002058,-7,-21,-12,14,-1
E09000014,Haringey,E01002059,-1,-12,-24,33,-6
E09000014,Haringey,E01002060,14,-22,-1,-1,-3
E09000014,Haringey,E01002061,-12,-26,-17,25,16
E09000014,Haringey,E01002062,11,-31,-11,-19,21
E09000014,Haringey,E01002063,7,-13,-17,-2,25
E09000014,Haringey,E01002064,-11,20,-17,5,7
E09000014,Haringey,E01002065,-16,-14,0,-8,-39
E09000014,Haringey,E01002066,114,46,-23,24,-36
E09000014,Haringey,E01002067,30,11,-23,19,-1
E09000014,Haringey,E01002068,3,43,-5,46,29
E09000014,Haringey,E01002069,116,-23,-48,13,28
E09000014,Haringey,E01002070,134,39,-42,65,91
E09000014,Haringey,E01002071,66,23,-34,-21,-10
E09000014,Haringey,E01002072,-9,1,-12,-5,24
E09000014,Haringey,E01002073,28,12,-11,-21,-33
E09000014,Haringey,E01002074,54,23,-79,4,5
E09000014,Haringey,E01002075,56,6,2,10,47
E09000014,Haringey,E01002076,15,19,-17,5,17
E09000014,Haringey,E01002077,90,45,-16,-11,66
E09000014,Haringey,E01002078,103,27,-32,62,27
E09000014,Haringey,E01002079,57,29,-54,2,35
E09000014,Haringey,E01002081,96,11,-27,-5,-7
E09000014,Haringey,E01002082,58,17,-78,-17,22
E09000014,Haringey,E01002083,16,-9,-12,14,-17
E09000014,Haringey,E01002084,45,9,-14,14,-15
E09000014,Haringey,E01002085,38,-5,-28,-19,-5
E09000014,Haringey,E01002086,7,-4,-28,16,23
E09000014,Haringey,E01002087,95,31,-37,14,33
E09000014,Haringey,E01002088,57,-13,-14,-3,-45
E09000014,Haringey,E01002089,46,7,-57,-19,-107
E09000014,Haringey,E01002090,50,34,-29,-8,58
E09000014,Haringey,E01002091,23,15,-35,3,-5
E09000014,Haringey,E01002092,33,8,-50,-18,-19
E09000014,Haringey,E01002093,59,21,-36,-22,-11
E09000014,Haringey,E01002094,6,29,-60,-5,13
E09000014,Haringey,E01002095,26,14,-60,18,18
E09000014,Haringey,E01002096,29,35,-55,10,-16
E09000014,Haringey,E01002097,15,6,-60,2,39
E09000014,Haringey,E01002098,45,1,-23,39,-19
E09000014,Haringey,E01002099,51,9,-61,-17,6
E09000014,Haringey,E01002100,13,-6,-33,3,2
E09000014,Haringey,E01002101,28,1,-17,19,3
E09000014,Haringey,E01002102,5,13,-18,-10,-18
E09000014,Haringey,E01002103,56,5,-42,9,12
E09000014,Haringey,E01002104,7,1,-16,1,20
E09000014,Haringey,E01002105,53,8,-30,-14,10
E09000015,Harrow,E01002106,-1,11,-20,-6,9
E09000015,Harrow,E01002107,14,5,-14,-4,-9
E09000015,Harrow,E01002108,-2,12,-21,-15,12
E09000015,Harrow,E01002109,4,2,-15,4,-8
E09000015,Harrow,E01002110,-3,10,-19,-21,23
E09000015,Harrow,E01002111,41,33,-38,-13,-21
E09000015,Harrow,E01002112,26,-6,5,11,1
E09000015,Harrow,E01002113,0,4,-4,11,-9
E09000015,Harrow,E01002114,53,18,-8,-17,-22
E09000015,Harrow,E01002115,2,5,-20,-3,15
E09000015,Harrow,E01002116,-11,-6,-17,8,-31
E09000015,Harrow,E01002118,28,7,-25,-3,-9
E09000015,Harrow,E01002119,131,33,6,18,109
E09000015,Harrow,E01002120,25,15,-13,-17,-18
E09000015,Harrow,E01002121,0,12,-6,-9,-14
E09000015,Harrow,E01002122,30,13,-16,-12,-38
E09000015,Harrow,E01002123,2,-2,-12,-2,-3
E09000015,Harrow,E01002124,13,17,-30,-5,4
E09000015,Harrow,E01002125,25,20,-19,2,13
E09000015,Harrow,E01002127,8,10,-23,4,19
E09000015,Harrow,E01002128,42,-23,4,-6,-3
E09000015,Harrow,E01002129,207,-5,-21,1,125
E09000015,Harrow,E01002130,174,-64,-11,18,108
E09000015,Harrow,E01002131,28,-8,-28,-9,39
E09000015,Harrow,E01002132,11,16,-1,-31,-8
E09000015,Harrow,E01002133,48,-12,-29,-30,-69
E09000015,Harrow,E01002134,14,18,-4,-34,-10
E09000015,Harrow,E01002135,63,12,-20,1,-8
E09000015,Harrow,E01002136,96,-3,-20,13,-16
E09000015,Harrow,E01002137,-1,-2,5,13,-33
E09000015,Harrow,E01002138,10,9,-24,7,0
E09000015,Harrow,E01002139,19,7,-15,5,-16
E09000015,Harrow,E01002140,36,-9,-27,2,5
E09000015,Harrow,E01002141,24,16,-33,-22,-11
E09000015,Harrow,E01002142,23,6,1,-2,-2
E09000015,Harrow,E01002143,17,16,-14,-21,9
E09000015,Harrow,E01002144,10,1,-8,7,-17
E09000015,Harrow,E01002145,5,14,-13,0,-12
E09000015,Harrow,E01002146,7,4,3,-11,-15
E09000015,Harrow,E01002147,23,6,-11,-4,-29
E09000015,Harrow,E01002148,32,9,-18,-16,-11
E09000015,Harrow,E01002149,12,4,-8,-2,-8
E09000015,Harrow,E01002150,73,2,-7,7,-21
E09000015,Harrow,E01002151,21,16,-4,-26,-1
E09000015,Harrow,E01002152,2,-5,8,-4,-7
E09000015,Harrow,E01002153,21,3,-9,-8,0
E09000015,Harrow,E01002155,34,13,-14,-19,-24
E09000015,Harrow,E01002156,-3,3,-6,19,11
E09000015,Harrow,E01002157,32,-7,-14,-10,-2
E09000015,Harrow,E01002158,-12,18,-15,6,1
E09000015,Harrow,E01002159,21,-2,-4,4,-18
E09000015,Harrow,E01002160,195,-8,-7,3,52
E09000015,Harrow,E01002161,3,18,-22,-8,-13
E09000015,Harrow,E01002162,47,3,-35,-11,-11
E09000015,Harrow,E01002163,24,-3,-18,1,-3
E09000015,Harrow,E01002164,61,-1,-8,-3,-25
E09000015,Harrow,E01002165,12,15,-10,-7,-6
E09000015,Harrow,E01002166,8,10,-13,-9,10
E09000015,Harrow,E01002167,-10,27,-28,0,5
E09000015,Harrow,E01002168,28,13,-30,-10,-12
E09000015,Harrow,E01002169,-7,12,-14,3,2
E09000015,Harrow,E01002170,13,22,-28,-5,2
E09000015,Harrow,E01002171,6,7,-16,-7,14
E09000015,Harrow,E01002172,2,13,-30,-16,30
E09000015,Harrow,E01002173,12,50,-16,-3,-11
E09000015,Harrow,E01002174,16,13,-11,-7,-1
E09000015,Harrow,E01002175,5,16,-9,-12,-2
E09000015,Harrow,E01002176,17,-12,-12,-4,-5
E09000015,Harrow,E01002177,19,14,-15,-4,10
E09000015,Harrow,E01002178,5,3,-11,-4,11
E09000015,Harrow,E01002179,84,-9,-33,30,38
E09000015,Harrow,E01002181,128,1,-15,11,41
E09000015,Harrow,E01002182,57,2,-37,-8,-12
E09000015,Harrow,E01002183,39,2,-35,-10,-9
E09000015,Harrow,E01002184,-25,20,-22,-1,8
E09000015,Harrow,E01002185,5,11,-59,-4,-23
E09000015,Harrow,E01002186,97,11,15,18,-22
E09000015,Harrow,E01002187,24,11,-14,6,-30
E09000015,Harrow,E01002188,-27,3,-6,7,9
E09000015,Harrow,E01002189,1,13,4,8,-14
E09000015,Harrow,E01002190,-30,7,-4,15,-5
E09000015,Harrow,E01002191,29,-3,-14,-7,-13
E09000015,Harrow,E01002192,8,7,2,16,-7
E09000015,Harrow,E01002193,53,22,-25,-11,-37
E09000015,Harrow,E01002194,-13,1,-7,24,-8
E09000015,Harrow,E01002195,6,-5,-27,25,-9
E09000015,Harrow,E01002196,6,6,-10,3,-11
E09000015,Harrow,E01002197,25,7,-15,0,-14
E09000015,Harrow,E01002198,-17,36,-24,-8,11
E09000015,Harrow,E01002199,28,0,-11,-13,-1
E09000015,Harrow,E01002200,40,6,-14,-1,39
E09000015,Harrow,E01002201,-1,10,-16,-7,11
E09000015,Harrow,E01002202,61,-13,-40,15,-30
E09000015,Harrow,E01002203,29,24,-37,-8,19
E09000015,Harrow,E01002204,13,5,-2,19,-30
E09000015,Harrow,E01002206,-1,0,-13,14,0
E09000015,Harrow,E01002207,36,10,-16,-1,-6
E09000015,Harrow,E01002208,-4,6,-14,3,12
E09000015,Harrow,E01002209,43,-6,3,11,66
E09000015,Harrow,E01002210,10,-4,-13,-6,0
E09000015,Harrow,E01002211,-13,12,-16,4,7
E09000015,Harrow,E01002212,41,16,-23,-17,-19
E09000015,Harrow,E01002214,24,18,-20,-4,-14
E09000015,Harrow,E01002215,78,11,-30,-11,-28
E09000015,Harrow,E01002216,6,13,-13,4,-5
E09000015,Harrow,E01002217,145,13,-3,29,43
E09000015,Harrow,E01002218,38,7,-14,-8,18
E09000015,Harrow,E01002219,15,19,-15,2,-3
E09000015,Harrow,E01002220,17,-4,-14,2,2
E09000015,Harrow,E01002221,53,8,-11,-22,-18
E09000015,Harrow,E01002222,6,22,-20,-9,10
E09000015,Harrow,E01002223,19,7,-21,-15,-2
E09000015,Harrow,E01002224,22,22,-27,-7,24
E09000015,Harrow,E01002225,29,4,-9,29,15
E09000015,Harrow,E01002226,79,12,-8,-7,20
E09000015,Harrow,E01002227,72,33,-38,-21,-8
E09000015,Harrow,E01002228,38,5,-14,3,46
E09000015,Harrow,E01002229,39,10,-20,-19,-40
E09000015,Harrow,E01002230,4,0,-14,-1,6
E09000015,Harrow,E01002231,41,4,-31,-6,-29
E09000015,Harrow,E01002232,61,7,-23,-26,13
E09000015,Harrow,E01002233,127,22,-49,-12,-8
E09000015,Harrow,E01002234,90,5,-22,-8,4
E09000015,Harrow,E01002235,39,10,-30,-19,-8
E09000015,Harrow,E01002236,172,-4,-30,18,20
E09000015,Harrow,E01002237,38,53,4,-34,102
E09000015,Harrow,E01002238,11,16,-13,-3,10
E09000015,Harrow,E01002239,86,13,-18,4,37
E09000015,Harrow,E01002240,-15,15,4,-3,9
E09000015,Harrow,E01002241,78,18,-4,-3,30
E09000015,Harrow,E01002242,16,-7,-19,-16,36
E09000016,Havering,E01002243,-42,15,16,30,-32
E09000016,Havering,E01002244,-49,29,12,17,-34
E09000016,Havering,E01002245,-29,18,0,21,-16
E09000016,Havering,E01002246,-12,13,-5,18,-17
