LSOA11CD,ward_gss,lsoa_ward_weight,gss
E01004047,E09000028_06,0,E09000028
E01004048,E09000028_03,0.853736089,E09000028
E01004048,E09000028_06,0.146263911,E09000028
E01004049,E09000028_03,1,E09000028
E01004050,E09000028_03,1,E09000028
E01004051,E09000028_03,1,E09000028
E01004052,E09000028_03,0.416223404,E09000028
E01004052,E09000028_09,0.255319149,E09000028
E01004052,E09000028_19,0.328457447,E09000028
E01004053,E09000028_18,0.253303965,E09000028
E01004053,E09000028_23,0.746696035,E09000028
E01004054,E09000028_23,1,E09000028
E01004055,E09000028_18,0,E09000028
E01004055,E09000028_23,1,E09000028
E01004056,E09000028_23,1,E09000028
E01004057,E09000028_23,1,E09000028
E01004058,E09000028_23,1,E09000028
E01004059,E09000028_23,1,E09000028
E01004060,E09000028_18,0.706388206,E09000028
E01004060,E09000028_23,0.293611794,E09000028
E01004061,E09000028_19,0.808163265,E09000028
E01004061,E09000028_22,0.191836735,E09000028
E01004062,E09000028_19,1,E09000028
E01004063,E09000028_19,1,E09000028
E01004064,E09000028_14,0.152147239,E09000028
E01004064,E09000028_19,0.847852761,E09000028
E01004065,E09000028_09,0.322259136,E09000028
E01004065,E09000028_19,0.677740864,E09000028
E01004066,E09000028_19,0.486904762,E09000028
E01004066,E09000028_22,0.513095238,E09000028
E01004067,E09000028_19,1,E09000028
E01004068,E09000028_14,0.275510204,E09000028
E01004068,E09000028_19,0.724489796,E09000028
E01004069,E09000028_06,1,E09000028
E01004070,E09000028_06,1,E09000028
E01004070,E09000028_09,0,E09000028
E01004071,E09000028_09,1,E09000028
E01004072,E09000028_06,0.772486772,E09000028
E01004072,E09000028_09,0.227513228,E09000028
E01004073,E09000028_06,1,E09000028
E01004074,E09000028_06,1,E09000028
E01004075,E09000028_06,1,E09000028
E01004076,E09000029_01,0.807228916,E09000029
E01004076,E09000029_17,0.192771084,E09000029
E01004077,E09000029_01,1,E09000029
E01004078,E09000029_01,1,E09000029
E01004079,E09000029_01,1,E09000029
E01004080,E09000029_01,1,E09000029
E01004081,E09000029_01,1,E09000029
E01004082,E09000029_01,1,E09000029
E01004083,E09000029_08,1,E09000029
E01004084,E09000029_08,1,E09000029
E01004085,E09000029_08,1,E09000029
E01004086,E09000029_01,0.294827586,E09000029
E01004086,E09000029_08,0.615517241,E09000029
E01004086,E09000029_18,0.089655172,E09000029
E01004087,E09000029_08,1,E09000029
E01004087,E09000029_18,0,E09000029
E01004088,E09000029_08,1,E09000029
E01004089,E09000029_08,1,E09000029
E01004090,E09000029_02,1,E09000029
E01004091,E09000029_02,0.758264463,E09000029
E01004091,E09000029_04,0.241735537,E09000029
E01004092,E09000029_02,1,E09000029
E01004093,E09000029_02,1,E09000029
E01004094,E09000029_02,1,E09000029
E01004095,E09000029_02,1,E09000029
E01004096,E09000029_02,1,E09000029
E01004097,E09000029_03,1,E09000029
E01004098,E09000029_03,1,E09000029
E01004099,E09000029_03,1,E09000029
E01004100,E09000029_03,1,E09000029
E01004101,E09000029_03,1,E09000029
E01004102,E09000029_03,1,E09000029
E01004103,E09000029_03,1,E09000029
E01004103,E09000029_12,0,E09000029
E01004104,E09000029_03,0.383512545,E09000029
E01004104,E09000029_04,0.616487455,E09000029
E01004105,E09000029_04,1,E09000029
E01004106,E09000029_04,1,E09000029
E01004107,E09000029_04,1,E09000029
E01004108,E09000029_04,1,E09000029
E01004109,E09000029_04,1,E09000029
E01004110,E09000029_05,1,E09000029
E01004111,E09000029_05,1,E09000029
E01004112,E09000029_05,1,E09000029
E01004114,E09000029_05,1,E09000029
E01004115,E09000029_05,1,E09000029
E01004116,E09000029_07,0,E09000029
E01004116,E09000029_20,1,E09000029
E01004117,E09000029_20,1,E09000029
E01004118,E09000029_07,0.821958457,E09000029
E01004118,E09000029_20,0.178041543,E09000029
E01004119,E09000029_07,1,E09000029
E01004120,E09000029_05,0,E09000029
E01004120,E09000029_07,0.201086957,E09000029
E01004120,E09000029_20,0.798913043,E09000029
E01004121,E09000029_19,0.195275591,E09000029
E01004121,E09000029_20,0.804724409,E09000029
E01004122,E09000029_07,0,E09000029
E01004122,E09000029_20,1,E09000029
E01004123,E09000029_10,1,E09000029
E01004124,E09000029_10,1,E09000029
E01004125,E09000029_09,0,E09000029
E01004125,E09000029_10,1,E09000029
E01004126,E09000029_10,1,E09000029
E01004127,E09000029_09,0.119873817,E09000029
E01004127,E09000029_10,0.821766562,E09000029
E01004127,E09000029_16,0.058359621,E09000029
E01004128,E09000029_10,1,E09000029
E01004129,E09000029_09,0,E09000029
E01004129,E09000029_10,1,E09000029
E01004130,E09000029_11,1,E09000029
E01004131,E09000029_07,0.334405145,E09000029
E01004131,E09000029_11,0.665594855,E09000029
E01004132,E09000029_07,1,E09000029
E01004133,E09000029_07,0.916356877,E09000029
E01004133,E09000029_11,0.083643123,E09000029
E01004134,E09000029_11,1,E09000029
E01004135,E09000029_11,1,E09000029
E01004136,E09000029_11,1,E09000029
E01004137,E09000029_12,1,E09000029
E01004138,E09000029_12,1,E09000029
E01004139,E09000029_12,1,E09000029
E01004140,E09000029_12,1,E09000029
E01004141,E09000029_12,1,E09000029
E01004142,E09000029_12,0.709232097,E09000029
E01004142,E09000029_15,0.290767903,E09000029
E01004143,E09000029_15,1,E09000029
E01004144,E09000029_13,1,E09000029
E01004145,E09000029_10,0,E09000029
E01004145,E09000029_13,1,E09000029
E01004146,E09000029_13,1,E09000029
E01004147,E09000029_13,1,E09000029
E01004147,E09000029_16,0,E09000029
E01004148,E09000029_13,1,E09000029
E01004149,E09000029_13,1,E09000029
E01004150,E09000029_14,1,E09000029
E01004151,E09000029_14,1,E09000029
E01004152,E09000029_14,1,E09000029
E01004153,E09000029_14,1,E09000029
E01004154,E09000029_14,1,E09000029
E01004155,E09000029_14,1,E09000029
E01004156,E09000029_14,0.53362256,E09000029
E01004156,E09000029_15,0.46637744,E09000029
E01004157,E09000029_02,0.113785558,E09000029
E01004157,E09000029_15,0.886214442,E09000029
E01004158,E09000029_02,0.599410898,E09000029
E01004158,E09000029_14,0.066273932,E09000029
E01004158,E09000029_15,0.334315169,E09000029
E01004159,E09000029_13,0,E09000029
E01004159,E09000029_15,1,E09000029
E01004160,E09000029_15,1,E09000029
E01004161,E09000029_15,1,E09000029
E01004162,E09000029_15,1,E09000029
E01004163,E09000029_10,0,E09000029
E01004163,E09000029_16,1,E09000029
E01004164,E09000029_06,0.064914992,E09000029
E01004164,E09000029_16,0.935085008,E09000029
E01004165,E09000029_16,1,E09000029
E01004166,E09000029_16,1,E09000029
E01004167,E09000029_16,1,E09000029
E01004168,E09000029_12,0,E09000029
E01004168,E09000029_13,0,E09000029
E01004168,E09000029_16,1,E09000029
E01004169,E09000029_06,0.537562604,E09000029
E01004169,E09000029_16,0.462437396,E09000029
E01004170,E09000029_03,0.071428571,E09000029
E01004170,E09000029_17,0.928571429,E09000029
E01004171,E09000029_17,1,E09000029
E01004172,E09000029_17,1,E09000029
E01004173,E09000029_17,1,E09000029
E01004174,E09000029_17,1,E09000029
E01004175,E09000029_17,1,E09000029
E01004176,E09000029_03,0.067911715,E09000029
E01004176,E09000029_17,0.932088285,E09000029
E01004177,E09000029_18,1,E09000029
E01004178,E09000029_18,1,E09000029
E01004179,E09000029_18,1,E09000029
E01004180,E09000029_18,1,E09000029
E01004181,E09000029_18,1,E09000029
E01004182,E09000029_18,1,E09000029
E01004183,E09000029_09,1,E09000029
E01004184,E09000029_09,1,E09000029
E01004185,E09000029_06,0.510851419,E09000029
E01004185,E09000029_09,0.489148581,E09000029
E01004186,E09000029_06,1,E09000029
E01004187,E09000029_09,1,E09000029
E01004188,E09000029_06,1,E09000029
E01004189,E09000029_09,1,E09000029
E01004190,E09000029_07,0.216535433,E09000029
E01004190,E09000029_19,0.730314961,E09000029
E01004190,E09000029_20,0.053149606,E09000029
E01004191,E09000029_07,1,E09000029
E01004192,E09000029_19,1,E09000029
E01004193,E09000029_07,0.173959445,E09000029
E01004193,E09000029_19,0.826040555,E09000029
E01004194,E09000029_07,0.441747573,E09000029
E01004194,E09000029_19,0.558252427,E09000029
E01004195,E09000029_19,1,E09000029
E01004196,E09000029_07,1,E09000029
E01004197,E09000030_01,0,E09000030
E01004197,E09000030_17,1,E09000030
E01004198,E09000030_17,1,E09000030
E01004199,E09000030_17,1,E09000030
E01004200,E09000030_17,1,E09000030
E01004201,E09000030_01,0.661157025,E09000030
E01004201,E09000030_17,0.338842975,E09000030
E01004202,E09000030_17,1,E09000030
E01004203,E09000030_17,1,E09000030
E01004204,E09000030_17,1,E09000030
E01004205,E09000030_14,0.565277778,E09000030
E01004205,E09000030_17,0.434722222,E09000030
E01004206,E09000030_01,0.210440457,E09000030
E01004206,E09000030_17,0.789559543,E09000030
E01004207,E09000030_01,1,E09000030
E01004208,E09000030_01,0.547505938,E09000030
E01004208,E09000030_14,0.271971496,E09000030
E01004208,E09000030_17,0.180522565,E09000030
E01004209,E09000030_01,1,E09000030
E01004211,E09000030_14,0,E09000030
E01004211,E09000030_17,1,E09000030
E01004212,E09000030_17,1,E09000030
E01004214,E09000030_02,1,E09000030
E01004215,E09000030_02,1,E09000030
E01004216,E09000030_02,0.723376623,E09000030
E01004216,E09000030_08,0.276623377,E09000030
E01004217,E09000030_02,0.151515152,E09000030
E01004217,E09000030_08,0.848484848,E09000030
E01004218,E09000030_02,0.328224777,E09000030
E01004218,E09000030_08,0.671775223,E09000030
E01004219,E09000030_12,1,E09000030
E01004221,E09000030_02,1,E09000030
E01004222,E09000030_03,1,E09000030
E01004223,E09000030_03,1,E09000030
E01004224,E09000030_03,1,E09000030
E01004225,E09000030_03,1,E09000030
E01004226,E09000030_03,1,E09000030
E01004228,E09000030_04,1,E09000030
E01004229,E09000030_04,1,E09000030
E01004230,E09000030_04,1,E09000030
E01004231,E09000030_04,1,E09000030
E01004232,E09000030_04,1,E09000030
E01004233,E09000030_04,1,E09000030
E01004234,E09000030_04,1,E09000030
E01004235,E09000030_05,1,E09000030
E01004236,E09000030_05,1,E09000030
E01004237,E09000030_05,1,E09000030
E01004238,E09000030_05,0.309233449,E09000030
E01004238,E09000030_06,0.690766551,E09000030
E01004239,E09000030_05,0.449905482,E09000030
E01004239,E09000030_06,0.550094518,E09000030
E01004240,E09000030_06,1,E09000030
E01004241,E09000030_06,1,E09000030
E01004242,E09000030_06,1,E09000030
E01004243,E09000030_09,1,E09000030
E01004244,E09000030_09,1,E09000030
E01004245,E09000030_09,1,E09000030
E01004246,E09000030_09,1,E09000030
E01004247,E09000030_09,1,E09000030
E01004248,E09000030_09,1,E09000030
E01004249,E09000030_09,1,E09000030
E01004250,E09000030_09,1,E09000030
E01004251,E09000030_11,1,E09000030
E01004252,E09000030_10,0,E09000030
E01004252,E09000030_11,0.897887324,E09000030
E01004252,E09000030_12,0.102112676,E09000030
E01004253,E09000030_09,0.050890585,E09000030
E01004253,E09000030_11,0.669211196,E09000030
E01004253,E09000030_12,0.279898219,E09000030
E01004254,E09000030_10,0.684027778,E09000030
E01004254,E09000030_11,0.315972222,E09000030
E01004255,E09000030_10,1,E09000030
E01004255,E09000030_12,0,E09000030
E01004256,E09000030_12,1,E09000030
E01004257,E09000030_12,1,E09000030
E01004258,E09000030_10,1,E09000030
E01004259,E09000030_01,1,E09000030
E01004260,E09000030_01,1,E09000030
E01004261,E09000030_01,0.302687412,E09000030
E01004261,E09000030_15,0.697312588,E09000030
E01004262,E09000030_01,0.875899281,E09000030
E01004262,E09000030_15,0.124100719,E09000030
E01004263,E09000030_01,1,E09000030
E01004264,E09000030_15,1,E09000030
E01004266,E09000030_01,1,E09000030
E01004267,E09000030_05,1,E09000030
E01004267,E09000030_11,0,E09000030
E01004268,E09000030_05,1,E09000030
E01004269,E09000030_05,0,E09000030
E01004269,E09000030_11,1,E09000030
E01004270,E09000030_11,1,E09000030
E01004271,E09000030_11,1,E09000030
E01004272,E09000030_11,1,E09000030
E01004273,E09000030_11,1,E09000030
E01004274,E09000030_08,1,E09000030
E01004275,E09000030_08,1,E09000030
E01004276,E09000030_08,1,E09000030
E01004277,E09000030_07,1,E09000030
E01004280,E09000030_07,0.879202989,E09000030
E01004280,E09000030_08,0.120797011,E09000030
E01004281,E09000030_08,1,E09000030
E01004283,E09000030_18,1,E09000030
E01004284,E09000030_15,1,E09000030
E01004285,E09000030_15,1,E09000030
E01004286,E09000030_15,1,E09000030
E01004287,E09000030_18,1,E09000030
E01004288,E09000030_15,0.210526316,E09000030
E01004288,E09000030_18,0.789473684,E09000030
E01004289,E09000030_18,1,E09000030
E01004290,E09000030_15,0.775784753,E09000030
E01004290,E09000030_18,0.224215247,E09000030
E01004291,E09000030_16,1,E09000030
E01004292,E09000030_16,1,E09000030
E01004293,E09000030_16,1,E09000030
E01004294,E09000030_16,0.266666667,E09000030
E01004294,E09000030_20,0.733333333,E09000030
E01004295,E09000030_20,1,E09000030
E01004296,E09000030_16,1,E09000030
E01004297,E09000030_16,1,E09000030
E01004298,E09000030_13,1,E09000030
E01004300,E09000030_13,1,E09000030
E01004301,E09000030_13,1,E09000030
E01004302,E09000030_13,1,E09000030
E01004303,E09000030_13,0.652804642,E09000030
E01004303,E09000030_16,0.347195358,E09000030
E01004304,E09000030_13,1,E09000030
E01004305,E09000030_13,1,E09000030
E01004306,E09000030_14,1,E09000030
E01004307,E09000030_14,1,E09000030
E01004308,E09000030_14,1,E09000030
E01004309,E09000030_14,1,E09000030
E01004310,E09000030_14,1,E09000030
E01004311,E09000030_19,1,E09000030
E01004312,E09000030_19,1,E09000030
E01004313,E09000030_14,0,E09000030
E01004313,E09000030_19,1,E09000030
E01004314,E09000030_19,1,E09000030
E01004315,E09000030_19,1,E09000030
E01004316,E09000030_19,1,E09000030
E01004317,E09000030_14,0.194267516,E09000030
E01004317,E09000030_19,0.805732484,E09000030
E01004318,E09000030_19,1,E09000030
E01004319,E09000030_20,1,E09000030
E01004321,E09000030_20,1,E09000030
E01004322,E09000030_18,0.807692308,E09000030
E01004322,E09000030_20,0.192307692,E09000030
E01004323,E09000030_18,0.54158215,E09000030
E01004323,E09000030_20,0.45841785,E09000030
E01004324,E09000030_18,1,E09000030
E01004325,E09000030_20,1,E09000030
E01004326,E09000030_18,0.306002928,E09000030
E01004326,E09000030_20,0.693997072,E09000030
E01004327,E09000031_01,1,E09000031
E01004328,E09000031_01,1,E09000031
E01004329,E09000031_01,1,E09000031
E01004330,E09000031_01,1,E09000031
E01004331,E09000031_01,1,E09000031
E01004332,E09000031_01,1,E09000031
E01004333,E09000031_01,0.927140255,E09000031
E01004333,E09000031_16,0.072859745,E09000031
E01004334,E09000031_01,1,E09000031
E01004335,E09000031_01,1,E09000031
E01004336,E09000031_02,1,E09000031
E01004337,E09000031_01,0.288922156,E09000031
E01004337,E09000031_02,0.711077844,E09000031
E01004338,E09000031_02,1,E09000031
E01004339,E09000031_02,1,E09000031
E01004340,E09000031_01,0,E09000031
E01004340,E09000031_02,1,E09000031
E01004341,E09000031_01,0,E09000031
E01004341,E09000031_02,1,E09000031
E01004342,E09000031_03,1,E09000031
E01004343,E09000031_03,0.391371341,E09000031
E01004343,E09000031_08,0.608628659,E09000031
E01004344,E09000031_03,0.651162791,E09000031
E01004344,E09000031_08,0.196899225,E09000031
E01004344,E09000031_13,0.151937984,E09000031
E01004345,E09000031_03,1,E09000031
E01004346,E09000031_03,1,E09000031
E01004347,E09000031_03,1,E09000031
E01004347,E09000031_21,0,E09000031
E01004348,E09000031_03,1,E09000031
E01004349,E09000031_04,1,E09000031
E01004350,E09000031_04,1,E09000031
E01004351,E09000031_04,1,E09000031
E01004352,E09000031_04,1,E09000031
E01004353,E09000031_04,1,E09000031
E01004354,E09000031_04,1,E09000031
E01004355,E09000031_05,1,E09000031
E01004356,E09000031_05,0.852512156,E09000031
E01004356,E09000031_20,0.147487844,E09000031
E01004357,E09000031_05,1,E09000031
E01004358,E09000031_04,0.086797066,E09000031
E01004358,E09000031_05,0.913202934,E09000031
E01004359,E09000031_04,0.418181818,E09000031
E01004359,E09000031_05,0.581818182,E09000031
E01004360,E09000031_05,1,E09000031
E01004361,E09000031_05,0,E09000031
E01004361,E09000031_20,1,E09000031
E01004362,E09000031_06,1,E09000031
E01004363,E09000031_06,1,E09000031
E01004364,E09000031_06,1,E09000031
E01004365,E09000031_06,0.710730949,E09000031
E01004365,E09000031_12,0.289269051,E09000031
E01004366,E09000031_06,1,E09000031
E01004367,E09000031_06,1,E09000031
E01004368,E09000031_06,1,E09000031
E01004369,E09000031_07,1,E09000031
E01004370,E09000031_07,1,E09000031
E01004371,E09000031_07,1,E09000031
E01004372,E09000031_07,1,E09000031
E01004373,E09000031_07,1,E09000031
E01004374,E09000031_07,1,E09000031
E01004375,E09000031_07,1,E09000031
E01004376,E09000031_07,1,E09000031
E01004377,E09000031_08,0.248407643,E09000031
E01004377,E09000031_19,0.751592357,E09000031
E01004378,E09000031_19,1,E09000031
E01004379,E09000031_08,0.370018975,E09000031
E01004379,E09000031_09,0.629981025,E09000031
E01004380,E09000031_08,0.766505636,E09000031
E01004380,E09000031_09,0.233494364,E09000031
E01004381,E09000031_08,1,E09000031
E01004381,E09000031_09,0,E09000031
E01004381,E09000031_19,0,E09000031
E01004382,E09000031_08,1,E09000031
E01004383,E09000031_08,1,E09000031
E01004384,E09000031_09,1,E09000031
E01004385,E09000031_09,1,E09000031
E01004386,E09000031_09,1,E09000031
E01004387,E09000031_09,1,E09000031
E01004388,E09000031_09,1,E09000031
E01004389,E09000031_09,1,E09000031
E01004390,E09000031_09,1,E09000031
E01004391,E09000031_10,0.27458493,E09000031
E01004391,E09000031_18,0.72541507,E09000031
E01004392,E09000031_10,0.869147659,E09000031
E01004392,E09000031_18,0,E09000031
E01004392,E09000031_21,0.130852341,E09000031
E01004393,E09000031_10,0.433673469,E09000031
E01004393,E09000031_18,0.566326531,E09000031
E01004394,E09000031_10,0.262640449,E09000031
E01004394,E09000031_18,0.737359551,E09000031
E01004395,E09000031_18,1,E09000031
E01004396,E09000031_10,1,E09000031
E01004397,E09000031_10,0.897752809,E09000031
E01004397,E09000031_21,0.102247191,E09000031
E01004398,E09000031_11,1,E09000031
E01004399,E09000031_11,1,E09000031
E01004400,E09000031_11,1,E09000031
E01004401,E09000031_11,1,E09000031
E01004402,E09000031_11,1,E09000031
E01004403,E09000031_03,0.429936306,E09000031
E01004403,E09000031_11,0.570063694,E09000031
E01004404,E09000031_11,0.628089888,E09000031
E01004404,E09000031_21,0.371910112,E09000031
E01004405,E09000031_12,1,E09000031
E01004406,E09000031_12,0.5,E09000031
E01004406,E09000031_17,0.5,E09000031
E01004407,E09000031_12,1,E09000031
E01004408,E09000031_12,1,E09000031
E01004409,E09000031_12,1,E09000031
E01004410,E09000031_12,1,E09000031
E01004411,E09000031_12,1,E09000031
E01004412,E09000031_12,1,E09000031
E01004413,E09000031_13,1,E09000031
E01004414,E09000031_13,1,E09000031
E01004415,E09000031_13,1,E09000031
E01004416,E09000031_13,1,E09000031
E01004417,E09000031_13,1,E09000031
E01004418,E09000031_13,1,E09000031
E01004419,E09000031_13,1,E09000031
E01004420,E09000031_14,1,E09000031
E01004420,E09000031_17,0,E09000031
E01004421,E09000031_14,0.695121951,E09000031
E01004421,E09000031_17,0.304878049,E09000031
E01004422,E09000031_14,1,E09000031
E01004423,E09000031_14,1,E09000031
E01004424,E09000031_14,0.804597701,E09000031
E01004424,E09000031_15,0.195402299,E09000031
E01004425,E09000031_14,1,E09000031
E01004426,E09000031_14,0.527433628,E09000031
E01004426,E09000031_15,0.472566372,E09000031
E01004427,E09000031_14,1,E09000031
E01004428,E09000031_15,1,E09000031
E01004429,E09000031_15,1,E09000031
E01004430,E09000031_15,1,E09000031
E01004432,E09000031_06,0.21021021,E09000031
E01004432,E09000031_15,0.78978979,E09000031
E01004434,E09000031_15,1,E09000031
E01004435,E09000031_15,1,E09000031
E01004436,E09000031_16,1,E09000031
E01004437,E09000031_16,1,E09000031
E01004438,E09000031_16,1,E09000031
E01004439,E09000031_16,1,E09000031
E01004440,E09000031_07,0,E09000031
E01004440,E09000031_16,1,E09000031
E01004441,E09000031_16,1,E09000031
E01004442,E09000031_16,1,E09000031
E01004443,E09000031_17,1,E09000031
E01004444,E09000031_10,0.56846473,E09000031
E01004444,E09000031_17,0.244813278,E09000031
E01004444,E09000031_18,0.186721992,E09000031
E01004445,E09000031_17,1,E09000031
E01004446,E09000031_10,0,E09000031
E01004446,E09000031_18,1,E09000031
E01004447,E09000031_17,1,E09000031
E01004448,E09000031_18,1,E09000031
E01004449,E09000031_17,1,E09000031
E01004450,E09000031_20,1,E09000031
E01004451,E09000031_20,1,E09000031
E01004452,E09000031_20,1,E09000031
E01004453,E09000031_20,1,E09000031
E01004454,E09000031_20,1,E09000031
E01004455,E09000031_20,1,E09000031
E01004456,E09000031_20,1,E09000031
E01004457,E09000031_21,1,E09000031
E01004458,E09000031_21,1,E09000031
E01004459,E09000031_21,1,E09000031
E01004460,E09000031_03,0.251896813,E09000031
E01004460,E09000031_21,0.748103187,E09000031
E01004461,E09000031_18,0,E09000031
E01004461,E09000031_21,1,E09000031
E01004462,E09000031_10,0.085034014,E09000031
E01004462,E09000031_21,0.914965986,E09000031
E01004463,E09000031_21,1,E09000031
E01004464,E09000031_22,1,E09000031
E01004465,E09000031_19,0.098330241,E09000031
E01004465,E09000031_22,0.901669759,E09000031
E01004466,E09000031_22,1,E09000031
E01004467,E09000031_19,0.444188723,E09000031
E01004467,E09000031_22,0.555811277,E09000031
E01004468,E09000031_19,1,E09000031
E01004469,E09000031_19,0.851097179,E09000031
E01004469,E09000031_22,0.148902821,E09000031
E01004470,E09000031_22,1,E09000031
E01004471,E09000031_19,0.285266458,E09000031
E01004471,E09000031_22,0.714733542,E09000031
E01004472,E09000032_01,1,E09000032
E01004473,E09000032_01,1,E09000032
E01004474,E09000032_01,1,E09000032
E01004475,E09000032_01,1,E09000032
E01004476,E09000032_01,1,E09000032
E01004477,E09000032_01,0.337931034,E09000032
E01004477,E09000032_08,0.662068966,E09000032
E01004478,E09000032_08,1,E09000032
E01004479,E09000032_01,1,E09000032
E01004479,E09000032_08,0,E09000032
E01004480,E09000032_01,1,E09000032
E01004481,E09000032_11,0.231404959,E09000032
E01004481,E09000032_15,0.768595041,E09000032
E01004482,E09000032_11,0.15936255,E09000032
E01004482,E09000032_15,0.84063745,E09000032
E01004483,E09000032_11,0,E09000032
E01004483,E09000032_15,1,E09000032
E01004484,E09000032_11,1,E09000032
E01004485,E09000032_11,1,E09000032
E01004486,E09000032_11,1,E09000032
E01004487,E09000032_11,1,E09000032
E01004488,E09000032_11,1,E09000032
E01004489,E09000032_11,1,E09000032
E01004490,E09000032_19,1,E09000032
E01004491,E09000032_16,0,E09000032
E01004491,E09000032_19,1,E09000032
E01004492,E09000032_19,1,E09000032
E01004493,E09000032_18,1,E09000032
E01004494,E09000032_18,1,E09000032
E01004494,E09000032_20,0,E09000032
E01004495,E09000032_18,1,E09000032
E01004496,E09000032_18,0.501770956,E09000032
E01004496,E09000032_19,0.498229044,E09000032
E01004497,E09000032_19,1,E09000032
E01004498,E09000032_19,1,E09000032
E01004499,E09000032_03,1,E09000032
E01004500,E09000032_03,0.789156627,E09000032
E01004500,E09000032_22,0.210843373,E09000032
E01004501,E09000032_22,1,E09000032
E01004502,E09000032_03,1,E09000032
E01004503,E09000032_03,1,E09000032
E01004504,E09000032_03,1,E09000032
E01004505,E09000032_03,1,E09000032
E01004506,E09000032_03,0.5,E09000032
E01004506,E09000032_22,0.5,E09000032
E01004507,E09000032_03,1,E09000032
E01004508,E09000032_04,0,E09000032
E01004508,E09000032_20,1,E09000032
E01004509,E09000032_03,0.15771526,E09000032
E01004509,E09000032_13,0.459505541,E09000032
E01004509,E09000032_20,0.382779199,E09000032
E01004510,E09000032_20,1,E09000032
E01004511,E09000032_03,0.83639399,E09000032
E01004511,E09000032_20,0.16360601,E09000032
E01004512,E09000032_20,1,E09000032
E01004513,E09000032_20,1,E09000032
E01004514,E09000032_20,1,E09000032
E01004515,E09000032_04,0,E09000032
E01004515,E09000032_20,1,E09000032
E01004516,E09000032_05,1,E09000032
E01004517,E09000032_05,1,E09000032
E01004518,E09000032_05,1,E09000032
E01004519,E09000032_05,1,E09000032
E01004520,E09000032_05,1,E09000032
E01004521,E09000032_05,1,E09000032
E01004522,E09000032_05,1,E09000032
E01004523,E09000032_05,1,E09000032
E01004524,E09000032_05,1,E09000032
E01004525,E09000032_15,0.06763285,E09000032
E01004525,E09000032_16,0.93236715,E09000032
E01004526,E09000032_16,1,E09000032
E01004527,E09000032_05,0,E09000032
E01004527,E09000032_15,0.322160149,E09000032
E01004527,E09000032_16,0.677839851,E09000032
E01004528,E09000032_05,0.942424242,E09000032
E01004528,E09000032_16,0.057575758,E09000032
E01004529,E09000032_05,0.09569378,E09000032
E01004529,E09000032_16,0.90430622,E09000032
E01004530,E09000032_16,1,E09000032
E01004531,E09000032_15,1,E09000032
E01004532,E09000032_15,1,E09000032
E01004533,E09000032_15,1,E09000032
E01004534,E09000032_04,0.6475,E09000032
E01004534,E09000032_10,0.20375,E09000032
E01004534,E09000032_13,0.14875,E09000032
E01004535,E09000032_04,1,E09000032
E01004536,E09000032_04,1,E09000032
E01004537,E09000032_04,1,E09000032
E01004538,E09000032_04,1,E09000032
E01004539,E09000032_02,1,E09000032
E01004540,E09000032_02,0.913491246,E09000032
E01004540,E09000032_13,0.086508754,E09000032
E01004541,E09000032_04,1,E09000032
E01004542,E09000032_01,1,E09000032
E01004543,E09000032_17,1,E09000032
E01004544,E09000032_01,1,E09000032
E01004545,E09000032_01,0.119850187,E09000032
E01004545,E09000032_11,0.277153558,E09000032
E01004545,E09000032_17,0.602996255,E09000032
E01004546,E09000032_17,1,E09000032
E01004547,E09000032_17,1,E09000032
E01004548,E09000032_15,0.057692308,E09000032
E01004548,E09000032_17,0.942307692,E09000032
E01004549,E09000032_15,0.145557656,E09000032
E01004549,E09000032_17,0.854442344,E09000032
E01004550,E09000032_01,1,E09000032
E01004551,E09000032_04,0.231493943,E09000032
E01004551,E09000032_06,0.768506057,E09000032
E01004552,E09000032_06,0.935314685,E09000032
E01004552,E09000032_08,0.064685315,E09000032
E01004553,E09000032_06,0.708881579,E09000032
E01004553,E09000032_08,0.291118421,E09000032
E01004554,E09000032_08,1,E09000032
E01004555,E09000032_08,1,E09000032
E01004556,E09000032_08,1,E09000032
E01004557,E09000032_08,1,E09000032
E01004558,E09000032_08,1,E09000032
E01004559,E09000032_08,1,E09000032
E01004560,E09000032_02,1,E09000032
E01004562,E09000032_07,0.303571429,E09000032
E01004562,E09000032_10,0.696428571,E09000032
E01004563,E09000032_02,1,E09000032
E01004563,E09000032_10,0,E09000032
E01004564,E09000032_10,1,E09000032
E01004565,E09000032_10,1,E09000032
E01004566,E09000032_02,1,E09000032
E01004567,E09000032_10,1,E09000032
E01004568,E09000032_09,1,E09000032
E01004569,E09000032_09,1,E09000032
E01004570,E09000032_09,1,E09000032
E01004571,E09000032_09,1,E09000032
E01004572,E09000032_09,0.54532967,E09000032
E01004572,E09000032_22,0.45467033,E09000032
E01004573,E09000032_09,1,E09000032
E01004574,E09000032_09,1,E09000032
E01004575,E09000032_09,1,E09000032
E01004576,E09000032_09,1,E09000032
E01004577,E09000032_02,0.868102288,E09000032
E01004577,E09000032_13,0.131897712,E09000032
E01004579,E09000032_13,1,E09000032
E01004580,E09000032_13,1,E09000032
E01004581,E09000032_02,0.092272203,E09000032
E01004581,E09000032_13,0.907727797,E09000032
E01004582,E09000032_02,1,E09000032
E01004583,E09000032_02,0.232008593,E09000032
E01004583,E09000032_13,0.767991407,E09000032
E01004584,E09000032_02,1,E09000032
E01004584,E09000032_13,0,E09000032
