ward21cd,ward21nm,lsoa21cd,lsoa_weight,lad22cd
E05013542,Belmont,E01002108,0.900884955752212,E09000015
E05013542,Belmont,E01002109,1,E09000015
E05013542,Belmont,E01002110,0.0895795246800731,E09000015
E05013542,Belmont,E01002111,0.921678321678322,E09000015
E05013542,Belmont,E01002141,0,E09000015
E05013542,Belmont,E01002177,0.21259842519685,E09000015
E05013542,Belmont,E01002184,0.110795454545455,E09000015
E05013542,Belmont,E01002229,0,E09000015
E05013542,Belmont,E01002230,0.413432835820896,E09000015
E05013543,Canons,E01002112,0.602209944751381,E09000015
E05013543,Canons,E01002113,1,E09000015
E05013543,Canons,E01002114,0.473222124670764,E09000015
E05013543,Canons,E01002115,1,E09000015
E05013543,Canons,E01002116,1,E09000015
E05013543,Canons,E01002118,0.407651715039578,E09000015
E05013543,Canons,E01034589,0.826625386996904,E09000015
E05013544,Centenary,E01002107,1,E09000015
E05013544,Centenary,E01002108,0.0991150442477876,E09000015
E05013544,Centenary,E01002110,0.910420475319927,E09000015
E05013544,Centenary,E01002111,0.0783216783216783,E09000015
E05013544,Centenary,E01002174,0.105882352941176,E09000015
E05013544,Centenary,E01002177,0.0708661417322835,E09000015
E05013544,Centenary,E01002197,1,E09000015
E05013544,Centenary,E01002198,0.215533980582524,E09000015
E05013544,Centenary,E01002199,0.743801652892562,E09000015
E05013544,Centenary,E01002200,0.775193798449612,E09000015
E05013544,Centenary,E01002201,0.843326885880077,E09000015
E05013544,Centenary,E01002202,0.351278600269179,E09000015
E05013544,Centenary,E01002203,1,E09000015
E05013544,Centenary,E01034589,0.173374613003096,E09000015
E05013544,Centenary,E01034590,1,E09000015
E05013545,Edgware,E01002116,0,E09000015
E05013545,Edgware,E01002118,0.592348284960422,E09000015
E05013545,Edgware,E01002119,1,E09000015
E05013545,Edgware,E01002120,1,E09000015
E05013545,Edgware,E01002121,1,E09000015
E05013545,Edgware,E01002122,1,E09000015
E05013545,Edgware,E01002123,1,E09000015
E05013545,Edgware,E01002124,1,E09000015
E05013545,Edgware,E01002125,1,E09000015
E05013545,Edgware,E01002198,0.784466019417476,E09000015
E05013545,Edgware,E01002200,0.224806201550388,E09000015
E05013546,Greenhill,E01002127,1,E09000015
E05013546,Greenhill,E01002129,0.455670103092784,E09000015
E05013546,Greenhill,E01002130,0.56099518459069,E09000015
E05013546,Greenhill,E01002131,1,E09000015
E05013546,Greenhill,E01034595,1,E09000015
E05013546,Greenhill,E01034596,1,E09000015
E05013546,Greenhill,E01034597,1,E09000015
E05013546,Greenhill,E01034598,1,E09000015
E05013548,Harrow Weald,E01002139,1,E09000015
E05013548,Harrow Weald,E01002140,1,E09000015
E05013548,Harrow Weald,E01002141,1,E09000015
E05013548,Harrow Weald,E01002142,1,E09000015
E05013548,Harrow Weald,E01002143,1,E09000015
E05013548,Harrow Weald,E01002144,1,E09000015
E05013548,Harrow Weald,E01002145,1,E09000015
E05013548,Harrow Weald,E01002151,0.564195298372514,E09000015
E05013548,Harrow Weald,E01002232,0.743523316062176,E09000015
E05013548,Harrow Weald,E01002234,0.132107023411371,E09000015
E05013547,Harrow on the Hill,E01002129,0.351202749140893,E09000015
E05013547,Harrow on the Hill,E01002132,1,E09000015
E05013547,Harrow on the Hill,E01002133,1,E09000015
E05013547,Harrow on the Hill,E01002134,1,E09000015
E05013547,Harrow on the Hill,E01002135,1,E09000015
E05013547,Harrow on the Hill,E01002136,0.282442748091603,E09000015
E05013547,Harrow on the Hill,E01002137,1,E09000015
E05013547,Harrow on the Hill,E01002240,0,E09000015
E05013549,Hatch End,E01002146,1,E09000015
E05013549,Hatch End,E01002147,1,E09000015
E05013549,Hatch End,E01002148,1,E09000015
E05013549,Hatch End,E01002149,0.776639344262295,E09000015
E05013549,Hatch End,E01002150,1,E09000015
E05013549,Hatch End,E01002151,0.435804701627486,E09000015
E05013549,Hatch End,E01002152,0.753086419753086,E09000015
E05013550,Headstone,E01002155,0.327300150829563,E09000015
E05013550,Headstone,E01002156,1,E09000015
E05013550,Headstone,E01002159,0.875,E09000015
E05013550,Headstone,E01002160,1,E09000015
E05013550,Headstone,E01002161,0.366013071895425,E09000015
E05013550,Headstone,E01002162,1,E09000015
E05013550,Headstone,E01002163,1,E09000015
E05013550,Headstone,E01002164,0.692101740294511,E09000015
E05013550,Headstone,E01034593,1,E09000015
E05013550,Headstone,E01034594,1,E09000015
E05013551,Kenton East,E01002165,1,E09000015
E05013551,Kenton East,E01002166,1,E09000015
E05013551,Kenton East,E01002167,1,E09000015
E05013551,Kenton East,E01002168,1,E09000015
E05013551,Kenton East,E01002169,1,E09000015
E05013551,Kenton East,E01002170,1,E09000015
E05013551,Kenton East,E01002171,1,E09000015
E05013551,Kenton East,E01002174,0.192156862745098,E09000015
E05013551,Kenton East,E01002175,0.651053864168618,E09000015
E05013551,Kenton East,E01002199,0.256198347107438,E09000015
E05013551,Kenton East,E01002201,0.156673114119923,E09000015
E05013551,Kenton East,E01002202,0.648721399730821,E09000015
E05013552,Kenton West,E01002172,1,E09000015
E05013552,Kenton West,E01002173,1,E09000015
E05013552,Kenton West,E01002174,0.701960784313726,E09000015
E05013552,Kenton West,E01002175,0.348946135831382,E09000015
E05013552,Kenton West,E01002176,1,E09000015
E05013552,Kenton West,E01002177,0.716535433070866,E09000015
E05013552,Kenton West,E01002178,1,E09000015
E05013553,Marlborough,E01002128,1,E09000015
E05013553,Marlborough,E01002129,0.193127147766323,E09000015
E05013553,Marlborough,E01002130,0.43900481540931,E09000015
E05013553,Marlborough,E01002164,0.307898259705489,E09000015
E05013553,Marlborough,E01002179,0.384848484848485,E09000015
E05013553,Marlborough,E01002181,1,E09000015
E05013553,Marlborough,E01002182,1,E09000015
E05013553,Marlborough,E01034592,0.791154791154791,E09000015
E05013554,North Harrow,E01002153,1,E09000015
E05013554,North Harrow,E01002156,0,E09000015
E05013554,North Harrow,E01002157,0.741518578352181,E09000015
E05013554,North Harrow,E01002158,0.0972222222222222,E09000015
E05013554,North Harrow,E01002159,0.125,E09000015
E05013554,North Harrow,E01002160,0,E09000015
E05013554,North Harrow,E01002161,0.633986928104575,E09000015
E05013554,North Harrow,E01002238,0.496050552922591,E09000015
E05013554,North Harrow,E01002239,0.894857142857143,E09000015
E05013554,North Harrow,E01002242,1,E09000015
E05013555,Pinner,E01002149,0.223360655737705,E09000015
E05013555,Pinner,E01002152,0.246913580246914,E09000015
E05013555,Pinner,E01002155,0.672699849170438,E09000015
E05013555,Pinner,E01002156,0,E09000015
E05013555,Pinner,E01002157,0.258481421647819,E09000015
E05013555,Pinner,E01002158,0.172619047619048,E09000015
E05013555,Pinner,E01002185,1,E09000015
E05013555,Pinner,E01002186,1,E09000015
E05013555,Pinner,E01002187,1,E09000015
E05013555,Pinner,E01002188,1,E09000015
E05013555,Pinner,E01002189,1,E09000015
E05013555,Pinner,E01002190,1,E09000015
E05013556,Pinner South,E01002157,0,E09000015
E05013556,Pinner South,E01002158,0.73015873015873,E09000015
E05013556,Pinner South,E01002191,1,E09000015
E05013556,Pinner South,E01002192,1,E09000015
E05013556,Pinner South,E01002193,1,E09000015
E05013556,Pinner South,E01002194,1,E09000015
E05013556,Pinner South,E01002195,1,E09000015
E05013556,Pinner South,E01002196,1,E09000015
E05013556,Pinner South,E01002208,0.914171656686627,E09000015
E05013556,Pinner South,E01002209,0.926388888888889,E09000015
E05013557,Rayners Lane,E01002204,1,E09000015
E05013557,Rayners Lane,E01002206,1,E09000015
E05013557,Rayners Lane,E01002207,1,E09000015
E05013557,Rayners Lane,E01002208,0.0858283433133733,E09000015
E05013557,Rayners Lane,E01002209,0.0736111111111111,E09000015
E05013557,Rayners Lane,E01002210,1,E09000015
E05013557,Rayners Lane,E01002212,0,E09000015
E05013557,Rayners Lane,E01002216,0.61100569259962,E09000015
E05013557,Rayners Lane,E01032576,1,E09000015
E05013558,Roxbourne,E01002211,1,E09000015
E05013558,Roxbourne,E01002212,0.846153846153846,E09000015
E05013558,Roxbourne,E01002214,1,E09000015
E05013558,Roxbourne,E01002215,0.79304897314376,E09000015
E05013558,Roxbourne,E01002216,0.38899430740038,E09000015
E05013558,Roxbourne,E01002217,1,E09000015
E05013558,Roxbourne,E01034599,0.37123745819398,E09000015
E05013559,Roxeth,E01002212,0.153846153846154,E09000015
E05013559,Roxeth,E01002214,0,E09000015
E05013559,Roxeth,E01002215,0.20695102685624,E09000015
E05013559,Roxeth,E01002218,1,E09000015
E05013559,Roxeth,E01002219,1,E09000015
E05013559,Roxeth,E01002220,1,E09000015
E05013559,Roxeth,E01002221,1,E09000015
E05013559,Roxeth,E01002222,1,E09000015
E05013559,Roxeth,E01002223,1,E09000015
E05013559,Roxeth,E01002224,1,E09000015
E05013559,Roxeth,E01034599,0.62876254180602,E09000015
E05013559,Roxeth,E01034600,1,E09000015
E05013560,Stanmore,E01002112,0.397790055248619,E09000015
E05013560,Stanmore,E01002114,0.526777875329236,E09000015
E05013560,Stanmore,E01002225,1,E09000015
E05013560,Stanmore,E01002226,1,E09000015
E05013560,Stanmore,E01002227,1,E09000015
E05013560,Stanmore,E01002228,1,E09000015
E05013560,Stanmore,E01002229,1,E09000015
E05013560,Stanmore,E01002230,0.586567164179105,E09000015
E05013561,Wealdstone North,E01002231,0.934265734265734,E09000015
E05013561,Wealdstone North,E01002232,0.256476683937824,E09000015
E05013561,Wealdstone North,E01002233,0.87248322147651,E09000015
E05013561,Wealdstone North,E01002234,0.867892976588629,E09000015
E05013561,Wealdstone North,E01002235,0.920760697305864,E09000015
E05013561,Wealdstone North,E01002236,1,E09000015
E05013562,Wealdstone South,E01002179,0.615151515151515,E09000015
E05013562,Wealdstone South,E01002183,1,E09000015
E05013562,Wealdstone South,E01002184,0.889204545454545,E09000015
E05013562,Wealdstone South,E01002231,0.0657342657342657,E09000015
E05013562,Wealdstone South,E01002233,0.12751677852349,E09000015
E05013562,Wealdstone South,E01002235,0.0792393026941363,E09000015
E05013562,Wealdstone South,E01002236,0,E09000015
E05013562,Wealdstone South,E01034591,1,E09000015
E05013562,Wealdstone South,E01034592,0.208845208845209,E09000015
E05013563,West Harrow,E01002133,0,E09000015
E05013563,West Harrow,E01002136,0.717557251908397,E09000015
E05013563,West Harrow,E01002138,1,E09000015
E05013563,West Harrow,E01002237,1,E09000015
E05013563,West Harrow,E01002238,0.503949447077409,E09000015
E05013563,West Harrow,E01002239,0.105142857142857,E09000015
E05013563,West Harrow,E01002240,1,E09000015
E05013563,West Harrow,E01002241,1,E09000015
E05013967,Beam Park,E01002368,1,E09000016
E05013967,Beam Park,E01002369,0.5,E09000016
E05013967,Beam Park,E01002370,0.762753036437247,E09000016
E05013967,Beam Park,E01002371,0,E09000016
E05013968,Cranham,E01002252,1,E09000016
E05013968,Cranham,E01002253,1,E09000016
E05013968,Cranham,E01002254,1,E09000016
E05013968,Cranham,E01002255,1,E09000016
E05013968,Cranham,E01002256,1,E09000016
E05013968,Cranham,E01002257,1,E09000016
E05013968,Cranham,E01002258,1,E09000016
E05013968,Cranham,E01002259,1,E09000016
E05013969,Elm Park,E01002260,1,E09000016
E05013969,Elm Park,E01002261,1,E09000016
E05013969,Elm Park,E01002262,1,E09000016
E05013969,Elm Park,E01002263,0.888168557536467,E09000016
E05013969,Elm Park,E01002264,1,E09000016
E05013969,Elm Park,E01002265,0.835889570552147,E09000016
E05013969,Elm Park,E01002266,1,E09000016
E05013969,Elm Park,E01002267,1,E09000016
E05013969,Elm Park,E01002287,0.578352180936995,E09000016
E05013969,Elm Park,E01002365,1,E09000016
E05013969,Elm Park,E01002366,0.715277777777778,E09000016
E05013970,Emerson Park,E01002268,0.151898734177215,E09000016
E05013970,Emerson Park,E01002269,1,E09000016
E05013970,Emerson Park,E01002270,0.942562592047128,E09000016
E05013970,Emerson Park,E01002271,1,E09000016
E05013970,Emerson Park,E01002273,1,E09000016
E05013970,Emerson Park,E01002274,0.746870653685675,E09000016
E05013970,Emerson Park,E01002275,1,E09000016
E05013971,Gooshays,E01002276,1,E09000016
E05013971,Gooshays,E01002277,1,E09000016
E05013971,Gooshays,E01002278,1,E09000016
E05013971,Gooshays,E01002279,1,E09000016
E05013971,Gooshays,E01002280,1,E09000016
E05013971,Gooshays,E01002281,1,E09000016
E05013971,Gooshays,E01002282,0.458438287153652,E09000016
E05013971,Gooshays,E01002283,1,E09000016
E05013971,Gooshays,E01002284,0.223716381418093,E09000016
E05013971,Gooshays,E01002299,0.432116788321168,E09000016
E05013971,Gooshays,E01002312,1,E09000016
E05013971,Gooshays,E01002313,0.161987041036717,E09000016
E05013972,Hacton,E01002263,0.111831442463533,E09000016
E05013972,Hacton,E01002265,0.164110429447853,E09000016
E05013972,Hacton,E01002285,1,E09000016
E05013972,Hacton,E01002286,1,E09000016
E05013972,Hacton,E01002287,0.421647819063005,E09000016
E05013972,Hacton,E01002288,1,E09000016
E05013972,Hacton,E01002289,0.286594761171032,E09000016
E05013972,Hacton,E01002290,0.871165644171779,E09000016
E05013972,Hacton,E01002291,0.477777777777778,E09000016
E05013972,Hacton,E01002292,0.529940119760479,E09000016
E05013973,Harold Wood,E01002259,0,E09000016
E05013973,Harold Wood,E01002268,0.848101265822785,E09000016
E05013973,Harold Wood,E01002269,0,E09000016
E05013973,Harold Wood,E01002294,1,E09000016
E05013973,Harold Wood,E01002295,1,E09000016
E05013973,Harold Wood,E01002296,1,E09000016
E05013973,Harold Wood,E01002297,0,E09000016
E05013973,Harold Wood,E01002298,1,E09000016
E05013973,Harold Wood,E01002299,0.462773722627737,E09000016
E05013973,Harold Wood,E01002300,1,E09000016
E05013973,Harold Wood,E01033784,1,E09000016
E05013973,Harold Wood,E01033785,1,E09000016
E05013974,Havering-atte-Bower,E01002301,1,E09000016
E05013974,Havering-atte-Bower,E01002302,1,E09000016
E05013974,Havering-atte-Bower,E01002303,1,E09000016
E05013974,Havering-atte-Bower,E01002304,1,E09000016
E05013974,Havering-atte-Bower,E01002305,1,E09000016
E05013974,Havering-atte-Bower,E01002306,1,E09000016
E05013974,Havering-atte-Bower,E01002307,1,E09000016
E05013974,Havering-atte-Bower,E01002308,1,E09000016
E05013974,Havering-atte-Bower,E01002325,0,E09000016
E05013974,Havering-atte-Bower,E01002326,0.16927453769559,E09000016
E05013974,Havering-atte-Bower,E01002331,1,E09000016
E05013975,Heaton,E01002282,0.541561712846348,E09000016
E05013975,Heaton,E01002284,0.776283618581907,E09000016
E05013975,Heaton,E01002297,1,E09000016
E05013975,Heaton,E01002299,0.105109489051095,E09000016
E05013975,Heaton,E01002309,1,E09000016
E05013975,Heaton,E01002310,1,E09000016
E05013975,Heaton,E01002311,1,E09000016
E05013975,Heaton,E01002312,0,E09000016
E05013975,Heaton,E01002313,0.838012958963283,E09000016
E05013975,Heaton,E01002314,1,E09000016
E05013975,Heaton,E01002315,1,E09000016
E05013975,Heaton,E01002316,1,E09000016
E05013976,Hylands & Harrow Lodge,E01002317,1,E09000016
E05013976,Hylands & Harrow Lodge,E01002318,1,E09000016
E05013976,Hylands & Harrow Lodge,E01002319,1,E09000016
E05013976,Hylands & Harrow Lodge,E01002320,1,E09000016
E05013976,Hylands & Harrow Lodge,E01002321,1,E09000016
E05013976,Hylands & Harrow Lodge,E01002322,1,E09000016
E05013976,Hylands & Harrow Lodge,E01002323,1,E09000016
E05013976,Hylands & Harrow Lodge,E01002324,1,E09000016
E05013976,Hylands & Harrow Lodge,E01002350,0.198639455782313,E09000016
E05013976,Hylands & Harrow Lodge,E01002351,0.105769230769231,E09000016
E05013976,Hylands & Harrow Lodge,E01033788,0.174157303370787,E09000016
E05013977,Marshalls & Rise Park,E01002333,1,E09000016
E05013977,Marshalls & Rise Park,E01002334,1,E09000016
E05013977,Marshalls & Rise Park,E01002335,0.177446102819237,E09000016
E05013977,Marshalls & Rise Park,E01002336,0.825,E09000016
E05013977,Marshalls & Rise Park,E01002337,1,E09000016
E05013977,Marshalls & Rise Park,E01002338,0.48731884057971,E09000016
E05013977,Marshalls & Rise Park,E01002339,1,E09000016
E05013977,Marshalls & Rise Park,E01002340,1,E09000016
E05013977,Marshalls & Rise Park,E01002341,1,E09000016
E05013977,Marshalls & Rise Park,E01002353,0.816931216931217,E09000016
E05013977,Marshalls & Rise Park,E01002354,0.0566037735849057,E09000016
E05013978,Mawneys,E01002325,1,E09000016
E05013978,Mawneys,E01002326,0.83072546230441,E09000016
E05013978,Mawneys,E01002327,1,E09000016
E05013978,Mawneys,E01002328,1,E09000016
E05013978,Mawneys,E01002329,1,E09000016
E05013978,Mawneys,E01002330,1,E09000016
E05013978,Mawneys,E01002332,1,E09000016
E05013978,Mawneys,E01002335,0.822553897180763,E09000016
E05013978,Mawneys,E01002336,0.175,E09000016
E05013978,Mawneys,E01002338,0.51268115942029,E09000016
E05013979,Rainham & Wennington,E01002342,1,E09000016
E05013979,Rainham & Wennington,E01002343,1,E09000016
E05013979,Rainham & Wennington,E01002344,1,E09000016
E05013979,Rainham & Wennington,E01002345,1,E09000016
E05013979,Rainham & Wennington,E01002346,1,E09000016
E05013979,Rainham & Wennington,E01002347,1,E09000016
E05013979,Rainham & Wennington,E01002348,1,E09000016
E05013979,Rainham & Wennington,E01002349,1,E09000016
E05013979,Rainham & Wennington,E01002370,0,E09000016
E05013980,Rush Green & Crowlands,E01002243,0,E09000016
E05013980,Rush Green & Crowlands,E01002244,0.73125,E09000016
E05013980,Rush Green & Crowlands,E01002245,0.0749625187406297,E09000016
E05013980,Rush Green & Crowlands,E01002246,1,E09000016
E05013980,Rush Green & Crowlands,E01002247,1,E09000016
E05013980,Rush Green & Crowlands,E01002248,1,E09000016
E05013980,Rush Green & Crowlands,E01002250,1,E09000016
E05013980,Rush Green & Crowlands,E01002251,1,E09000016
E05013980,Rush Green & Crowlands,E01002356,0.253182461103253,E09000016
E05013980,Rush Green & Crowlands,E01033786,1,E09000016
E05013980,Rush Green & Crowlands,E01033787,1,E09000016
E05013980,Rush Green & Crowlands,E01033788,0.825842696629213,E09000016
E05013984,South Hornchurch,E01002368,0,E09000016
E05013984,South Hornchurch,E01002369,0.5,E09000016
E05013984,South Hornchurch,E01002370,0.237246963562753,E09000016
E05013984,South Hornchurch,E01002371,1,E09000016
E05013984,South Hornchurch,E01002372,1,E09000016
E05013984,South Hornchurch,E01002373,1,E09000016
E05013984,South Hornchurch,E01002374,1,E09000016
E05013984,South Hornchurch,E01002375,1,E09000016
E05013985,Squirrels Heath,E01002270,0.0574374079528719,E09000016
E05013985,Squirrels Heath,E01002272,1,E09000016
E05013985,Squirrels Heath,E01002274,0.253129346314325,E09000016
E05013985,Squirrels Heath,E01002355,0,E09000016
E05013985,Squirrels Heath,E01002376,1,E09000016
E05013985,Squirrels Heath,E01002377,1,E09000016
E05013985,Squirrels Heath,E01002378,1,E09000016
E05013985,Squirrels Heath,E01002379,1,E09000016
E05013985,Squirrels Heath,E01002380,1,E09000016
E05013985,Squirrels Heath,E01002381,1,E09000016
E05013985,Squirrels Heath,E01002382,1,E09000016
E05013985,Squirrels Heath,E01002383,1,E09000016
E05013981,St Alban's,E01002350,0.801360544217687,E09000016
E05013981,St Alban's,E01002351,0.894230769230769,E09000016
E05013981,St Alban's,E01002352,1,E09000016
E05013981,St Alban's,E01002356,0.270862800565771,E09000016
E05013981,St Alban's,E01002358,1,E09000016
E05013981,St Alban's,E01032741,0.127167630057803,E09000016
E05013981,St Alban's,E01032742,0.128996692392503,E09000016
E05013982,St Andrew's,E01002289,0.713405238828968,E09000016
E05013982,St Andrew's,E01002290,0.128834355828221,E09000016
E05013982,St Andrew's,E01002291,0.522222222222222,E09000016
E05013982,St Andrew's,E01002292,0.470059880239521,E09000016
E05013982,St Andrew's,E01002359,1,E09000016
E05013982,St Andrew's,E01002360,1,E09000016
E05013982,St Andrew's,E01002361,1,E09000016
E05013982,St Andrew's,E01002362,1,E09000016
E05013982,St Andrew's,E01002363,1,E09000016
E05013982,St Andrew's,E01002364,1,E09000016
E05013982,St Andrew's,E01002366,0.284722222222222,E09000016
E05013982,St Andrew's,E01002367,1,E09000016
E05013983,St Edward's,E01002243,1,E09000016
E05013983,St Edward's,E01002244,0.26875,E09000016
E05013983,St Edward's,E01002245,0.92503748125937,E09000016
E05013983,St Edward's,E01002247,0,E09000016
E05013983,St Edward's,E01002353,0.183068783068783,E09000016
E05013983,St Edward's,E01002354,0.943396226415094,E09000016
E05013983,St Edward's,E01002355,1,E09000016
E05013983,St Edward's,E01002356,0.475954738330976,E09000016
E05013983,St Edward's,E01002379,0,E09000016
E05013983,St Edward's,E01032741,0.872832369942197,E09000016
E05013983,St Edward's,E01032742,0.871003307607497,E09000016
E05013986,Upminster,E01002384,1,E09000016
E05013986,Upminster,E01002385,1,E09000016
E05013986,Upminster,E01002386,1,E09000016
E05013986,Upminster,E01002387,1,E09000016
E05013986,Upminster,E01002388,1,E09000016
E05013986,Upminster,E01002389,1,E09000016
E05013986,Upminster,E01002390,1,E09000016
E05013986,Upminster,E01002391,1,E09000016
E05013564,Belmore,E01002392,0.172955974842767,E09000017
E05013564,Belmore,E01002394,1,E09000017
E05013564,Belmore,E01002395,0.89532293986637,E09000017
E05013564,Belmore,E01002396,1,E09000017
E05013564,Belmore,E01002397,1,E09000017
E05013564,Belmore,E01002398,1,E09000017
E05013564,Belmore,E01002399,1,E09000017
E05013564,Belmore,E01002422,0,E09000017
E05013564,Belmore,E01002424,0.598181818181818,E09000017
E05013564,Belmore,E01002426,0.495454545454546,E09000017
E05013564,Belmore,E01002544,0.384485666104553,E09000017
E05013564,Belmore,E01002545,0.248031496062992,E09000017
E05013564,Belmore,E01002546,1,E09000017
E05013564,Belmore,E01002547,1,E09000017
E05013565,Charville,E01002422,1,E09000017
E05013565,Charville,E01002423,1,E09000017
E05013565,Charville,E01002424,0.401818181818182,E09000017
E05013565,Charville,E01002425,1,E09000017
E05013565,Charville,E01002426,0.504545454545455,E09000017
E05013565,Charville,E01002427,1,E09000017
E05013565,Charville,E01002428,1,E09000017
E05013565,Charville,E01002429,1,E09000017
E05013565,Charville,E01002499,0,E09000017
E05013566,Colham & Cowley,E01002400,0,E09000017
E05013566,Colham & Cowley,E01002408,1,E09000017
E05013566,Colham & Cowley,E01002409,1,E09000017
E05013566,Colham & Cowley,E01002410,1,E09000017
E05013566,Colham & Cowley,E01002411,1,E09000017
E05013566,Colham & Cowley,E01002412,1,E09000017
E05013566,Colham & Cowley,E01002413,0.863363363363363,E09000017
E05013566,Colham & Cowley,E01002414,0.773747841105354,E09000017
E05013566,Colham & Cowley,E01002518,0,E09000017
E05013566,Colham & Cowley,E01002519,1,E09000017
E05013566,Colham & Cowley,E01002549,1,E09000017
E05013566,Colham & Cowley,E01002550,0.145218417945691,E09000017
E05013566,Colham & Cowley,E01002551,0.87627365356623,E09000017
E05013567,Eastcote,E01002415,0.137614678899083,E09000017
E05013567,Eastcote,E01002417,1,E09000017
E05013567,Eastcote,E01002418,1,E09000017
E05013567,Eastcote,E01002419,1,E09000017
E05013567,Eastcote,E01002420,1,E09000017
E05013567,Eastcote,E01002421,0.774193548387097,E09000017
E05013567,Eastcote,E01002431,1,E09000017
E05013567,Eastcote,E01002432,1,E09000017
E05013567,Eastcote,E01002433,0.862523540489642,E09000017
E05013567,Eastcote,E01002435,0,E09000017
E05013567,Eastcote,E01002436,0.809590973201692,E09000017
E05013567,Eastcote,E01002437,1,E09000017
E05013567,Eastcote,E01002471,0,E09000017
E05013567,Eastcote,E01002481,0.323144104803493,E09000017
E05013568,Harefield Village,E01002438,1,E09000017
E05013568,Harefield Village,E01002439,1,E09000017
E05013568,Harefield Village,E01002440,1,E09000017
E05013568,Harefield Village,E01002441,0.736631016042781,E09000017
E05013568,Harefield Village,E01002442,0,E09000017
E05013569,Hayes Town,E01002400,0,E09000017
E05013569,Hayes Town,E01002405,0.143695014662757,E09000017
E05013569,Hayes Town,E01002501,0.140449438202247,E09000017
E05013569,Hayes Town,E01002502,0.518737672583827,E09000017
E05013569,Hayes Town,E01002503,1,E09000017
E05013569,Hayes Town,E01002505,0.253581661891118,E09000017
E05013569,Hayes Town,E01002506,1,E09000017
E05013569,Hayes Town,E01002507,1,E09000017
E05013569,Hayes Town,E01034610,0.425675675675676,E09000017
E05013569,Hayes Town,E01034611,0.899328859060403,E09000017
E05013569,Hayes Town,E01034612,1,E09000017
E05013569,Hayes Town,E01034613,1,E09000017
E05013569,Hayes Town,E01034616,1,E09000017
E05013569,Hayes Town,E01034617,0.447403462050599,E09000017
E05013570,Heathrow Villages,E01002443,1,E09000017
E05013570,Heathrow Villages,E01002444,1,E09000017
E05013570,Heathrow Villages,E01002445,1,E09000017
E05013570,Heathrow Villages,E01002446,1,E09000017
E05013570,Heathrow Villages,E01002447,1,E09000017
E05013570,Heathrow Villages,E01002448,1,E09000017
E05013570,Heathrow Villages,E01002449,1,E09000017
E05013571,Hillingdon East,E01002450,1,E09000017
E05013571,Hillingdon East,E01002451,1,E09000017
E05013571,Hillingdon East,E01002452,1,E09000017
E05013571,Hillingdon East,E01002453,1,E09000017
E05013571,Hillingdon East,E01002454,1,E09000017
E05013571,Hillingdon East,E01002455,1,E09000017
E05013571,Hillingdon East,E01002456,1,E09000017
E05013571,Hillingdon East,E01002457,1,E09000017
E05013571,Hillingdon East,E01002513,0.941362916006339,E09000017
E05013571,Hillingdon East,E01002516,0.465160075329567,E09000017
E05013572,Hillingdon West,E01002414,0.226252158894646,E09000017
E05013572,Hillingdon West,E01002509,1,E09000017
E05013572,Hillingdon West,E01002511,1,E09000017
E05013572,Hillingdon West,E01002513,0.0586370839936609,E09000017
E05013572,Hillingdon West,E01002516,0.534839924670433,E09000017
E05013572,Hillingdon West,E01002521,0.0677321156773212,E09000017
E05013572,Hillingdon West,E01034601,0.576589595375723,E09000017
E05013572,Hillingdon West,E01034602,0.456553755522828,E09000017
E05013572,Hillingdon West,E01034603,1,E09000017
E05013572,Hillingdon West,E01034604,0.32798833819242,E09000017
E05013572,Hillingdon West,E01034605,1,E09000017
E05013573,Ickenham & South Harefield,E01002441,0.263368983957219,E09000017
E05013573,Ickenham & South Harefield,E01002442,1,E09000017
E05013573,Ickenham & South Harefield,E01002458,1,E09000017
E05013573,Ickenham & South Harefield,E01002459,1,E09000017
E05013573,Ickenham & South Harefield,E01002460,1,E09000017
E05013573,Ickenham & South Harefield,E01002461,1,E09000017
E05013573,Ickenham & South Harefield,E01002462,1,E09000017
E05013573,Ickenham & South Harefield,E01002463,1,E09000017
E05013573,Ickenham & South Harefield,E01002464,1,E09000017
E05013573,Ickenham & South Harefield,E01002533,0,E09000017
E05013573,Ickenham & South Harefield,E01002536,0.341614906832298,E09000017
E05013573,Ickenham & South Harefield,E01002537,1,E09000017
E05013574,Northwood,E01002472,1,E09000017
E05013574,Northwood,E01002473,1,E09000017
E05013574,Northwood,E01002474,1,E09000017
E05013574,Northwood,E01002475,1,E09000017
E05013574,Northwood,E01002476,1,E09000017
E05013574,Northwood,E01002477,1,E09000017
E05013574,Northwood,E01002478,1,E09000017
E05013575,Northwood Hills,E01002479,1,E09000017
E05013575,Northwood Hills,E01002480,1,E09000017
E05013575,Northwood Hills,E01002481,0.676855895196507,E09000017
E05013575,Northwood Hills,E01002482,1,E09000017
E05013575,Northwood Hills,E01002483,1,E09000017
E05013575,Northwood Hills,E01002484,1,E09000017
E05013575,Northwood Hills,E01002485,1,E09000017
E05013576,Pinkwell,E01002486,1,E09000017
E05013576,Pinkwell,E01002487,1,E09000017
E05013576,Pinkwell,E01002488,1,E09000017
E05013576,Pinkwell,E01002489,1,E09000017
E05013576,Pinkwell,E01002490,1,E09000017
E05013576,Pinkwell,E01002491,1,E09000017
E05013576,Pinkwell,E01002492,1,E09000017
E05013576,Pinkwell,E01002493,1,E09000017
