lad22cd,lad22nm,lsoa21cd,One-person household,All household members have the same ethnic group,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,Any other combination of multiple ethnic identities
E09000024,Merton,E01003395,99,304,17,63,52
E09000024,Merton,E01003396,113,273,25,56,61
E09000024,Merton,E01003397,121,269,31,61,66
E09000024,Merton,E01003398,153,317,28,88,71
E09000024,Merton,E01003399,190,258,19,119,39
E09000024,Merton,E01003400,194,262,18,105,51
E09000024,Merton,E01003401,211,242,13,119,38
E09000024,Merton,E01003402,252,275,17,92,38
E09000024,Merton,E01003403,234,289,10,114,29
E09000024,Merton,E01003404,385,363,18,103,44
E09000024,Merton,E01003405,200,405,51,100,82
E09000024,Merton,E01003406,110,285,37,75,62
E09000024,Merton,E01003407,231,370,39,84,60
E09000024,Merton,E01003408,270,374,43,133,49
E09000024,Merton,E01003409,119,329,27,45,59
E09000024,Merton,E01003410,160,319,36,60,48
E09000024,Merton,E01003411,163,371,38,113,53
E09000024,Merton,E01003412,162,318,40,53,50
E09000024,Merton,E01003413,160,348,33,106,76
E09000024,Merton,E01003414,113,298,30,71,54
E09000024,Merton,E01003415,168,406,41,87,86
E09000024,Merton,E01003416,107,280,33,60,53
E09000024,Merton,E01003417,139,343,26,71,24
E09000024,Merton,E01003418,95,344,10,60,18
E09000024,Merton,E01003419,124,412,32,69,29
E09000024,Merton,E01003420,71,338,18,53,26
E09000024,Merton,E01003421,158,302,36,81,36
E09000024,Merton,E01003422,120,296,15,69,25
E09000024,Merton,E01003423,168,286,24,127,47
E09000024,Merton,E01003424,108,315,16,104,27
E09000024,Merton,E01003425,80,301,17,84,35
E09000024,Merton,E01003426,95,312,23,104,63
E09000024,Merton,E01003427,178,379,35,82,54
E09000024,Merton,E01003428,198,296,14,101,22
E09000024,Merton,E01003429,97,284,31,71,46
E09000024,Merton,E01003430,158,284,39,38,62
E09000024,Merton,E01003431,121,321,37,40,51
E09000024,Merton,E01003432,94,318,40,32,50
E09000024,Merton,E01003433,150,299,40,35,50
E09000024,Merton,E01003434,88,296,31,38,43
E09000024,Merton,E01003435,168,380,47,81,57
E09000024,Merton,E01003436,133,341,29,73,32
E09000024,Merton,E01003437,209,396,35,73,56
E09000024,Merton,E01003438,163,366,26,60,43
E09000024,Merton,E01003439,127,321,32,56,34
E09000024,Merton,E01003440,163,324,40,67,41
E09000024,Merton,E01003441,144,359,28,72,48
E09000024,Merton,E01003442,199,312,26,112,23
E09000024,Merton,E01003443,161,321,18,118,18
E09000024,Merton,E01003444,187,322,19,115,27
E09000024,Merton,E01003445,139,336,22,119,37
E09000024,Merton,E01003446,312,380,30,132,45
E09000024,Merton,E01003447,206,312,38,83,39
E09000024,Merton,E01003448,236,445,36,112,61
E09000024,Merton,E01003449,176,330,35,60,56
E09000024,Merton,E01003450,131,344,28,67,41
E09000024,Merton,E01003451,131,383,29,81,39
E09000024,Merton,E01003452,224,420,43,72,59
E09000024,Merton,E01003453,166,356,18,68,52
E09000024,Merton,E01003454,173,258,18,98,28
E09000024,Merton,E01003455,242,305,34,134,37
E09000024,Merton,E01003456,181,301,17,114,54
E09000024,Merton,E01003457,136,301,12,127,36
E09000024,Merton,E01003458,168,354,24,128,46
E09000024,Merton,E01003459,278,432,44,148,61
E09000024,Merton,E01003460,233,269,14,91,36
E09000024,Merton,E01003461,225,299,18,108,25
E09000024,Merton,E01003462,150,283,18,96,23
E09000024,Merton,E01003463,106,307,15,91,36
E09000024,Merton,E01003464,130,255,17,103,35
E09000024,Merton,E01003465,84,253,8,91,26
E09000024,Merton,E01003466,136,309,21,116,47
E09000024,Merton,E01003467,156,337,25,121,30
E09000024,Merton,E01003468,133,342,21,109,31
E09000024,Merton,E01003469,94,345,28,63,48
E09000024,Merton,E01003470,199,381,24,105,45
E09000024,Merton,E01003471,132,313,28,104,54
E09000024,Merton,E01003472,70,261,16,108,19
E09000024,Merton,E01003473,116,274,16,112,45
E09000024,Merton,E01003474,73,235,19,114,29
E09000024,Merton,E01003476,107,258,18,59,47
E09000024,Merton,E01003477,116,311,20,104,42
E09000024,Merton,E01003478,117,343,26,122,56
E09000025,Newham,E01003479,148,339,43,48,32
E09000025,Newham,E01003480,151,336,24,37,40
E09000025,Newham,E01003481,136,241,31,27,50
E09000025,Newham,E01003483,160,335,25,45,39
E09000025,Newham,E01003484,112,293,37,51,68
E09000025,Newham,E01003485,119,293,50,50,57
E09000025,Newham,E01003486,138,222,32,25,26
E09000025,Newham,E01003487,90,244,21,30,28
E09000025,Newham,E01003488,202,338,45,28,55
E09000025,Newham,E01003489,197,587,33,88,59
E09000025,Newham,E01003490,88,362,21,53,40
E09000025,Newham,E01003491,174,348,20,30,54
E09000025,Newham,E01003492,79,334,22,38,52
E09000025,Newham,E01003494,90,378,14,66,65
E09000025,Newham,E01003495,97,371,22,76,44
E09000025,Newham,E01003496,201,256,23,28,48
E09000025,Newham,E01003497,140,340,25,29,56
E09000025,Newham,E01003498,174,335,57,59,57
E09000025,Newham,E01003499,207,426,45,65,74
E09000025,Newham,E01003500,179,381,45,44,73
E09000025,Newham,E01003501,198,431,52,47,64
E09000025,Newham,E01003502,159,453,61,44,93
E09000025,Newham,E01003503,354,523,42,126,103
E09000025,Newham,E01003506,117,255,23,29,53
E09000025,Newham,E01003507,258,408,43,51,71
E09000025,Newham,E01003508,255,479,49,107,73
E09000025,Newham,E01003509,210,412,51,43,65
E09000025,Newham,E01003511,162,352,32,68,57
E09000025,Newham,E01003512,175,362,34,40,77
E09000025,Newham,E01003513,100,303,36,57,52
E09000025,Newham,E01003514,102,272,38,48,66
E09000025,Newham,E01003515,283,352,63,55,66
E09000025,Newham,E01003516,163,375,46,29,41
E09000025,Newham,E01003517,150,360,29,34,62
E09000025,Newham,E01003518,107,300,47,56,60
E09000025,Newham,E01003519,104,275,29,25,66
E09000025,Newham,E01003520,124,355,21,23,51
E09000025,Newham,E01003521,111,422,17,30,66
E09000025,Newham,E01003522,87,358,18,29,40
E09000025,Newham,E01003523,159,387,21,39,105
E09000025,Newham,E01003524,109,373,22,15,41
E09000025,Newham,E01003525,93,343,13,37,45
E09000025,Newham,E01003526,75,319,18,28,38
E09000025,Newham,E01003527,101,345,18,53,37
E09000025,Newham,E01003528,89,265,19,16,23
E09000025,Newham,E01003529,81,454,11,18,63
E09000025,Newham,E01003530,68,331,8,25,52
E09000025,Newham,E01003531,84,392,19,20,42
E09000025,Newham,E01003532,94,386,8,25,53
E09000025,Newham,E01003533,88,384,18,33,38
E09000025,Newham,E01003534,96,429,21,33,52
E09000025,Newham,E01003535,124,349,22,31,41
E09000025,Newham,E01003536,90,380,30,60,62
E09000025,Newham,E01003537,119,390,30,56,44
E09000025,Newham,E01003538,150,393,36,35,50
E09000025,Newham,E01003539,120,422,30,56,73
E09000025,Newham,E01003540,122,365,32,36,47
E09000025,Newham,E01003541,89,353,31,32,52
E09000025,Newham,E01003542,142,399,37,39,48
E09000025,Newham,E01003543,214,399,50,113,60
E09000025,Newham,E01003544,133,326,28,64,71
E09000025,Newham,E01003545,179,283,33,67,74
E09000025,Newham,E01003546,118,328,38,44,52
E09000025,Newham,E01003547,163,323,20,91,74
E09000025,Newham,E01003548,242,368,36,72,99
E09000025,Newham,E01003549,203,384,37,68,90
E09000025,Newham,E01003550,151,308,27,63,57
E09000025,Newham,E01003551,171,301,30,51,62
E09000025,Newham,E01003552,130,295,23,33,43
E09000025,Newham,E01003553,223,359,38,48,64
E09000025,Newham,E01003554,197,312,28,58,93
E09000025,Newham,E01003555,110,262,8,37,64
E09000025,Newham,E01003556,200,323,34,41,53
E09000025,Newham,E01003557,173,343,39,52,43
E09000025,Newham,E01003558,127,325,18,33,40
E09000025,Newham,E01003559,256,388,40,89,125
E09000025,Newham,E01003560,62,321,10,18,35
E09000025,Newham,E01003561,68,322,16,23,37
E09000025,Newham,E01003562,86,425,17,22,38
E09000025,Newham,E01003563,79,414,24,36,38
E09000025,Newham,E01003564,94,469,14,34,41
E09000025,Newham,E01003565,71,342,11,46,47
E09000025,Newham,E01003566,107,329,20,21,56
E09000025,Newham,E01003567,71,333,18,26,60
E09000025,Newham,E01003568,101,441,15,12,56
E09000025,Newham,E01003569,77,363,20,22,109
E09000025,Newham,E01003570,109,344,21,19,47
E09000025,Newham,E01003571,89,399,18,25,48
E09000025,Newham,E01003572,74,288,18,30,37
E09000025,Newham,E01003573,81,408,17,24,49
E09000025,Newham,E01003574,197,448,29,39,56
E09000025,Newham,E01003575,81,303,17,38,31
E09000025,Newham,E01003576,203,347,16,31,39
E09000025,Newham,E01003577,190,422,39,62,49
E09000025,Newham,E01003578,113,371,28,38,41
E09000025,Newham,E01003579,83,330,20,24,39
E09000025,Newham,E01003580,136,374,34,29,38
E09000025,Newham,E01003581,60,332,18,24,39
E09000025,Newham,E01003582,76,288,31,19,39
E09000025,Newham,E01003583,69,350,20,34,57
E09000025,Newham,E01003584,131,342,35,56,43
E09000025,Newham,E01003585,58,278,23,13,32
E09000025,Newham,E01003586,85,339,28,35,44
E09000025,Newham,E01003587,166,488,47,58,53
E09000025,Newham,E01003588,62,305,10,22,26
E09000025,Newham,E01003589,93,327,13,28,44
E09000025,Newham,E01003590,171,289,24,46,42
E09000025,Newham,E01003591,153,417,25,41,46
E09000025,Newham,E01003592,174,317,30,44,65
E09000025,Newham,E01003593,131,281,24,51,51
E09000025,Newham,E01003594,117,306,39,60,54
E09000025,Newham,E01003595,245,295,37,42,49
E09000025,Newham,E01003596,130,289,28,47,39
E09000025,Newham,E01003597,127,278,15,33,79
E09000025,Newham,E01003598,173,344,33,33,60
E09000025,Newham,E01003599,97,278,21,31,48
E09000025,Newham,E01003600,170,293,29,43,54
E09000025,Newham,E01003601,163,392,43,56,59
E09000025,Newham,E01003602,126,366,31,42,61
E09000025,Newham,E01003603,110,351,37,53,61
E09000025,Newham,E01003604,161,432,37,52,70
E09000025,Newham,E01003605,178,393,32,40,41
E09000025,Newham,E01003607,118,306,33,90,55
E09000025,Newham,E01003608,135,363,36,72,70
E09000025,Newham,E01003611,208,361,48,54,44
E09000025,Newham,E01003615,188,302,32,42,55
E09000025,Newham,E01003616,189,352,24,49,68
E09000025,Newham,E01003618,211,365,29,82,139
E09000025,Newham,E01003619,308,520,70,88,74
E09000025,Newham,E01003621,55,304,21,28,37
E09000025,Newham,E01003622,90,351,18,30,43
E09000025,Newham,E01003623,70,348,20,19,27
E09000025,Newham,E01003624,73,326,18,31,42
E09000025,Newham,E01003625,79,298,16,40,50
E09000025,Newham,E01003626,63,309,6,20,63
E09000025,Newham,E01003627,92,286,21,16,42
E09000025,Newham,E01003628,39,319,12,20,35
E09000025,Newham,E01003629,73,360,8,23,45
E09000025,Newham,E01003630,209,325,21,53,71
E09000025,Newham,E01003631,193,329,51,59,63
E09000025,Newham,E01003632,166,412,26,66,126
E09000025,Newham,E01003633,203,349,33,40,63
E09000025,Newham,E01003634,142,309,32,42,64
E09000025,Newham,E01003635,135,330,24,47,66
E09000025,Newham,E01003636,178,340,49,45,79
E09000025,Newham,E01003637,131,277,26,53,98
E09000026,Redbridge,E01003638,185,388,10,47,27
E09000026,Redbridge,E01003639,205,460,28,56,35
E09000026,Redbridge,E01003640,126,388,20,53,39
E09000026,Redbridge,E01003641,77,408,47,42,32
E09000026,Redbridge,E01003642,98,342,31,38,45
E09000026,Redbridge,E01003643,156,438,19,44,47
E09000026,Redbridge,E01003644,80,345,14,38,26
E09000026,Redbridge,E01003645,164,597,33,62,52
E09000026,Redbridge,E01003646,141,367,13,39,41
E09000026,Redbridge,E01003647,96,429,27,44,35
E09000026,Redbridge,E01003648,115,323,9,47,22
E09000026,Redbridge,E01003649,79,368,13,26,21
E09000026,Redbridge,E01003650,126,381,23,23,37
E09000026,Redbridge,E01003651,100,308,10,24,34
E09000026,Redbridge,E01003652,76,326,12,38,28
E09000026,Redbridge,E01003653,190,416,22,40,56
E09000026,Redbridge,E01003654,117,318,40,90,33
E09000026,Redbridge,E01003655,158,322,10,103,40
E09000026,Redbridge,E01003656,247,281,32,61,34
E09000026,Redbridge,E01003657,278,465,20,89,44
E09000026,Redbridge,E01003658,214,328,37,60,46
E09000026,Redbridge,E01003659,127,373,28,80,28
E09000026,Redbridge,E01003660,147,383,16,90,31
E09000026,Redbridge,E01003661,149,445,25,43,39
E09000026,Redbridge,E01003662,219,401,29,73,42
E09000026,Redbridge,E01003663,168,392,16,41,24
E09000026,Redbridge,E01003664,94,356,17,65,33
E09000026,Redbridge,E01003665,79,339,21,45,27
E09000026,Redbridge,E01003666,291,585,68,76,48
E09000026,Redbridge,E01003668,300,335,23,110,37
E09000026,Redbridge,E01003669,165,302,28,96,33
E09000026,Redbridge,E01003670,137,329,23,71,21
E09000026,Redbridge,E01003671,92,364,8,73,22
E09000026,Redbridge,E01003672,273,309,35,97,37
E09000026,Redbridge,E01003673,235,351,21,140,49
E09000026,Redbridge,E01003674,354,464,67,149,31
E09000026,Redbridge,E01003675,76,343,7,29,40
E09000026,Redbridge,E01003676,80,373,10,26,34
E09000026,Redbridge,E01003677,89,368,9,26,35
E09000026,Redbridge,E01003678,45,356,11,34,25
E09000026,Redbridge,E01003679,56,361,11,41,26
E09000026,Redbridge,E01003680,54,375,3,24,23
E09000026,Redbridge,E01003681,168,384,53,40,33
E09000026,Redbridge,E01003682,54,383,16,31,28
E09000026,Redbridge,E01003683,70,399,15,34,55
E09000026,Redbridge,E01003684,83,349,11,27,31
E09000026,Redbridge,E01003685,102,367,17,24,42
E09000026,Redbridge,E01003686,121,402,16,10,27
E09000026,Redbridge,E01003688,85,336,40,27,36
E09000026,Redbridge,E01003689,180,454,19,36,39
E09000026,Redbridge,E01003690,188,436,27,62,36
E09000026,Redbridge,E01003691,67,295,14,36,43
E09000026,Redbridge,E01003692,79,305,7,43,44
E09000026,Redbridge,E01003693,54,303,15,30,44
E09000026,Redbridge,E01003694,91,282,14,36,27
E09000026,Redbridge,E01003695,118,288,20,41,30
E09000026,Redbridge,E01003696,110,308,14,38,53
E09000026,Redbridge,E01003697,95,311,19,37,44
E09000026,Redbridge,E01003698,107,319,20,39,36
E09000026,Redbridge,E01003699,171,306,29,53,35
E09000026,Redbridge,E01003700,220,523,23,60,42
E09000026,Redbridge,E01003701,152,421,25,40,49
E09000026,Redbridge,E01003702,271,503,31,69,43
E09000026,Redbridge,E01003703,237,554,59,86,41
E09000026,Redbridge,E01003704,179,374,23,50,66
E09000026,Redbridge,E01003705,170,512,25,70,47
E09000026,Redbridge,E01003706,153,361,36,44,24
E09000026,Redbridge,E01003707,86,338,5,26,28
E09000026,Redbridge,E01003708,229,399,34,54,41
E09000026,Redbridge,E01003709,102,372,14,51,28
E09000026,Redbridge,E01003710,128,320,10,25,20
E09000026,Redbridge,E01003711,148,383,17,54,37
E09000026,Redbridge,E01003712,161,292,32,32,25
E09000026,Redbridge,E01003713,77,333,15,23,47
E09000026,Redbridge,E01003714,116,421,19,71,57
E09000026,Redbridge,E01003715,102,421,16,41,44
E09000026,Redbridge,E01003716,178,325,15,36,39
E09000026,Redbridge,E01003718,129,421,30,43,33
E09000026,Redbridge,E01003719,143,453,38,48,38
E09000026,Redbridge,E01003720,272,402,34,40,37
E09000026,Redbridge,E01003721,179,349,34,63,34
E09000026,Redbridge,E01003722,190,482,42,62,45
E09000026,Redbridge,E01003723,193,384,30,60,50
E09000026,Redbridge,E01003724,92,311,26,51,28
E09000026,Redbridge,E01003725,166,400,32,42,36
E09000026,Redbridge,E01003726,250,500,51,84,54
E09000026,Redbridge,E01003727,162,356,45,39,37
E09000026,Redbridge,E01003729,97,328,13,23,33
E09000026,Redbridge,E01003730,49,326,14,16,56
E09000026,Redbridge,E01003731,92,262,19,21,26
E09000026,Redbridge,E01003732,145,386,31,36,32
E09000026,Redbridge,E01003733,66,349,17,25,33
E09000026,Redbridge,E01003734,93,331,15,21,40
E09000026,Redbridge,E01003735,178,415,39,29,47
E09000026,Redbridge,E01003736,52,355,26,24,33
E09000026,Redbridge,E01003737,115,481,8,30,37
E09000026,Redbridge,E01003738,95,468,18,39,35
E09000026,Redbridge,E01003739,131,436,22,38,45
E09000026,Redbridge,E01003740,102,387,18,55,53
E09000026,Redbridge,E01003741,164,381,50,39,31
E09000026,Redbridge,E01003742,92,428,15,33,64
E09000026,Redbridge,E01003743,75,345,22,28,46
E09000026,Redbridge,E01003744,196,318,13,72,15
E09000026,Redbridge,E01003745,66,315,7,73,17
E09000026,Redbridge,E01003746,206,325,20,95,26
E09000026,Redbridge,E01003747,90,292,8,71,23
E09000026,Redbridge,E01003748,135,358,13,107,12
E09000026,Redbridge,E01003749,166,363,26,88,39
E09000026,Redbridge,E01003750,326,400,32,101,18
E09000026,Redbridge,E01003751,127,441,15,49,40
E09000026,Redbridge,E01003752,139,550,22,66,44
E09000026,Redbridge,E01003753,124,413,20,38,28
E09000026,Redbridge,E01003754,128,348,13,38,26
E09000026,Redbridge,E01003755,81,495,18,36,32
E09000026,Redbridge,E01003756,153,469,27,64,47
E09000026,Redbridge,E01003757,146,362,26,46,62
E09000026,Redbridge,E01003759,105,343,13,72,21
E09000026,Redbridge,E01003760,131,385,24,70,59
E09000026,Redbridge,E01003761,192,325,55,57,51
E09000026,Redbridge,E01003762,157,317,29,118,33
E09000026,Redbridge,E01003763,122,377,26,91,44
E09000026,Redbridge,E01003764,237,410,35,139,34
E09000026,Redbridge,E01003765,180,395,27,111,32
E09000026,Redbridge,E01003766,103,428,19,28,47
E09000026,Redbridge,E01003767,121,438,23,30,47
E09000026,Redbridge,E01003768,186,371,19,36,39
E09000026,Redbridge,E01003769,126,364,20,36,39
E09000026,Redbridge,E01003770,206,538,33,52,43
E09000026,Redbridge,E01003771,94,349,14,27,40
E09000026,Redbridge,E01003772,79,350,14,51,29
E09000026,Redbridge,E01003773,98,345,15,69,30
E09000026,Redbridge,E01003774,288,358,21,162,29
E09000026,Redbridge,E01003775,173,337,15,78,40
E09000026,Redbridge,E01003776,444,284,27,109,36
E09000026,Redbridge,E01003777,310,335,11,148,37
E09000026,Redbridge,E01003778,316,394,21,128,39
E09000026,Redbridge,E01003779,254,260,27,160,21
E09000026,Redbridge,E01003780,65,337,12,74,22
E09000026,Redbridge,E01003781,151,410,14,40,35
E09000026,Redbridge,E01003782,79,342,13,27,20
E09000026,Redbridge,E01003783,245,509,36,57,36
E09000026,Redbridge,E01003784,99,368,19,48,50
E09000026,Redbridge,E01003785,167,396,24,37,52
E09000026,Redbridge,E01003786,59,299,20,48,26
E09000026,Redbridge,E01003787,112,297,12,44,25
E09000026,Redbridge,E01003788,161,390,25,37,19
E09000026,Redbridge,E01003789,170,275,12,109,22
E09000026,Redbridge,E01003790,137,284,18,88,26
E09000026,Redbridge,E01003791,102,285,17,106,27
E09000026,Redbridge,E01003792,102,282,11,87,23
E09000026,Redbridge,E01003793,292,285,42,95,21
E09000026,Redbridge,E01003794,152,304,18,85,22
E09000026,Redbridge,E01003795,75,228,10,96,22
E09000026,Redbridge,E01003796,141,311,20,102,26
E09000027,Richmond upon Thames,E01003797,106,287,9,96,15
E09000027,Richmond upon Thames,E01003798,242,262,22,97,26
E09000027,Richmond upon Thames,E01003799,169,300,16,109,39
E09000027,Richmond upon Thames,E01003800,165,279,40,87,30
E09000027,Richmond upon Thames,E01003801,174,220,14,106,27
E09000027,Richmond upon Thames,E01003802,209,258,21,121,18
E09000027,Richmond upon Thames,E01003803,174,280,34,75,32
E09000027,Richmond upon Thames,E01003804,210,349,33,138,27
E09000027,Richmond upon Thames,E01003805,90,358,20,108,24
E09000027,Richmond upon Thames,E01003806,90,276,14,113,16
E09000027,Richmond upon Thames,E01003807,290,334,26,138,52
E09000027,Richmond upon Thames,E01003808,229,362,23,138,26
E09000027,Richmond upon Thames,E01003809,136,374,10,100,23
E09000027,Richmond upon Thames,E01003810,148,345,12,101,17
E09000027,Richmond upon Thames,E01003811,180,393,18,112,17
E09000027,Richmond upon Thames,E01003812,190,390,12,129,24
E09000027,Richmond upon Thames,E01003813,138,356,16,93,15
E09000027,Richmond upon Thames,E01003814,286,364,21,107,18
E09000027,Richmond upon Thames,E01003815,342,427,32,116,24
E09000027,Richmond upon Thames,E01003816,126,318,24,115,32
E09000027,Richmond upon Thames,E01003817,321,361,22,122,37
E09000027,Richmond upon Thames,E01003818,206,303,36,96,25
E09000027,Richmond upon Thames,E01003819,246,366,31,64,30
E09000027,Richmond upon Thames,E01003820,191,371,35,132,36
E09000027,Richmond upon Thames,E01003821,266,314,24,139,23
E09000027,Richmond upon Thames,E01003822,74,349,5,81,15
E09000027,Richmond upon Thames,E01003823,283,366,12,111,31
E09000027,Richmond upon Thames,E01003824,122,370,17,103,12
E09000027,Richmond upon Thames,E01003825,116,398,9,103,20
E09000027,Richmond upon Thames,E01003826,263,373,23,79,25
E09000027,Richmond upon Thames,E01003827,303,420,26,112,24
E09000027,Richmond upon Thames,E01003828,151,348,15,86,15
E09000027,Richmond upon Thames,E01003829,247,319,36,68,27
E09000027,Richmond upon Thames,E01003830,202,401,17,106,24
E09000027,Richmond upon Thames,E01003831,188,359,25,95,21
E09000027,Richmond upon Thames,E01003832,285,296,30,48,20
E09000027,Richmond upon Thames,E01003833,240,297,28,79,20
E09000027,Richmond upon Thames,E01003834,289,331,22,123,21
E09000027,Richmond upon Thames,E01003835,110,364,8,98,15
E09000027,Richmond upon Thames,E01003836,194,281,22,64,21
E09000027,Richmond upon Thames,E01003837,271,422,28,144,23
