lad22cd,lad22nm,lsoa21cd,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Pakistani","Asian, Asian British or Asian Welsh: Other Asian","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,"White: English, Welsh, Scottish, Northern Irish or British",White: Irish,White: Gypsy or Irish Traveller,White: Roma,White: Other White,Other ethnic group: Arab,Other ethnic group: Any other ethnic group
E09000019,Islington,E01002708,65,96,46,3,88,167,80,37,30,28,38,48,745,56,0,20,408,33,109
E09000019,Islington,E01002709,117,60,35,9,24,161,71,27,22,14,27,86,550,43,0,4,313,35,87
E09000019,Islington,E01002710,76,56,21,6,44,155,61,17,23,26,21,46,565,62,0,5,273,15,124
E09000019,Islington,E01002711,65,162,68,21,77,136,55,28,40,24,23,43,588,71,0,18,484,38,95
E09000019,Islington,E01002712,17,18,22,6,44,80,33,32,25,24,42,124,525,48,0,12,257,11,54
E09000019,Islington,E01002713,128,53,36,14,103,186,151,68,34,20,87,111,1146,102,7,21,387,28,128
E09000019,Islington,E01002714,9,31,41,4,16,35,18,3,30,12,16,52,835,56,1,4,319,6,51
E09000019,Islington,E01002715,221,49,11,5,37,281,92,62,22,23,46,45,383,31,0,10,196,42,132
E09000019,Islington,E01002716,64,28,21,10,49,230,176,34,26,28,69,60,828,78,0,8,381,35,141
E09000019,Islington,E01002717,19,19,16,4,23,83,33,13,20,5,11,42,570,35,0,2,232,12,65
E09000019,Islington,E01002718,2,12,34,2,25,28,25,11,28,6,24,41,856,56,0,4,357,10,56
E09000019,Islington,E01002719,19,33,33,4,16,37,25,11,27,20,16,33,814,44,0,4,297,4,51
E09000019,Islington,E01002720,83,22,16,12,50,256,93,56,16,24,77,62,770,74,3,6,282,41,181
E09000019,Islington,E01002721,13,17,28,1,19,49,40,15,37,18,38,42,803,54,0,6,385,11,60
E09000019,Islington,E01002722,20,14,19,9,28,103,50,17,29,14,33,40,601,62,0,2,328,16,56
E09000019,Islington,E01002723,28,39,33,25,55,169,43,18,28,15,33,28,645,33,0,4,336,27,92
E09000019,Islington,E01002724,16,127,65,8,62,85,16,13,33,26,26,35,745,67,0,8,511,19,68
E09000019,Islington,E01002725,35,39,28,7,53,170,45,25,13,13,17,38,487,47,0,6,211,12,116
E09000019,Islington,E01002726,44,32,29,3,25,111,41,17,26,9,17,42,647,30,0,2,336,24,274
E09000019,Islington,E01002727,20,50,26,10,32,59,35,13,33,8,18,35,722,54,0,7,311,11,72
E09000019,Islington,E01002728,29,92,36,16,56,134,22,17,30,16,28,28,419,25,0,2,276,25,71
E09000019,Islington,E01002729,21,25,17,7,19,106,24,15,21,10,21,30,782,80,0,2,243,2,64
E09000019,Islington,E01002730,39,54,25,18,30,104,43,36,22,18,42,38,658,58,0,20,385,19,141
E09000019,Islington,E01002732,110,26,20,13,39,278,129,48,14,31,56,60,523,43,0,13,219,40,143
E09000019,Islington,E01002733,16,55,42,8,33,69,50,19,38,13,21,41,582,54,0,7,300,13,84
E09000019,Islington,E01002734,79,45,47,9,92,555,73,71,36,33,51,48,470,37,5,24,410,46,242
E09000019,Islington,E01002735,41,117,50,26,288,242,88,39,50,49,40,63,974,90,2,19,518,49,216
E09000019,Islington,E01002736,73,51,5,11,36,323,100,45,14,8,21,37,353,53,0,4,153,25,165
E09000019,Islington,E01002737,162,25,7,10,52,300,121,45,23,30,34,52,485,59,2,15,285,53,181
E09000019,Islington,E01002738,49,30,31,6,43,119,50,20,35,16,20,39,884,80,1,6,346,25,67
E09000019,Islington,E01002739,14,18,38,9,23,63,34,15,42,13,31,44,952,66,0,6,388,10,69
E09000019,Islington,E01002740,12,46,54,0,41,61,37,9,52,6,31,58,1030,69,0,2,684,11,59
E09000019,Islington,E01002741,49,18,10,12,38,184,83,45,20,24,30,51,493,68,0,0,214,34,157
E09000019,Islington,E01002742,14,6,33,3,18,385,41,16,25,15,30,31,884,64,0,5,286,9,135
E09000019,Islington,E01002743,35,16,33,2,32,117,42,11,37,16,34,38,687,65,7,5,297,8,49
E09000019,Islington,E01002744,18,15,27,1,29,47,36,10,29,9,18,28,680,39,2,3,227,10,80
E09000019,Islington,E01002745,14,15,25,8,17,66,35,4,47,10,16,28,760,59,0,0,218,14,71
E09000019,Islington,E01002747,39,28,17,11,61,88,32,10,56,12,19,37,733,60,0,4,253,24,62
E09000019,Islington,E01002748,124,36,20,17,50,223,97,40,22,19,40,47,509,56,2,7,224,21,108
E09000019,Islington,E01002749,19,19,29,8,29,197,52,24,28,20,28,43,646,54,0,5,222,7,91
E09000019,Islington,E01002751,58,40,15,12,52,360,79,62,15,19,39,61,495,46,4,11,284,42,140
E09000019,Islington,E01002752,85,20,26,4,36,104,49,31,33,13,15,44,728,48,4,3,242,26,108
E09000019,Islington,E01002753,47,23,11,4,44,113,90,40,20,19,31,45,511,61,1,11,234,26,113
E09000019,Islington,E01002754,19,9,27,0,41,119,20,14,24,24,16,54,717,63,0,11,302,18,66
E09000019,Islington,E01002755,35,10,19,0,27,109,76,34,13,17,39,41,476,56,0,9,230,35,93
E09000019,Islington,E01002756,16,6,14,0,23,83,71,25,17,9,11,47,683,51,0,2,186,6,56
E09000019,Islington,E01002757,56,10,18,6,21,115,61,32,9,8,49,26,648,43,0,1,212,32,104
E09000019,Islington,E01002758,63,14,28,6,69,167,117,32,23,32,50,65,480,60,1,9,302,45,169
E09000019,Islington,E01002759,22,12,34,3,18,68,32,18,18,21,24,33,804,81,0,8,235,14,62
E09000019,Islington,E01002760,70,22,19,12,28,230,101,55,24,14,50,36,553,50,2,9,272,45,149
E09000019,Islington,E01002762,65,23,33,4,52,59,55,11,38,15,32,45,820,71,0,4,448,21,76
E09000019,Islington,E01002763,29,40,18,8,24,123,47,16,21,27,28,30,501,54,0,9,240,23,60
E09000019,Islington,E01002764,79,21,39,12,43,154,61,35,23,11,39,61,700,45,0,8,283,35,159
E09000019,Islington,E01002765,116,213,99,29,92,350,104,59,34,26,64,52,786,56,0,13,518,63,178
E09000019,Islington,E01002766,70,36,31,17,56,350,72,26,21,40,40,54,679,58,0,13,343,134,144
E09000019,Islington,E01002767,76,99,41,6,55,227,63,50,42,22,42,91,757,86,0,11,342,24,115
E09000019,Islington,E01002768,15,16,31,0,38,81,56,29,33,33,29,37,741,107,1,4,285,23,48
E09000019,Islington,E01002769,3,74,36,5,35,207,61,8,36,17,21,34,908,77,4,2,255,14,63
E09000019,Islington,E01002770,11,55,58,16,44,100,41,16,40,14,17,66,727,62,4,11,454,26,78
E09000019,Islington,E01002771,29,20,33,7,21,111,59,30,37,28,55,62,659,57,0,6,251,17,66
E09000019,Islington,E01002772,15,36,60,9,46,129,69,26,42,14,19,42,790,92,0,10,376,20,91
E09000019,Islington,E01002773,49,23,23,6,34,267,61,61,11,116,45,43,485,72,0,5,194,33,123
E09000019,Islington,E01002774,41,32,41,9,74,108,111,18,37,25,38,73,876,97,1,5,436,15,94
E09000019,Islington,E01002775,15,17,24,1,20,49,28,21,25,11,26,54,651,73,2,2,296,16,77
E09000019,Islington,E01002776,52,32,34,8,29,118,56,24,35,16,52,51,832,60,0,9,327,14,109
E09000019,Islington,E01002777,26,16,17,4,25,105,67,36,26,11,41,43,799,49,0,3,317,11,75
E09000019,Islington,E01002778,107,12,22,4,30,501,75,44,15,30,43,49,542,46,2,6,226,27,168
E09000019,Islington,E01002779,36,25,43,13,27,76,61,15,38,20,25,44,841,58,1,8,337,17,70
E09000019,Islington,E01002780,49,16,24,11,25,70,70,36,30,14,34,68,850,73,2,4,250,9,66
E09000019,Islington,E01002781,52,15,12,1,39,187,57,26,21,13,35,74,678,60,0,5,309,38,119
E09000019,Islington,E01002782,45,9,7,5,35,273,71,63,24,18,26,51,393,23,6,0,219,27,129
E09000019,Islington,E01002783,26,22,30,2,44,161,72,38,22,18,84,40,661,49,1,7,295,28,102
E09000019,Islington,E01002784,53,29,22,8,30,190,89,26,34,20,32,47,675,34,0,18,279,36,141
E09000019,Islington,E01002785,9,38,24,3,28,56,57,18,57,9,29,76,922,62,0,7,385,10,71
E09000019,Islington,E01002786,60,25,28,14,41,228,86,35,34,28,51,50,649,64,6,14,358,34,135
E09000019,Islington,E01002787,50,27,31,2,21,119,54,34,31,17,34,77,462,46,1,22,287,25,133
E09000019,Islington,E01002788,1,30,31,4,28,56,38,17,40,5,40,82,877,60,0,9,393,19,89
E09000019,Islington,E01002789,7,15,30,9,34,51,36,10,31,13,37,54,1014,73,0,3,359,12,60
E09000019,Islington,E01002790,14,35,31,10,34,118,81,43,20,10,66,35,621,43,0,1,169,15,67
E09000019,Islington,E01002791,61,38,33,2,33,62,23,20,40,11,26,60,848,66,0,4,448,24,66
E09000019,Islington,E01002792,7,31,17,4,27,38,56,18,51,9,29,56,953,59,0,13,395,19,70
E09000019,Islington,E01002793,62,22,30,5,34,90,64,21,33,17,47,36,768,62,2,9,375,31,141
E09000019,Islington,E01002794,40,64,46,8,48,98,48,20,31,10,23,43,881,67,0,2,481,19,106
E09000019,Islington,E01002795,80,49,47,4,47,140,67,23,44,23,30,61,761,42,0,11,367,26,108
E09000019,Islington,E01002796,35,16,16,6,5,71,22,19,27,9,26,41,565,36,0,9,163,8,36
E09000019,Islington,E01002797,35,26,30,1,35,142,65,28,27,19,39,59,746,53,4,3,393,26,96
E09000019,Islington,E01002798,14,30,41,5,23,65,30,12,56,22,16,25,1065,73,0,4,412,15,66
E09000019,Islington,E01002799,80,34,23,2,51,213,55,25,19,18,37,63,710,48,0,17,428,14,76
E09000019,Islington,E01002800,90,53,31,2,26,165,53,21,40,45,37,44,549,33,0,4,436,23,112
E09000019,Islington,E01002801,16,33,18,6,22,45,21,18,27,5,22,30,765,56,0,5,308,7,51
E09000019,Islington,E01002802,66,33,30,6,36,147,50,15,51,2,27,39,848,52,0,4,365,17,62
E09000019,Islington,E01002804,35,9,31,10,37,247,92,35,27,19,41,38,552,57,0,4,203,12,95
E09000019,Islington,E01002805,26,22,16,5,32,64,66,11,27,13,39,33,619,71,0,9,286,20,73
E09000019,Islington,E01002806,37,9,13,4,13,99,71,11,26,10,32,44,838,79,1,5,251,11,97
E09000019,Islington,E01002807,38,17,33,10,45,201,96,35,28,19,40,41,545,68,0,15,318,34,120
E09000019,Islington,E01002808,62,23,32,14,33,115,66,27,27,23,35,46,819,77,5,6,374,22,102
E09000019,Islington,E01002809,241,24,29,6,21,105,58,16,34,10,27,55,595,55,3,4,311,30,69
E09000019,Islington,E01002810,50,20,20,6,34,116,187,50,22,12,42,70,600,91,2,5,322,15,89
E09000019,Islington,E01002811,28,13,19,5,29,228,110,50,22,14,58,48,608,54,3,13,294,32,115
E09000020,Kensington and Chelsea,E01002812,6,90,39,18,99,24,2,2,34,12,12,33,337,13,0,11,560,53,156
E09000020,Kensington and Chelsea,E01002813,6,42,37,16,49,17,9,1,43,5,4,21,573,120,0,14,447,34,44
E09000020,Kensington and Chelsea,E01002814,22,82,89,34,181,140,40,18,39,30,13,44,413,30,0,7,501,311,224
E09000020,Kensington and Chelsea,E01002815,6,40,31,34,87,25,15,4,29,6,12,31,273,9,0,12,343,60,151
E09000020,Kensington and Chelsea,E01002816,0,45,30,16,41,18,9,4,26,8,0,30,307,12,0,5,380,57,64
E09000020,Kensington and Chelsea,E01002817,6,44,31,14,46,17,4,1,25,44,8,33,494,23,0,13,414,67,61
E09000020,Kensington and Chelsea,E01002818,8,30,42,33,108,15,4,2,68,9,2,13,386,11,0,17,504,87,53
E09000020,Kensington and Chelsea,E01002819,1,29,26,7,64,14,14,0,41,8,4,23,341,25,0,19,383,57,35
E09000020,Kensington and Chelsea,E01002821,3,52,42,9,36,23,4,1,18,1,5,20,386,19,0,11,351,49,45
E09000020,Kensington and Chelsea,E01002823,20,15,34,9,51,68,25,6,18,21,23,27,483,7,1,6,270,58,77
E09000020,Kensington and Chelsea,E01002824,0,30,23,8,25,32,4,2,31,7,27,35,451,23,0,10,403,88,39
E09000020,Kensington and Chelsea,E01002825,5,38,62,9,74,120,7,39,50,17,10,41,471,24,0,6,651,65,95
E09000020,Kensington and Chelsea,E01002826,4,35,36,8,66,8,0,4,44,5,21,32,473,7,0,2,422,49,41
E09000020,Kensington and Chelsea,E01002827,3,60,64,3,69,12,5,3,53,6,23,34,707,24,0,13,576,22,39
E09000020,Kensington and Chelsea,E01002828,5,37,13,10,48,33,18,5,37,7,12,39,457,17,0,3,358,44,46
E09000020,Kensington and Chelsea,E01002829,6,15,13,7,25,113,77,16,27,18,71,61,484,31,1,7,332,42,48
E09000020,Kensington and Chelsea,E01002830,8,14,20,41,281,121,92,32,15,15,37,35,478,32,0,10,319,53,115
E09000020,Kensington and Chelsea,E01002831,13,16,21,7,72,117,96,29,39,28,25,54,548,35,0,8,352,143,119
E09000020,Kensington and Chelsea,E01002832,14,17,20,1,125,125,59,29,42,21,42,40,486,41,0,8,320,65,172
E09000020,Kensington and Chelsea,E01002833,9,12,26,5,51,82,8,5,29,11,20,28,469,40,2,5,367,19,27
E09000020,Kensington and Chelsea,E01002834,2,58,50,15,59,9,6,1,42,9,20,27,310,19,0,18,535,29,34
E09000020,Kensington and Chelsea,E01002835,0,112,57,11,47,23,9,5,36,9,11,28,376,15,0,13,537,66,58
E09000020,Kensington and Chelsea,E01002836,1,35,45,12,47,28,5,1,25,8,1,22,445,18,0,22,521,19,56
E09000020,Kensington and Chelsea,E01002837,1,27,38,2,30,3,0,1,30,4,4,27,328,19,0,6,458,35,29
E09000020,Kensington and Chelsea,E01002839,5,75,31,1,64,185,12,8,29,11,16,58,345,29,0,17,479,77,95
E09000020,Kensington and Chelsea,E01002840,14,10,20,8,91,120,10,13,22,15,13,31,344,11,0,0,154,82,93
E09000020,Kensington and Chelsea,E01002841,9,10,32,16,38,30,30,9,20,12,30,40,503,28,0,6,295,43,52
E09000020,Kensington and Chelsea,E01002842,81,23,20,6,78,127,19,18,12,6,12,50,213,19,0,1,150,71,104
E09000020,Kensington and Chelsea,E01002843,59,17,14,13,89,128,44,28,21,13,22,29,393,23,1,8,222,88,79
E09000020,Kensington and Chelsea,E01002844,0,18,15,9,25,26,1,2,24,2,7,16,616,38,0,7,279,26,28
E09000020,Kensington and Chelsea,E01002845,2,24,35,10,48,53,7,9,29,11,12,23,498,23,0,7,311,29,34
E09000020,Kensington and Chelsea,E01002846,1,47,23,16,90,40,14,9,19,10,4,36,354,33,0,10,477,29,83
E09000020,Kensington and Chelsea,E01002847,3,77,47,33,87,52,16,3,32,10,8,37,344,16,1,23,474,59,82
E09000020,Kensington and Chelsea,E01002848,5,35,26,11,66,50,22,9,29,13,11,34,323,32,0,22,424,53,87
E09000020,Kensington and Chelsea,E01002849,1,75,36,24,64,30,11,1,38,11,5,22,461,23,0,17,609,58,43
E09000020,Kensington and Chelsea,E01002850,3,168,51,18,65,39,17,6,27,13,12,18,355,17,0,18,438,75,57
E09000020,Kensington and Chelsea,E01002851,20,67,41,21,122,90,39,4,22,12,26,32,264,36,0,7,366,72,96
E09000020,Kensington and Chelsea,E01002852,38,112,32,24,134,302,174,43,29,20,47,59,443,40,0,9,337,151,216
E09000020,Kensington and Chelsea,E01002853,36,24,30,9,22,111,63,20,190,13,23,38,306,32,0,3,274,102,130
E09000020,Kensington and Chelsea,E01002854,8,7,12,13,57,148,51,21,12,16,21,40,340,21,0,0,127,85,122
E09000020,Kensington and Chelsea,E01002855,27,6,17,5,50,188,115,61,15,34,38,53,343,24,1,9,258,212,137
E09000020,Kensington and Chelsea,E01002856,33,16,18,5,43,141,82,17,30,35,53,38,470,36,0,2,287,42,86
E09000020,Kensington and Chelsea,E01002857,53,6,16,7,89,182,77,30,20,25,22,45,249,30,1,13,306,92,114
E09000020,Kensington and Chelsea,E01002858,240,41,38,12,45,104,10,5,11,9,14,42,334,21,1,6,234,109,51
E09000020,Kensington and Chelsea,E01002859,6,22,32,13,55,9,5,2,29,3,2,21,408,16,0,23,508,54,42
E09000020,Kensington and Chelsea,E01002860,1,27,20,15,30,12,3,3,37,4,3,17,499,28,0,6,394,24,19
E09000020,Kensington and Chelsea,E01002861,1,27,16,19,44,17,43,3,24,9,13,22,432,16,1,9,456,24,82
E09000020,Kensington and Chelsea,E01002862,2,49,32,9,68,61,18,8,26,19,10,25,352,26,0,14,254,46,70
E09000020,Kensington and Chelsea,E01002863,1,25,19,5,49,14,2,2,24,5,0,38,353,17,0,9,463,51,39
E09000020,Kensington and Chelsea,E01002864,5,19,57,16,88,11,0,1,45,6,5,24,372,7,0,9,531,116,163
E09000020,Kensington and Chelsea,E01002865,0,33,44,6,81,24,7,3,18,21,5,17,479,16,0,10,535,96,53
E09000020,Kensington and Chelsea,E01002866,0,17,43,14,239,253,23,12,37,22,19,35,462,39,0,13,426,76,99
E09000020,Kensington and Chelsea,E01002867,39,68,20,35,113,72,14,13,32,6,16,65,415,32,0,28,438,122,147
E09000020,Kensington and Chelsea,E01002868,23,34,53,76,52,13,1,4,36,2,2,26,425,34,0,9,465,37,65
E09000020,Kensington and Chelsea,E01002869,4,36,41,7,247,84,25,6,42,14,14,43,514,24,0,18,454,88,77
E09000020,Kensington and Chelsea,E01002870,13,5,13,8,49,269,75,38,16,30,43,51,434,32,5,4,296,66,141
E09000020,Kensington and Chelsea,E01002871,2,23,26,8,97,9,5,9,39,5,8,24,732,22,0,2,387,17,51
E09000020,Kensington and Chelsea,E01002872,16,11,17,3,51,100,43,18,19,8,34,42,594,28,0,3,236,58,71
E09000020,Kensington and Chelsea,E01002873,1,7,7,11,43,28,133,5,30,10,22,48,540,28,1,11,331,58,48
E09000020,Kensington and Chelsea,E01002874,2,2,12,5,39,55,38,4,25,13,13,30,513,28,0,8,266,28,53
E09000020,Kensington and Chelsea,E01002875,1,23,32,4,67,23,7,1,30,6,8,26,578,36,0,2,364,7,49
E09000020,Kensington and Chelsea,E01002876,0,4,21,4,40,41,358,12,18,21,29,41,732,42,4,6,360,28,73
E09000020,Kensington and Chelsea,E01002877,39,12,27,23,397,245,74,38,28,22,26,57,530,34,46,7,249,154,179
E09000020,Kensington and Chelsea,E01002878,9,14,12,13,53,109,61,23,26,29,24,36,567,38,1,7,314,49,74
E09000020,Kensington and Chelsea,E01002879,290,10,19,41,89,174,94,22,100,20,24,104,338,13,0,7,361,86,156
E09000020,Kensington and Chelsea,E01002880,13,10,8,17,87,234,102,33,7,4,17,39,192,12,2,3,162,92,109
E09000020,Kensington and Chelsea,E01002881,43,4,17,5,123,114,67,13,20,14,26,45,461,16,0,11,185,79,118
E09000020,Kensington and Chelsea,E01002882,0,22,18,10,52,33,28,10,15,13,13,28,419,26,0,2,301,21,36
E09000020,Kensington and Chelsea,E01002883,1,44,45,4,58,26,6,4,31,15,11,39,643,17,0,15,408,39,66
E09000020,Kensington and Chelsea,E01002884,3,79,40,17,81,42,25,9,27,23,21,27,398,21,0,10,466,37,63
E09000020,Kensington and Chelsea,E01002885,6,40,38,3,38,19,17,11,31,7,8,44,434,23,0,6,497,41,53
E09000020,Kensington and Chelsea,E01002886,6,24,32,3,60,25,11,7,35,4,7,42,505,20,0,1,406,35,98
E09000020,Kensington and Chelsea,E01002887,2,72,58,14,37,10,2,2,11,5,15,29,251,19,1,9,400,71,39
E09000020,Kensington and Chelsea,E01002888,0,279,54,18,80,23,8,6,42,11,14,32,341,16,0,11,508,51,61
E09000020,Kensington and Chelsea,E01002889,0,36,39,22,72,16,12,5,18,6,4,15,307,19,0,18,789,43,132
E09000020,Kensington and Chelsea,E01002890,2,48,39,8,75,10,4,4,35,1,5,24,539,21,0,11,474,58,44
E09000020,Kensington and Chelsea,E01002891,2,68,48,24,73,10,3,1,18,5,1,19,372,9,0,8,393,74,50
E09000020,Kensington and Chelsea,E01002892,11,97,55,38,38,14,2,3,28,1,12,31,365,25,0,3,442,62,57
E09000020,Kensington and Chelsea,E01002893,8,30,43,17,59,32,20,14,34,69,13,29,514,29,1,13,523,53,81
E09000020,Kensington and Chelsea,E01002894,4,82,99,5,45,39,16,8,26,2,12,32,353,25,0,13,494,19,49
E09000020,Kensington and Chelsea,E01002896,0,30,20,7,42,12,0,0,25,2,7,98,540,73,0,23,597,33,75
E09000020,Kensington and Chelsea,E01002897,12,29,21,5,37,25,4,10,25,5,13,20,503,37,0,16,655,43,31
E09000020,Kensington and Chelsea,E01002898,2,31,32,3,35,5,5,0,29,2,9,34,421,34,0,13,927,33,50
E09000020,Kensington and Chelsea,E01002899,8,22,19,6,31,80,23,8,25,9,17,24,523,30,1,9,290,60,47
E09000020,Kensington and Chelsea,E01002900,3,55,25,3,32,50,30,3,21,4,0,25,861,60,0,45,404,24,47
E09000020,Kensington and Chelsea,E01002901,0,17,9,4,24,6,11,1,8,4,3,8,639,31,0,9,242,10,16
E09000020,Kensington and Chelsea,E01002902,3,23,37,2,43,27,1,5,23,9,19,21,440,39,0,10,400,66,56
E09000020,Kensington and Chelsea,E01002903,1,16,20,10,44,13,1,1,13,4,7,22,671,19,0,2,392,10,23
E09000020,Kensington and Chelsea,E01002904,21,3,10,4,56,206,96,31,10,13,33,36,380,18,0,7,127,123,120
E09000020,Kensington and Chelsea,E01002905,12,9,13,7,88,130,82,22,16,11,48,28,465,42,0,3,454,125,119
E09000020,Kensington and Chelsea,E01002906,11,19,22,4,49,172,71,23,21,23,54,52,665,63,0,9,294,91,113
E09000020,Kensington and Chelsea,E01002907,27,4,14,11,66,187,47,16,11,16,36,33,451,22,6,1,171,80,83
E09000020,Kensington and Chelsea,E01002908,3,13,4,7,43,67,52,27,26,15,40,37,583,38,1,9,299,49,83
E09000020,Kensington and Chelsea,E01002909,9,15,17,11,59,121,79,35,28,36,76,51,998,59,3,5,363,59,109
E09000020,Kensington and Chelsea,E01002910,2,31,29,4,50,43,7,8,24,5,7,18,560,41,0,6,418,52,55
E09000020,Kensington and Chelsea,E01002911,2,23,39,1,26,2,3,3,14,8,3,20,621,18,0,17,427,26,30
E09000020,Kensington and Chelsea,E01002912,4,34,33,11,112,40,11,5,25,12,11,28,612,34,0,11,411,43,46
E09000020,Kensington and Chelsea,E01002913,2,37,56,8,91,100,12,9,37,12,10,55,595,32,0,11,512,83,104
E09000020,Kensington and Chelsea,E01002914,9,10,29,0,43,11,6,6,31,8,5,10,521,30,0,16,394,37,36
E09000021,Kingston upon Thames,E01002915,19,21,75,147,126,30,17,1,26,6,10,16,649,20,1,0,118,49,62
E09000021,Kingston upon Thames,E01002916,3,36,107,55,76,17,3,4,42,8,26,29,808,55,0,4,125,11,63
E09000021,Kingston upon Thames,E01002917,4,31,79,15,120,3,4,0,27,2,10,14,881,33,0,5,126,24,50
E09000021,Kingston upon Thames,E01002918,13,36,92,45,250,50,12,9,22,9,23,22,874,18,1,4,179,33,99
E09000021,Kingston upon Thames,E01002919,35,29,154,137,266,106,21,6,32,22,23,37,685,8,0,1,251,43,130
E09000021,Kingston upon Thames,E01002920,2,17,95,10,86,10,4,1,50,10,9,13,1069,33,0,1,133,8,40
E09000021,Kingston upon Thames,E01002921,12,34,72,18,76,24,25,5,31,16,16,27,855,25,0,12,401,27,46
E09000021,Kingston upon Thames,E01002922,7,30,67,13,39,14,12,0,37,3,8,17,1136,35,0,5,172,22,24
E09000021,Kingston upon Thames,E01002923,14,11,59,50,100,47,15,12,19,14,27,29,954,31,0,7,216,17,47
E09000021,Kingston upon Thames,E01002924,0,25,79,8,23,7,14,1,40,5,12,15,1143,21,1,0,125,2,29
E09000021,Kingston upon Thames,E01002925,1,17,38,26,52,25,4,6,35,14,9,18,1055,30,0,5,205,11,17
E09000021,Kingston upon Thames,E01002926,5,15,52,31,70,20,9,3,62,7,13,21,1039,34,0,1,167,27,23
E09000021,Kingston upon Thames,E01002927,5,35,77,51,216,23,12,3,36,11,18,29,824,26,1,9,206,30,70
E09000021,Kingston upon Thames,E01002928,11,41,74,46,253,28,12,8,40,10,16,40,894,27,2,3,300,28,110
E09000021,Kingston upon Thames,E01002929,1,40,50,28,168,10,8,1,45,1,9,42,1032,15,1,0,152,39,58
E09000021,Kingston upon Thames,E01002930,17,86,91,64,272,60,9,4,68,16,16,24,822,27,2,9,277,30,67
E09000021,Kingston upon Thames,E01002931,2,78,66,41,229,10,7,2,75,18,15,35,1054,48,0,13,231,38,57
E09000021,Kingston upon Thames,E01002932,32,45,76,66,279,95,36,22,32,31,37,47,817,23,0,0,222,74,112
E09000021,Kingston upon Thames,E01002933,20,31,56,44,94,43,7,13,40,19,15,35,1294,23,0,3,239,23,42
E09000021,Kingston upon Thames,E01002934,1,77,65,19,62,22,19,8,44,8,12,34,1218,21,0,0,224,11,49
E09000021,Kingston upon Thames,E01002935,7,36,86,40,186,36,16,8,43,9,17,39,885,33,0,7,380,25,49
E09000021,Kingston upon Thames,E01002937,6,43,40,8,43,6,0,1,70,7,14,37,1198,36,0,2,267,17,27
E09000021,Kingston upon Thames,E01002938,2,55,62,8,61,9,7,1,61,6,17,49,1358,25,0,7,220,13,35
E09000021,Kingston upon Thames,E01002939,0,13,35,50,88,34,11,1,30,13,25,16,1059,20,3,4,174,13,59
E09000021,Kingston upon Thames,E01002940,15,13,50,23,84,17,12,5,23,8,12,21,1166,16,1,5,130,18,51
E09000021,Kingston upon Thames,E01002941,17,20,48,34,59,25,3,4,18,10,26,24,1093,26,1,2,177,18,45
E09000021,Kingston upon Thames,E01002942,9,28,29,8,37,23,5,2,16,13,12,16,1081,12,0,0,87,11,14
E09000021,Kingston upon Thames,E01002943,0,12,19,31,43,33,12,3,27,16,19,12,1012,27,0,1,142,11,61
E09000021,Kingston upon Thames,E01002944,8,11,24,4,50,30,4,7,24,10,23,22,935,22,0,2,114,12,28
E09000021,Kingston upon Thames,E01002945,8,7,34,17,91,16,13,2,15,16,12,11,1130,15,0,9,151,5,17
E09000021,Kingston upon Thames,E01002946,0,7,48,24,35,11,5,2,22,1,23,19,1138,36,0,3,106,5,23
E09000021,Kingston upon Thames,E01002947,2,17,37,6,76,28,7,1,27,12,14,20,1197,14,1,6,146,7,34
E09000021,Kingston upon Thames,E01002948,12,15,87,37,111,35,16,3,31,9,31,32,1459,24,4,6,177,43,74
E09000021,Kingston upon Thames,E01002949,6,26,56,45,79,13,5,14,29,9,20,28,1285,13,1,6,128,30,53
E09000021,Kingston upon Thames,E01002950,8,11,32,30,52,37,7,6,23,19,10,18,1157,23,1,2,164,18,41
E09000021,Kingston upon Thames,E01002951,0,48,61,25,118,16,4,0,37,8,7,22,728,10,0,1,266,74,66
E09000021,Kingston upon Thames,E01002952,1,70,129,30,101,15,4,0,37,7,0,22,561,28,0,1,228,102,56
E09000021,Kingston upon Thames,E01002953,6,46,139,80,125,43,11,4,32,4,12,25,519,11,0,0,172,36,66
E09000021,Kingston upon Thames,E01002954,12,23,58,55,229,40,17,2,30,18,17,30,501,25,0,3,176,67,75
E09000021,Kingston upon Thames,E01002955,4,39,85,73,65,42,16,1,28,13,22,22,561,19,0,8,213,190,96
E09000021,Kingston upon Thames,E01002956,9,49,67,61,80,38,15,2,14,14,7,29,542,35,0,5,190,152,92
E09000021,Kingston upon Thames,E01002957,23,23,79,48,210,92,22,23,29,13,29,34,582,8,0,10,197,81,81
E09000021,Kingston upon Thames,E01002958,0,53,53,27,96,16,3,2,61,11,14,32,1086,39,0,1,192,24,25
E09000021,Kingston upon Thames,E01002959,9,31,168,48,168,22,3,0,37,4,8,21,609,21,0,0,132,53,58
