lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Occupancy rating of bedrooms: -1,150
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Occupancy rating of bedrooms: -2 or less,75
E09000020,Kensington and Chelsea,E05009404,St Helen's,Occupancy rating of bedrooms: +2 or more,409
E09000020,Kensington and Chelsea,E05009404,St Helen's,Occupancy rating of bedrooms: +1,730
E09000020,Kensington and Chelsea,E05009404,St Helen's,Occupancy rating of bedrooms: 0,1362
E09000020,Kensington and Chelsea,E05009404,St Helen's,Occupancy rating of bedrooms: -1,224
E09000020,Kensington and Chelsea,E05009404,St Helen's,Occupancy rating of bedrooms: -2 or less,75
E09000020,Kensington and Chelsea,E05009405,Stanley,Occupancy rating of bedrooms: +2 or more,842
E09000020,Kensington and Chelsea,E05009405,Stanley,Occupancy rating of bedrooms: +1,1163
E09000020,Kensington and Chelsea,E05009405,Stanley,Occupancy rating of bedrooms: 0,1763
E09000020,Kensington and Chelsea,E05009405,Stanley,Occupancy rating of bedrooms: -1,228
E09000020,Kensington and Chelsea,E05009405,Stanley,Occupancy rating of bedrooms: -2 or less,60
E09000028,Southwark,E05011095,Borough & Bankside,Occupancy rating of bedrooms: +2 or more,319
E09000028,Southwark,E05011095,Borough & Bankside,Occupancy rating of bedrooms: +1,1237
E09000028,Southwark,E05011095,Borough & Bankside,Occupancy rating of bedrooms: 0,2391
E09000028,Southwark,E05011095,Borough & Bankside,Occupancy rating of bedrooms: -1,260
E09000028,Southwark,E05011095,Borough & Bankside,Occupancy rating of bedrooms: -2 or less,52
E09000028,Southwark,E05011096,Camberwell Green,Occupancy rating of bedrooms: +2 or more,630
E09000028,Southwark,E05011096,Camberwell Green,Occupancy rating of bedrooms: +1,1570
E09000028,Southwark,E05011096,Camberwell Green,Occupancy rating of bedrooms: 0,3486
