lsoa21cd,category,count_21,count_11,change
E01002081,"1. Managers, directors and senior officials",47,33,14
E01002081,2. Professional occupations,144,55,89
E01002081,3. Associate professional and technical occupations,62,33,29
E01002081,4. Administrative and secretarial occupations,52,69,-17
E01002081,5. Skilled trades occupations,69,65,4
E01002081,"6. Caring, leisure and other service occupations",101,74,27
E01002081,7. Sales and customer service occupations,55,65,-10
E01002081,"8. Process, plant and machine operatives",72,37,35
E01002081,9. Elementary occupations,202,140,62
E01002082,"1. Managers, directors and senior officials",38,31,7
E01002082,2. Professional occupations,66,45,21
E01002082,3. Associate professional and technical occupations,52,26,26
E01002082,4. Administrative and secretarial occupations,43,45,-2
E01002082,5. Skilled trades occupations,55,51,4
E01002082,"6. Caring, leisure and other service occupations",84,67,17
E01002082,7. Sales and customer service occupations,40,54,-14
E01002082,"8. Process, plant and machine operatives",49,59,-10
E01002082,9. Elementary occupations,123,107,16
E01002083,"1. Managers, directors and senior officials",98,57,41
E01002083,2. Professional occupations,170,132,38
E01002083,3. Associate professional and technical occupations,125,49,76
E01002083,4. Administrative and secretarial occupations,44,93,-49
E01002083,5. Skilled trades occupations,104,103,1
E01002083,"6. Caring, leisure and other service occupations",44,61,-17
E01002083,7. Sales and customer service occupations,66,70,-4
E01002083,"8. Process, plant and machine operatives",45,30,15
E01002083,9. Elementary occupations,112,111,1
E01002084,"1. Managers, directors and senior officials",113,69,44
E01002084,2. Professional occupations,190,146,44
E01002084,3. Associate professional and technical occupations,158,45,113
E01002084,4. Administrative and secretarial occupations,46,87,-41
E01002084,5. Skilled trades occupations,91,103,-12
E01002084,"6. Caring, leisure and other service occupations",60,64,-4
E01002084,7. Sales and customer service occupations,54,69,-15
E01002084,"8. Process, plant and machine operatives",39,42,-3
E01002084,9. Elementary occupations,139,128,11
E01002085,"1. Managers, directors and senior officials",103,104,-1
E01002085,2. Professional occupations,254,196,58
E01002085,3. Associate professional and technical occupations,142,62,80
E01002085,4. Administrative and secretarial occupations,95,105,-10
E01002085,5. Skilled trades occupations,123,100,23
E01002085,"6. Caring, leisure and other service occupations",71,101,-30
E01002085,7. Sales and customer service occupations,78,79,-1
E01002085,"8. Process, plant and machine operatives",57,56,1
E01002085,9. Elementary occupations,168,167,1
E01002086,"1. Managers, directors and senior officials",114,57,57
E01002086,2. Professional occupations,250,121,129
E01002086,3. Associate professional and technical occupations,158,29,129
E01002086,4. Administrative and secretarial occupations,55,76,-21
E01002086,5. Skilled trades occupations,68,64,4
E01002086,"6. Caring, leisure and other service occupations",55,65,-10
E01002086,7. Sales and customer service occupations,41,61,-20
E01002086,"8. Process, plant and machine operatives",23,48,-25
E01002086,9. Elementary occupations,97,132,-35
E01002087,"1. Managers, directors and senior officials",91,60,31
E01002087,2. Professional occupations,226,139,87
E01002087,3. Associate professional and technical occupations,159,38,121
E01002087,4. Administrative and secretarial occupations,84,100,-16
E01002087,5. Skilled trades occupations,111,72,39
E01002087,"6. Caring, leisure and other service occupations",72,75,-3
E01002087,7. Sales and customer service occupations,57,64,-7
E01002087,"8. Process, plant and machine operatives",41,27,14
E01002087,9. Elementary occupations,164,130,34
E01002088,"1. Managers, directors and senior officials",103,88,15
E01002088,2. Professional occupations,200,182,18
E01002088,3. Associate professional and technical occupations,131,50,81
E01002088,4. Administrative and secretarial occupations,46,93,-47
E01002088,5. Skilled trades occupations,103,89,14
E01002088,"6. Caring, leisure and other service occupations",72,63,9
E01002088,7. Sales and customer service occupations,90,70,20
E01002088,"8. Process, plant and machine operatives",42,51,-9
E01002088,9. Elementary occupations,140,150,-10
E01002089,"1. Managers, directors and senior officials",24,18,6
E01002089,2. Professional occupations,74,43,31
E01002089,3. Associate professional and technical occupations,37,14,23
E01002089,4. Administrative and secretarial occupations,28,33,-5
E01002089,5. Skilled trades occupations,33,59,-26
E01002089,"6. Caring, leisure and other service occupations",81,78,3
E01002089,7. Sales and customer service occupations,48,51,-3
E01002089,"8. Process, plant and machine operatives",56,49,7
E01002089,9. Elementary occupations,85,103,-18
E01002090,"1. Managers, directors and senior officials",78,45,33
E01002090,2. Professional occupations,137,70,67
E01002090,3. Associate professional and technical occupations,98,35,63
E01002090,4. Administrative and secretarial occupations,97,67,30
E01002090,5. Skilled trades occupations,117,87,30
E01002090,"6. Caring, leisure and other service occupations",82,75,7
E01002090,7. Sales and customer service occupations,64,73,-9
E01002090,"8. Process, plant and machine operatives",41,54,-13
E01002090,9. Elementary occupations,104,73,31
E01002091,"1. Managers, directors and senior officials",64,42,22
E01002091,2. Professional occupations,84,49,35
E01002091,3. Associate professional and technical occupations,80,29,51
E01002091,4. Administrative and secretarial occupations,57,62,-5
E01002091,5. Skilled trades occupations,101,67,34
E01002091,"6. Caring, leisure and other service occupations",72,70,2
E01002091,7. Sales and customer service occupations,71,57,14
E01002091,"8. Process, plant and machine operatives",66,49,17
E01002091,9. Elementary occupations,143,97,46
E01002092,"1. Managers, directors and senior officials",44,52,-8
E01002092,2. Professional occupations,106,92,14
E01002092,3. Associate professional and technical occupations,76,36,40
E01002092,4. Administrative and secretarial occupations,52,75,-23
E01002092,5. Skilled trades occupations,60,57,3
E01002092,"6. Caring, leisure and other service occupations",86,82,4
E01002092,7. Sales and customer service occupations,56,67,-11
E01002092,"8. Process, plant and machine operatives",33,53,-20
E01002092,9. Elementary occupations,164,114,50
E01002093,"1. Managers, directors and senior officials",51,61,-10
E01002093,2. Professional occupations,82,66,16
E01002093,3. Associate professional and technical occupations,72,34,38
E01002093,4. Administrative and secretarial occupations,70,57,13
E01002093,5. Skilled trades occupations,91,82,9
E01002093,"6. Caring, leisure and other service occupations",86,75,11
E01002093,7. Sales and customer service occupations,68,59,9
E01002093,"8. Process, plant and machine operatives",58,44,14
E01002093,9. Elementary occupations,108,103,5
E01002094,"1. Managers, directors and senior officials",40,29,11
E01002094,2. Professional occupations,86,58,28
E01002094,3. Associate professional and technical occupations,93,29,64
E01002094,4. Administrative and secretarial occupations,56,79,-23
E01002094,5. Skilled trades occupations,66,57,9
E01002094,"6. Caring, leisure and other service occupations",87,75,12
E01002094,7. Sales and customer service occupations,55,64,-9
E01002094,"8. Process, plant and machine operatives",59,49,10
E01002094,9. Elementary occupations,101,101,0
E01002095,"1. Managers, directors and senior officials",67,36,31
E01002095,2. Professional occupations,109,89,20
E01002095,3. Associate professional and technical occupations,74,42,32
E01002095,4. Administrative and secretarial occupations,55,62,-7
E01002095,5. Skilled trades occupations,69,62,7
E01002095,"6. Caring, leisure and other service occupations",95,82,13
E01002095,7. Sales and customer service occupations,69,65,4
E01002095,"8. Process, plant and machine operatives",55,46,9
E01002095,9. Elementary occupations,99,89,10
E01002096,"1. Managers, directors and senior officials",64,32,32
E01002096,2. Professional occupations,121,69,52
E01002096,3. Associate professional and technical occupations,81,26,55
E01002096,4. Administrative and secretarial occupations,49,65,-16
E01002096,5. Skilled trades occupations,68,50,18
E01002096,"6. Caring, leisure and other service occupations",87,74,13
E01002096,7. Sales and customer service occupations,74,67,7
E01002096,"8. Process, plant and machine operatives",49,45,4
E01002096,9. Elementary occupations,113,98,15
E01002097,"1. Managers, directors and senior officials",47,44,3
E01002097,2. Professional occupations,139,96,43
E01002097,3. Associate professional and technical occupations,97,26,71
E01002097,4. Administrative and secretarial occupations,36,66,-30
E01002097,5. Skilled trades occupations,83,68,15
E01002097,"6. Caring, leisure and other service occupations",80,75,5
E01002097,7. Sales and customer service occupations,83,73,10
E01002097,"8. Process, plant and machine operatives",43,40,3
E01002097,9. Elementary occupations,110,87,23
E01002098,"1. Managers, directors and senior officials",99,69,30
E01002098,2. Professional occupations,236,197,39
E01002098,3. Associate professional and technical occupations,176,53,123
E01002098,4. Administrative and secretarial occupations,58,97,-39
E01002098,5. Skilled trades occupations,59,70,-11
E01002098,"6. Caring, leisure and other service occupations",56,59,-3
E01002098,7. Sales and customer service occupations,36,38,-2
E01002098,"8. Process, plant and machine operatives",27,30,-3
E01002098,9. Elementary occupations,90,57,33
E01002099,"1. Managers, directors and senior officials",56,38,18
E01002099,2. Professional occupations,105,114,-9
E01002099,3. Associate professional and technical occupations,105,36,69
E01002099,4. Administrative and secretarial occupations,76,85,-9
E01002099,5. Skilled trades occupations,101,86,15
E01002099,"6. Caring, leisure and other service occupations",108,78,30
E01002099,7. Sales and customer service occupations,93,89,4
E01002099,"8. Process, plant and machine operatives",81,39,42
E01002099,9. Elementary occupations,135,149,-14
E01002100,"1. Managers, directors and senior officials",85,47,38
E01002100,2. Professional occupations,134,129,5
E01002100,3. Associate professional and technical occupations,77,27,50
E01002100,4. Administrative and secretarial occupations,58,104,-46
E01002100,5. Skilled trades occupations,92,110,-18
E01002100,"6. Caring, leisure and other service occupations",71,62,9
E01002100,7. Sales and customer service occupations,66,106,-40
E01002100,"8. Process, plant and machine operatives",70,48,22
E01002100,9. Elementary occupations,173,157,16
E01002101,"1. Managers, directors and senior officials",110,79,31
E01002101,2. Professional occupations,222,156,66
