lsoa21cd,category,count_21,count_11,change
E01000242,30km to less than 40km,2,11,-9
E01000242,40km to less than 60km,2,3,-1
E01000242,5km to less than 10km,84,141,-57
E01000242,60km and over,4,4,0
E01000242,Less than 2km,74,88,-14
E01000242,"Works mainly at an offshore installation, in no fixed place, or outside the UK",60,52,8
E01000242,Works mainly from home,340,102,238
E01000243,10km to less than 20km,175,226,-51
E01000243,20km to less than 30km,20,12,8
E01000243,2km to less than 5km,107,117,-10
E01000243,30km to less than 40km,4,4,0
E01000243,40km to less than 60km,3,5,-2
E01000243,5km to less than 10km,159,189,-30
E01000243,60km and over,9,7,2
E01000243,Less than 2km,109,119,-10
E01000243,"Works mainly at an offshore installation, in no fixed place, or outside the UK",176,129,47
E01000243,Works mainly from home,346,116,230
E01000244,10km to less than 20km,86,198,-112
E01000244,20km to less than 30km,12,13,-1
E01000244,2km to less than 5km,73,78,-5
E01000244,30km to less than 40km,2,8,-6
E01000244,40km to less than 60km,4,5,-1
E01000244,5km to less than 10km,105,143,-38
E01000244,60km and over,11,4,7
E01000244,Less than 2km,68,95,-27
E01000244,"Works mainly at an offshore installation, in no fixed place, or outside the UK",172,106,66
E01000244,Works mainly from home,282,105,177
E01000245,10km to less than 20km,116,212,-96
E01000245,20km to less than 30km,7,15,-8
E01000245,2km to less than 5km,102,99,3
E01000245,30km to less than 40km,0,2,-2
E01000245,40km to less than 60km,8,4,4
E01000245,5km to less than 10km,189,185,4
E01000245,60km and over,3,8,-5
E01000245,Less than 2km,98,129,-31
E01000245,"Works mainly at an offshore installation, in no fixed place, or outside the UK",224,134,90
E01000245,Works mainly from home,218,89,129
E01000246,10km to less than 20km,117,256,-139
E01000246,20km to less than 30km,8,28,-20
E01000246,2km to less than 5km,31,72,-41
E01000246,30km to less than 40km,3,5,-2
E01000246,40km to less than 60km,2,7,-5
E01000246,5km to less than 10km,73,109,-36
E01000246,60km and over,2,8,-6
E01000246,Less than 2km,35,75,-40
E01000246,"Works mainly at an offshore installation, in no fixed place, or outside the UK",74,61,13
E01000246,Works mainly from home,382,114,268
E01000247,10km to less than 20km,106,348,-242
E01000247,20km to less than 30km,19,38,-19
E01000247,2km to less than 5km,59,112,-53
E01000247,30km to less than 40km,3,13,-10
E01000247,40km to less than 60km,4,15,-11
E01000247,5km to less than 10km,108,130,-22
E01000247,60km and over,4,5,-1
E01000247,Less than 2km,47,79,-32
E01000247,"Works mainly at an offshore installation, in no fixed place, or outside the UK",104,90,14
E01000247,Works mainly from home,444,112,332
E01000248,10km to less than 20km,129,295,-166
E01000248,20km to less than 30km,11,28,-17
E01000248,2km to less than 5km,32,71,-39
E01000248,30km to less than 40km,3,10,-7
E01000248,40km to less than 60km,11,6,5
E01000248,5km to less than 10km,59,97,-38
E01000248,60km and over,6,11,-5
E01000248,Less than 2km,50,91,-41
E01000248,"Works mainly at an offshore installation, in no fixed place, or outside the UK",84,110,-26
E01000248,Works mainly from home,461,123,338
E01000249,10km to less than 20km,111,267,-156
E01000249,20km to less than 30km,18,35,-17
E01000249,2km to less than 5km,38,74,-36
E01000249,30km to less than 40km,4,4,0
E01000249,40km to less than 60km,1,5,-4
E01000249,5km to less than 10km,71,116,-45
E01000249,60km and over,7,14,-7
E01000249,Less than 2km,35,100,-65
E01000249,"Works mainly at an offshore installation, in no fixed place, or outside the UK",74,76,-2
E01000249,Works mainly from home,431,112,319
E01000250,10km to less than 20km,184,392,-208
E01000250,20km to less than 30km,19,55,-36
E01000250,2km to less than 5km,73,98,-25
E01000250,30km to less than 40km,7,12,-5
E01000250,40km to less than 60km,1,4,-3
E01000250,5km to less than 10km,145,172,-27
E01000250,60km and over,4,11,-7
E01000250,Less than 2km,127,156,-29
E01000250,"Works mainly at an offshore installation, in no fixed place, or outside the UK",166,115,51
E01000250,Works mainly from home,588,162,426
E01000251,10km to less than 20km,177,343,-166
E01000251,20km to less than 30km,13,42,-29
E01000251,2km to less than 5km,80,100,-20
E01000251,30km to less than 40km,3,13,-10
E01000251,40km to less than 60km,3,11,-8
E01000251,5km to less than 10km,116,133,-17
E01000251,60km and over,8,9,-1
E01000251,Less than 2km,40,89,-49
E01000251,"Works mainly at an offshore installation, in no fixed place, or outside the UK",128,91,37
E01000251,Works mainly from home,443,100,343
E01000252,10km to less than 20km,140,277,-137
E01000252,20km to less than 30km,12,23,-11
E01000252,2km to less than 5km,69,92,-23
E01000252,30km to less than 40km,3,5,-2
E01000252,40km to less than 60km,2,2,0
E01000252,5km to less than 10km,70,125,-55
E01000252,60km and over,8,4,4
E01000252,Less than 2km,58,86,-28
E01000252,"Works mainly at an offshore installation, in no fixed place, or outside the UK",106,100,6
E01000252,Works mainly from home,420,103,317
E01000253,10km to less than 20km,147,256,-109
E01000253,20km to less than 30km,17,22,-5
E01000253,2km to less than 5km,46,79,-33
E01000253,30km to less than 40km,4,6,-2
E01000253,40km to less than 60km,6,5,1
E01000253,5km to less than 10km,81,108,-27
E01000253,60km and over,9,6,3
E01000253,Less than 2km,31,36,-5
E01000253,"Works mainly at an offshore installation, in no fixed place, or outside the UK",77,50,27
E01000253,Works mainly from home,528,155,373
E01000254,10km to less than 20km,111,268,-157
E01000254,20km to less than 30km,13,31,-18
E01000254,2km to less than 5km,38,67,-29
E01000254,30km to less than 40km,4,8,-4
E01000254,40km to less than 60km,3,7,-4
E01000254,5km to less than 10km,57,106,-49
E01000254,60km and over,5,6,-1
E01000254,Less than 2km,54,74,-20
E01000254,"Works mainly at an offshore installation, in no fixed place, or outside the UK",57,52,5
E01000254,Works mainly from home,434,140,294
E01000255,10km to less than 20km,92,191,-99
E01000255,20km to less than 30km,10,19,-9
E01000255,2km to less than 5km,86,93,-7
E01000255,30km to less than 40km,5,8,-3
E01000255,40km to less than 60km,3,3,0
E01000255,5km to less than 10km,59,103,-44
E01000255,60km and over,4,11,-7
E01000255,Less than 2km,50,75,-25
E01000255,"Works mainly at an offshore installation, in no fixed place, or outside the UK",115,61,54
E01000255,Works mainly from home,340,100,240
E01000256,10km to less than 20km,97,292,-195
E01000256,20km to less than 30km,7,19,-12
E01000256,2km to less than 5km,92,118,-26
E01000256,30km to less than 40km,3,7,-4
E01000256,40km to less than 60km,2,7,-5
E01000256,5km to less than 10km,87,120,-33
E01000256,60km and over,16,12,4
E01000256,Less than 2km,40,91,-51
E01000256,"Works mainly at an offshore installation, in no fixed place, or outside the UK",148,88,60
E01000256,Works mainly from home,388,139,249
E01000257,10km to less than 20km,169,211,-42
E01000257,20km to less than 30km,13,15,-2
E01000257,2km to less than 5km,94,127,-33
E01000257,30km to less than 40km,9,6,3
E01000257,40km to less than 60km,1,3,-2
E01000257,5km to less than 10km,86,109,-23
E01000257,60km and over,10,10,0
E01000257,Less than 2km,60,123,-63
E01000257,"Works mainly at an offshore installation, in no fixed place, or outside the UK",150,94,56
E01000257,Works mainly from home,456,52,404
E01000258,10km to less than 20km,124,276,-152
E01000258,20km to less than 30km,5,30,-25
E01000258,2km to less than 5km,56,97,-41
E01000258,30km to less than 40km,0,6,-6
E01000258,40km to less than 60km,6,11,-5
E01000258,5km to less than 10km,97,106,-9
E01000258,60km and over,5,13,-8
E01000258,Less than 2km,70,80,-10
E01000258,"Works mainly at an offshore installation, in no fixed place, or outside the UK",94,80,14
E01000258,Works mainly from home,463,145,318
E01000259,10km to less than 20km,158,434,-276
E01000259,20km to less than 30km,17,36,-19
E01000259,2km to less than 5km,141,195,-54
E01000259,30km to less than 40km,4,16,-12
E01000259,40km to less than 60km,0,10,-10
E01000259,5km to less than 10km,109,196,-87
E01000259,60km and over,7,18,-11
E01000259,Less than 2km,52,106,-54
E01000259,"Works mainly at an offshore installation, in no fixed place, or outside the UK",173,121,52
E01000259,Works mainly from home,570,139,431
E01000260,10km to less than 20km,124,318,-194
E01000260,20km to less than 30km,9,25,-16
E01000260,2km to less than 5km,102,158,-56
E01000260,30km to less than 40km,7,10,-3
E01000260,40km to less than 60km,5,12,-7
E01000260,5km to less than 10km,120,142,-22
E01000260,60km and over,3,9,-6
E01000260,Less than 2km,62,74,-12
E01000260,"Works mainly at an offshore installation, in no fixed place, or outside the UK",204,99,105
E01000260,Works mainly from home,436,138,298
E01000261,10km to less than 20km,79,254,-175
E01000261,20km to less than 30km,6,21,-15
E01000261,2km to less than 5km,70,106,-36
E01000261,30km to less than 40km,4,5,-1
E01000261,40km to less than 60km,3,5,-2
E01000261,5km to less than 10km,67,72,-5
E01000261,60km and over,4,0,4
E01000261,Less than 2km,38,72,-34
E01000261,"Works mainly at an offshore installation, in no fixed place, or outside the UK",72,56,16
E01000261,Works mainly from home,412,130,282
E01000263,10km to less than 20km,85,253,-168
E01000263,20km to less than 30km,15,26,-11
E01000263,2km to less than 5km,56,101,-45
E01000263,30km to less than 40km,3,5,-2
E01000263,40km to less than 60km,3,4,-1
E01000263,5km to less than 10km,49,98,-49
E01000263,60km and over,4,16,-12
E01000263,Less than 2km,31,45,-14
E01000263,"Works mainly at an offshore installation, in no fixed place, or outside the UK",42,72,-30
E01000263,Works mainly from home,471,160,311
E01000264,10km to less than 20km,144,275,-131
E01000264,20km to less than 30km,14,22,-8
E01000264,2km to less than 5km,83,107,-24
E01000264,30km to less than 40km,2,10,-8
E01000264,40km to less than 60km,1,2,-1
E01000264,5km to less than 10km,127,123,4
E01000264,60km and over,12,10,2
E01000264,Less than 2km,47,64,-17
E01000264,"Works mainly at an offshore installation, in no fixed place, or outside the UK",157,83,74
E01000264,Works mainly from home,391,111,280
E01000265,10km to less than 20km,120,268,-148
E01000265,20km to less than 30km,11,28,-17
E01000265,2km to less than 5km,89,129,-40
E01000265,30km to less than 40km,2,5,-3
E01000265,40km to less than 60km,2,1,1
E01000265,5km to less than 10km,107,163,-56
E01000265,60km and over,5,9,-4
E01000265,Less than 2km,69,106,-37
E01000265,"Works mainly at an offshore installation, in no fixed place, or outside the UK",200,124,76
E01000265,Works mainly from home,314,84,230
E01000266,10km to less than 20km,80,229,-149
E01000266,20km to less than 30km,5,11,-6
E01000266,2km to less than 5km,58,107,-49
E01000266,30km to less than 40km,3,7,-4
E01000266,40km to less than 60km,1,5,-4
E01000266,5km to less than 10km,48,132,-84
E01000266,60km and over,4,6,-2
E01000266,Less than 2km,39,93,-54
E01000266,"Works mainly at an offshore installation, in no fixed place, or outside the UK",61,58,3
E01000266,Works mainly from home,387,125,262
E01000267,10km to less than 20km,115,269,-154
E01000267,20km to less than 30km,16,22,-6
E01000267,2km to less than 5km,66,110,-44
E01000267,30km to less than 40km,7,3,4
E01000267,40km to less than 60km,4,5,-1
E01000267,5km to less than 10km,97,113,-16
E01000267,60km and over,5,4,1
E01000267,Less than 2km,36,95,-59
E01000267,"Works mainly at an offshore installation, in no fixed place, or outside the UK",119,78,41
E01000267,Works mainly from home,369,118,251
E01000268,10km to less than 20km,175,333,-158
E01000268,20km to less than 30km,12,28,-16
E01000268,2km to less than 5km,72,85,-13
E01000268,30km to less than 40km,1,6,-5
E01000268,40km to less than 60km,7,4,3
E01000268,5km to less than 10km,107,140,-33
E01000268,60km and over,8,14,-6
E01000268,Less than 2km,64,73,-9
E01000268,"Works mainly at an offshore installation, in no fixed place, or outside the UK",141,84,57
E01000268,Works mainly from home,413,118,295
E01000269,10km to less than 20km,75,230,-155
E01000269,20km to less than 30km,11,21,-10
E01000269,2km to less than 5km,60,79,-19
E01000269,30km to less than 40km,5,6,-1
E01000269,40km to less than 60km,1,5,-4
E01000269,5km to less than 10km,67,133,-66
E01000269,60km and over,4,6,-2
E01000269,Less than 2km,34,89,-55
E01000269,"Works mainly at an offshore installation, in no fixed place, or outside the UK",94,76,18
E01000269,Works mainly from home,328,85,243
E01000270,10km to less than 20km,101,297,-196
E01000270,20km to less than 30km,15,23,-8
E01000270,2km to less than 5km,63,73,-10
E01000270,30km to less than 40km,6,7,-1
E01000270,40km to less than 60km,1,8,-7
E01000270,5km to less than 10km,78,110,-32
E01000270,60km and over,1,9,-8
E01000270,Less than 2km,36,59,-23
E01000270,"Works mainly at an offshore installation, in no fixed place, or outside the UK",98,69,29
E01000270,Works mainly from home,362,107,255
E01000271,10km to less than 20km,98,255,-157
E01000271,20km to less than 30km,7,12,-5
E01000271,2km to less than 5km,60,79,-19
E01000271,30km to less than 40km,3,4,-1
E01000271,40km to less than 60km,3,8,-5
E01000271,5km to less than 10km,79,107,-28
E01000271,60km and over,4,7,-3
E01000271,Less than 2km,38,53,-15
E01000271,"Works mainly at an offshore installation, in no fixed place, or outside the UK",84,77,7
E01000271,Works mainly from home,389,113,276
E01000272,10km to less than 20km,79,236,-157
E01000272,20km to less than 30km,3,12,-9
E01000272,2km to less than 5km,45,81,-36
E01000272,30km to less than 40km,3,2,1
E01000272,40km to less than 60km,3,4,-1
E01000272,5km to less than 10km,53,84,-31
E01000272,60km and over,2,7,-5
E01000272,Less than 2km,23,51,-28
E01000272,"Works mainly at an offshore installation, in no fixed place, or outside the UK",54,54,0
E01000272,Works mainly from home,373,125,248
E01000273,10km to less than 20km,103,292,-189
E01000273,20km to less than 30km,13,7,6
E01000273,2km to less than 5km,62,83,-21
E01000273,30km to less than 40km,3,4,-1
E01000273,40km to less than 60km,8,8,0
E01000273,5km to less than 10km,87,100,-13
E01000273,60km and over,5,11,-6
E01000273,Less than 2km,43,76,-33
E01000273,"Works mainly at an offshore installation, in no fixed place, or outside the UK",81,63,18
E01000273,Works mainly from home,406,82,324
E01000274,10km to less than 20km,115,256,-141
E01000274,20km to less than 30km,14,22,-8
E01000274,2km to less than 5km,98,143,-45
E01000274,30km to less than 40km,6,5,1
E01000274,40km to less than 60km,7,8,-1
E01000274,5km to less than 10km,102,161,-59
E01000274,60km and over,3,8,-5
E01000274,Less than 2km,67,104,-37
E01000274,"Works mainly at an offshore installation, in no fixed place, or outside the UK",156,92,64
E01000274,Works mainly from home,371,84,287
E01000275,10km to less than 20km,107,310,-203
E01000275,20km to less than 30km,10,26,-16
E01000275,2km to less than 5km,62,102,-40
E01000275,30km to less than 40km,5,4,1
E01000275,40km to less than 60km,1,2,-1
E01000275,5km to less than 10km,89,135,-46
E01000275,60km and over,4,11,-7
E01000275,Less than 2km,38,69,-31
E01000275,"Works mainly at an offshore installation, in no fixed place, or outside the UK",99,58,41
E01000275,Works mainly from home,429,110,319
E01000276,10km to less than 20km,70,281,-211
E01000276,20km to less than 30km,6,12,-6
E01000276,2km to less than 5km,53,77,-24
E01000276,30km to less than 40km,3,9,-6
E01000276,40km to less than 60km,1,2,-1
E01000276,5km to less than 10km,56,98,-42
E01000276,60km and over,2,11,-9
E01000276,Less than 2km,24,52,-28
E01000276,"Works mainly at an offshore installation, in no fixed place, or outside the UK",49,49,0
