lad22cd,lad22nm,category,count_21
E09000020,Kensington and Chelsea,Other ethnic group: Any other ethnic group,7766
E09000021,Kingston upon Thames,"Asian, Asian British or Asian Welsh: Bangladeshi",932
E09000021,Kingston upon Thames,"Asian, Asian British or Asian Welsh: Chinese",4127
E09000021,Kingston upon Thames,"Asian, Asian British or Asian Welsh: Indian",7731
E09000021,Kingston upon Thames,"Asian, Asian British or Asian Welsh: Pakistani",4380
E09000021,Kingston upon Thames,"Asian, Asian British or Asian Welsh: Other Asian",12768
E09000021,Kingston upon Thames,"Black, Black British, Black Welsh, Caribbean or African: African",3105
E09000021,Kingston upon Thames,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1081
E09000021,Kingston upon Thames,"Black, Black British, Black Welsh, Caribbean or African: Other Black",555
E09000021,Kingston upon Thames,Mixed or Multiple ethnic groups: White and Asian,3540
E09000021,Kingston upon Thames,Mixed or Multiple ethnic groups: White and Black African,1090
E09000021,Kingston upon Thames,Mixed or Multiple ethnic groups: White and Black Caribbean,1564
E09000021,Kingston upon Thames,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2802
E09000021,Kingston upon Thames,"White: English, Welsh, Scottish, Northern Irish or British",90288
E09000021,Kingston upon Thames,White: Irish,2633
E09000021,Kingston upon Thames,White: Gypsy or Irish Traveller,61
E09000021,Kingston upon Thames,White: Roma,445
E09000021,Kingston upon Thames,White: Other White,21404
E09000021,Kingston upon Thames,Other ethnic group: Arab,3580
E09000021,Kingston upon Thames,Other ethnic group: Any other ethnic group,5979
E09000022,Lambeth,"Asian, Asian British or Asian Welsh: Bangladeshi",2502
E09000022,Lambeth,"Asian, Asian British or Asian Welsh: Chinese",4986
