ZONEID,ward_name,la_distric,la_gsscode
E00171128,Lower Edmonton,Enfield,E09000010
E00171130,Lower Edmonton,Enfield,E09000010
E00171131,Lower Edmonton,Enfield,E09000010
E00171133,Lower Edmonton,Enfield,E09000010
E00171135,Lower Edmonton,Enfield,E09000010
E00171136,Lower Edmonton,Enfield,E09000010
E00171138,Lower Edmonton,Enfield,E09000010
E00171139,Lower Edmonton,Enfield,E09000010
E00171173,Lower Edmonton,Enfield,E09000010
E00171178,Southgate,Enfield,E09000010
E00171180,Southgate,Enfield,E09000010
E00171481,Southgate,Enfield,E09000010
E00171158,Ponders End,Enfield,E09000010
E00171161,Ponders End,Enfield,E09000010
E00171181,Ponders End,Enfield,E09000010
E00171480,Ponders End,Enfield,E09000010
E00171153,Grange Park,Enfield,E09000010
E00171155,Southbury,Enfield,E09000010
E00171156,Southbury,Enfield,E09000010
E00171152,Town,Enfield,E09000010
E00171159,Brimsdown,Enfield,E09000010
E00171163,Brimsdown,Enfield,E09000010
E00171164,Brimsdown,Enfield,E09000010
E00171149,Enfield Lock,Enfield,E09000010
E00171150,Enfield Lock,Enfield,E09000010
E00171169,Enfield Lock,Enfield,E09000010
E00171170,Enfield Lock,Enfield,E09000010
E00171172,Enfield Lock,Enfield,E09000010
E00171177,Enfield Lock,Enfield,E09000010
E00171183,Enfield Lock,Enfield,E09000010
E00171166,Cockfosters,Enfield,E09000010
E00171167,Cockfosters,Enfield,E09000010
E00165799,Upper Edmonton,Enfield,E09000010
E00171145,Upper Edmonton,Enfield,E09000010
E00171147,Upper Edmonton,Enfield,E09000010
E00171184,Upper Edmonton,Enfield,E09000010
E00176492,Eltham Town & Avery Hill,Greenwich,E09000011
E00176484,Kidbrooke Village & Sutcliffe,Greenwich,E09000011
E00176496,Kidbrooke Park,Greenwich,E09000011
E00176501,Woolwich Arsenal,Greenwich,E09000011
E00176507,Woolwich Arsenal,Greenwich,E09000011
E00176508,Woolwich Arsenal,Greenwich,E09000011
E00176509,Woolwich Arsenal,Greenwich,E09000011
E00176510,Woolwich Arsenal,Greenwich,E09000011
E00176511,Woolwich Arsenal,Greenwich,E09000011
E00176512,Woolwich Arsenal,Greenwich,E09000011
E00176513,Woolwich Arsenal,Greenwich,E09000011
E00176514,Woolwich Arsenal,Greenwich,E09000011
E00176485,Charlton Hornfair,Greenwich,E09000011
E00176486,Charlton Hornfair,Greenwich,E09000011
E00176487,Charlton Hornfair,Greenwich,E09000011
E00176493,Greenwich Park,Greenwich,E09000011
E00176494,Greenwich Park,Greenwich,E09000011
E00176488,Greenwich Creekside,Greenwich,E09000011
E00176489,Greenwich Creekside,Greenwich,E09000011
E00176490,Greenwich Creekside,Greenwich,E09000011
E00176491,Greenwich Creekside,Greenwich,E09000011
E00176495,Greenwich Creekside,Greenwich,E09000011
E00176497,Greenwich Creekside,Greenwich,E09000011
E00176498,Greenwich Creekside,Greenwich,E09000011
E00176499,Greenwich Creekside,Greenwich,E09000011
E00176500,Greenwich Creekside,Greenwich,E09000011
E00176515,Greenwich Creekside,Greenwich,E09000011
E00165792,Plumstead Common,Greenwich,E09000011
E00176505,East Greenwich,Greenwich,E09000011
E00176506,East Greenwich,Greenwich,E09000011
E00176502,Woolwich Dockyard,Greenwich,E09000011
E00176503,Greenwich Peninsula,Greenwich,E09000011
E00176504,Greenwich Peninsula,Greenwich,E09000011
E00176516,Greenwich Peninsula,Greenwich,E09000011
E00176517,Greenwich Peninsula,Greenwich,E09000011
E00176262,Hackney Wick,Hackney,E09000012
E00176268,Hackney Wick,Hackney,E09000012
E00176285,Hackney Wick,Hackney,E09000012
E00176286,Hackney Wick,Hackney,E09000012
E00176314,Hackney Wick,Hackney,E09000012
E00176315,Hackney Wick,Hackney,E09000012
E00176326,Hackney Wick,Hackney,E09000012
E00176334,Hackney Wick,Hackney,E09000012
E00176269,Homerton,Hackney,E09000012
E00176274,Homerton,Hackney,E09000012
E00176316,Homerton,Hackney,E09000012
E00176335,Homerton,Hackney,E09000012
E00176336,Homerton,Hackney,E09000012
E00176300,Hackney Central,Hackney,E09000012
E00176319,Hackney Central,Hackney,E09000012
E00176328,Hackney Central,Hackney,E09000012
E00176222,Victoria,Hackney,E09000012
E00176223,Victoria,Hackney,E09000012
E00176219,Dalston,Hackney,E09000012
E00176220,Dalston,Hackney,E09000012
E00176221,Dalston,Hackney,E09000012
E00176272,Dalston,Hackney,E09000012
E00176280,Dalston,Hackney,E09000012
E00176287,Dalston,Hackney,E09000012
E00176288,Dalston,Hackney,E09000012
E00176289,Dalston,Hackney,E09000012
E00176301,Dalston,Hackney,E09000012
E00176323,Dalston,Hackney,E09000012
E00176324,Dalston,Hackney,E09000012
E00176325,Dalston,Hackney,E09000012
E00176243,Hoxton West,Hackney,E09000012
E00176244,Hoxton West,Hackney,E09000012
E00176245,Hoxton West,Hackney,E09000012
E00176263,Hoxton West,Hackney,E09000012
E00176281,Hoxton West,Hackney,E09000012
E00176282,Hoxton West,Hackney,E09000012
E00176283,Hoxton West,Hackney,E09000012
E00176329,Hoxton West,Hackney,E09000012
E00176290,Brownswood,Hackney,E09000012
E00176291,Brownswood,Hackney,E09000012
E00176226,King's Park,Hackney,E09000012
E00176227,King's Park,Hackney,E09000012
E00176229,King's Park,Hackney,E09000012
E00176230,King's Park,Hackney,E09000012
E00176231,King's Park,Hackney,E09000012
E00176267,King's Park,Hackney,E09000012
E00176225,Springfield,Hackney,E09000012
E00176284,Springfield,Hackney,E09000012
E00176293,Springfield,Hackney,E09000012
E00176296,Springfield,Hackney,E09000012
E00176252,Cazenove,Hackney,E09000012
E00176256,Cazenove,Hackney,E09000012
E00176297,Cazenove,Hackney,E09000012
E00176327,Cazenove,Hackney,E09000012
E00176246,Lea Bridge,Hackney,E09000012
E00176254,Lea Bridge,Hackney,E09000012
E00176273,Lea Bridge,Hackney,E09000012
E00176292,Lea Bridge,Hackney,E09000012
E00176294,Lea Bridge,Hackney,E09000012
E00176295,Lea Bridge,Hackney,E09000012
E00176318,Lea Bridge,Hackney,E09000012
E00176250,Hackney Downs,Hackney,E09000012
E00176270,Hackney Downs,Hackney,E09000012
E00176332,Hackney Downs,Hackney,E09000012
E00176239,Haggerston,Hackney,E09000012
E00176241,Haggerston,Hackney,E09000012
E00176242,Haggerston,Hackney,E09000012
E00176247,Haggerston,Hackney,E09000012
E00176248,Haggerston,Hackney,E09000012
E00176249,Haggerston,Hackney,E09000012
E00176264,Haggerston,Hackney,E09000012
E00176278,Haggerston,Hackney,E09000012
E00176306,Haggerston,Hackney,E09000012
E00176309,Haggerston,Hackney,E09000012
E00176310,Haggerston,Hackney,E09000012
E00176216,London Fields,Hackney,E09000012
E00176217,London Fields,Hackney,E09000012
E00176218,London Fields,Hackney,E09000012
E00176251,London Fields,Hackney,E09000012
E00176259,London Fields,Hackney,E09000012
E00176265,London Fields,Hackney,E09000012
E00176266,London Fields,Hackney,E09000012
E00176279,London Fields,Hackney,E09000012
E00176304,London Fields,Hackney,E09000012
E00176317,London Fields,Hackney,E09000012
E00176331,London Fields,Hackney,E09000012
E00176333,London Fields,Hackney,E09000012
E00176224,De Beauvoir,Hackney,E09000012
E00176235,De Beauvoir,Hackney,E09000012
E00176236,De Beauvoir,Hackney,E09000012
E00176253,De Beauvoir,Hackney,E09000012
E00176257,De Beauvoir,Hackney,E09000012
E00176302,De Beauvoir,Hackney,E09000012
E00176303,De Beauvoir,Hackney,E09000012
E00176320,De Beauvoir,Hackney,E09000012
E00176321,De Beauvoir,Hackney,E09000012
E00176322,De Beauvoir,Hackney,E09000012
E00176330,De Beauvoir,Hackney,E09000012
E00176233,Hoxton East & Shoreditch,Hackney,E09000012
E00176234,Hoxton East & Shoreditch,Hackney,E09000012
E00176237,Hoxton East & Shoreditch,Hackney,E09000012
E00176238,Hoxton East & Shoreditch,Hackney,E09000012
E00176240,Hoxton East & Shoreditch,Hackney,E09000012
E00176255,Hoxton East & Shoreditch,Hackney,E09000012
E00176260,Hoxton East & Shoreditch,Hackney,E09000012
E00176261,Hoxton East & Shoreditch,Hackney,E09000012
E00176275,Hoxton East & Shoreditch,Hackney,E09000012
E00176276,Hoxton East & Shoreditch,Hackney,E09000012
E00176305,Hoxton East & Shoreditch,Hackney,E09000012
E00176307,Hoxton East & Shoreditch,Hackney,E09000012
E00176308,Hoxton East & Shoreditch,Hackney,E09000012
E00176311,Hoxton East & Shoreditch,Hackney,E09000012
E00176312,Hoxton East & Shoreditch,Hackney,E09000012
E00176258,Shacklewell,Hackney,E09000012
E00176271,Shacklewell,Hackney,E09000012
E00176277,Shacklewell,Hackney,E09000012
E00176298,Shacklewell,Hackney,E09000012
E00176299,Shacklewell,Hackney,E09000012
E00176313,Shacklewell,Hackney,E09000012
E00176228,Woodberry Down,Hackney,E09000012
E00176232,Woodberry Down,Hackney,E09000012
E00167291,College Park & Old Oak,Hammersmith and Fulham,E09000013
E00167292,College Park & Old Oak,Hammersmith and Fulham,E09000013
E00167293,College Park & Old Oak,Hammersmith and Fulham,E09000013
E00167294,College Park & Old Oak,Hammersmith and Fulham,E09000013
E00167295,College Park & Old Oak,Hammersmith and Fulham,E09000013
E00167281,Shepherd's Bush Green,Hammersmith and Fulham,E09000013
E00167282,Shepherd's Bush Green,Hammersmith and Fulham,E09000013
E00167283,Shepherd's Bush Green,Hammersmith and Fulham,E09000013
E00167284,Shepherd's Bush Green,Hammersmith and Fulham,E09000013
E00167285,Wendell Park,Hammersmith and Fulham,E09000013
E00167286,Wendell Park,Hammersmith and Fulham,E09000013
E00167287,Wendell Park,Hammersmith and Fulham,E09000013
E00167288,Wendell Park,Hammersmith and Fulham,E09000013
E00167289,Ravenscourt,Hammersmith and Fulham,E09000013
E00167290,Ravenscourt,Hammersmith and Fulham,E09000013
E00167296,Ravenscourt,Hammersmith and Fulham,E09000013
E00167297,Avonmore,Hammersmith and Fulham,E09000013
E00167278,Fulham Town,Hammersmith and Fulham,E09000013
E00167279,Fulham Town,Hammersmith and Fulham,E09000013
E00167280,Fulham Town,Hammersmith and Fulham,E09000013
E00167267,Sands End,Hammersmith and Fulham,E09000013
E00167268,Sands End,Hammersmith and Fulham,E09000013
E00167269,Sands End,Hammersmith and Fulham,E09000013
E00167270,Sands End,Hammersmith and Fulham,E09000013
E00167271,Sands End,Hammersmith and Fulham,E09000013
E00167272,Sands End,Hammersmith and Fulham,E09000013
E00167273,Sands End,Hammersmith and Fulham,E09000013
E00167274,Sands End,Hammersmith and Fulham,E09000013
E00167275,Sands End,Hammersmith and Fulham,E09000013
E00167276,Sands End,Hammersmith and Fulham,E09000013
E00167277,Sands End,Hammersmith and Fulham,E09000013
E00170300,Highgate,Haringey,E09000014
E00170321,Highgate,Haringey,E09000014
E00170297,Crouch End,Haringey,E09000014
E00170299,Crouch End,Haringey,E09000014
E00170320,Crouch End,Haringey,E09000014
E00170317,St Ann's,Haringey,E09000014
E00170318,St Ann's,Haringey,E09000014
E00170305,South Tottenham,Haringey,E09000014
E00170319,South Tottenham,Haringey,E09000014
E00170307,Harringay,Haringey,E09000014
E00170308,Harringay,Haringey,E09000014
E00170298,Hornsey,Haringey,E09000014
E00170312,Hornsey,Haringey,E09000014
E00170313,Hornsey,Haringey,E09000014
E00170314,Hornsey,Haringey,E09000014
E00170315,Hornsey,Haringey,E09000014
E00170316,Hornsey,Haringey,E09000014
E00170322,Hornsey,Haringey,E09000014
E00165800,Bruce Castle,Haringey,E09000014
E00170323,Bruce Castle,Haringey,E09000014
E00170324,Bruce Castle,Haringey,E09000014
E00170302,Bounds Green,Haringey,E09000014
E00170303,Bounds Green,Haringey,E09000014
E00170304,Bounds Green,Haringey,E09000014
E00170306,Fortis Green,Haringey,E09000014
E00170309,Fortis Green,Haringey,E09000014
E00170310,Fortis Green,Haringey,E09000014
E00170311,Fortis Green,Haringey,E09000014
E00170301,Stroud Green,Haringey,E09000014
E00171103,Roxeth,Harrow,E09000015
E00171107,Roxeth,Harrow,E09000015
E00171108,Roxeth,Harrow,E09000015
E00171091,Roxbourne,Harrow,E09000015
E00165801,Rayners Lane,Harrow,E09000015
E00171100,Greenhill,Harrow,E09000015
E00171102,Greenhill,Harrow,E09000015
E00171089,Canons,Harrow,E09000015
E00171110,Centenary,Harrow,E09000015
E00171105,West Harrow,Harrow,E09000015
E00171113,Wealdstone South,Harrow,E09000015
E00171117,Wealdstone South,Harrow,E09000015
E00171093,Stanmore,Harrow,E09000015
E00171094,Stanmore,Harrow,E09000015
E00171096,Stanmore,Harrow,E09000015
E00171097,Stanmore,Harrow,E09000015
E00171099,Stanmore,Harrow,E09000015
E00171111,Stanmore,Harrow,E09000015
E00171114,Stanmore,Harrow,E09000015
E00171116,Stanmore,Harrow,E09000015
E00171119,Stanmore,Harrow,E09000015
E00171127,Stanmore,Harrow,E09000015
E00166792,Havering-atte-Bower,Havering,E09000016
E00166793,Havering-atte-Bower,Havering,E09000016
E00166794,Havering-atte-Bower,Havering,E09000016
E00166774,Hylands & Harrow Lodge,Havering,E09000016
E00166780,Hylands & Harrow Lodge,Havering,E09000016
E00166777,Marshalls & Rise Park,Havering,E09000016
E00166773,Squirrels Heath,Havering,E09000016
E00166775,Squirrels Heath,Havering,E09000016
E00166795,Squirrels Heath,Havering,E09000016
E00166796,Squirrels Heath,Havering,E09000016
E00166776,St Edward's,Havering,E09000016
E00166778,St Edward's,Havering,E09000016
E00166779,St Edward's,Havering,E09000016
E00166781,St Edward's,Havering,E09000016
E00166782,St Edward's,Havering,E09000016
E00166783,St Edward's,Havering,E09000016
E00166785,St Edward's,Havering,E09000016
E00166786,St Edward's,Havering,E09000016
E00166787,St Edward's,Havering,E09000016
E00166788,St Alban's,Havering,E09000016
E00166784,Rush Green & Crowlands,Havering,E09000016
E00166789,Rush Green & Crowlands,Havering,E09000016
E00166790,Rush Green & Crowlands,Havering,E09000016
E00166791,Rush Green & Crowlands,Havering,E09000016
E00176468,West Drayton,Hillingdon,E09000017
E00176469,West Drayton,Hillingdon,E09000017
E00176470,West Drayton,Hillingdon,E09000017
E00176471,West Drayton,Hillingdon,E09000017
E00176472,West Drayton,Hillingdon,E09000017
E00176473,West Drayton,Hillingdon,E09000017
E00176466,Hayes Town,Hillingdon,E09000017
E00176467,Hayes Town,Hillingdon,E09000017
E00176463,Yiewsley,Hillingdon,E09000017
E00176464,Yiewsley,Hillingdon,E09000017
E00176465,Yiewsley,Hillingdon,E09000017
E00176457,Yeading,Hillingdon,E09000017
E00176458,Yeading,Hillingdon,E09000017
E00176456,Colham & Cowley,Hillingdon,E09000017
E00176459,Colham & Cowley,Hillingdon,E09000017
E00176460,Colham & Cowley,Hillingdon,E09000017
E00176461,Colham & Cowley,Hillingdon,E09000017
E00176462,Colham & Cowley,Hillingdon,E09000017
E00176475,Colham & Cowley,Hillingdon,E09000017
E00176455,Uxbridge,Hillingdon,E09000017
E00176476,Uxbridge,Hillingdon,E09000017
E00176477,Uxbridge,Hillingdon,E09000017
E00176481,Uxbridge,Hillingdon,E09000017
E00165802,South Ruislip,Hillingdon,E09000017
E00176478,South Ruislip,Hillingdon,E09000017
E00176479,South Ruislip,Hillingdon,E09000017
E00176480,South Ruislip,Hillingdon,E09000017
E00176474,Eastcote,Hillingdon,E09000017
E00176482,Eastcote,Hillingdon,E09000017
E00176483,Eastcote,Hillingdon,E09000017
E00166027,Syon & Brentford Lock,Hounslow,E09000018
E00166039,Syon & Brentford Lock,Hounslow,E09000018
E00168187,Syon & Brentford Lock,Hounslow,E09000018
E00168188,Syon & Brentford Lock,Hounslow,E09000018
E00168189,Syon & Brentford Lock,Hounslow,E09000018
E00168190,Syon & Brentford Lock,Hounslow,E09000018
E00168191,Syon & Brentford Lock,Hounslow,E09000018
E00168195,Syon & Brentford Lock,Hounslow,E09000018
E00168867,Syon & Brentford Lock,Hounslow,E09000018
E00168869,Syon & Brentford Lock,Hounslow,E09000018
E00168877,Syon & Brentford Lock,Hounslow,E09000018
E00168878,Syon & Brentford Lock,Hounslow,E09000018
E00168880,Syon & Brentford Lock,Hounslow,E09000018
E00168881,Syon & Brentford Lock,Hounslow,E09000018
E00168883,Syon & Brentford Lock,Hounslow,E09000018
E00168872,Hounslow Central,Hounslow,E09000018
E00168875,Hounslow Central,Hounslow,E09000018
E00168886,Hounslow Central,Hounslow,E09000018
E00168859,Hounslow East,Hounslow,E09000018
E00168864,Hounslow East,Hounslow,E09000018
E00168895,Hounslow East,Hounslow,E09000018
E00168196,Isleworth,Hounslow,E09000018
E00168197,Isleworth,Hounslow,E09000018
E00166021,Osterley & Spring Grove,Hounslow,E09000018
E00166026,Osterley & Spring Grove,Hounslow,E09000018
E00168184,Brentford East,Hounslow,E09000018
E00168185,Brentford East,Hounslow,E09000018
E00168186,Brentford East,Hounslow,E09000018
E00168193,Brentford East,Hounslow,E09000018
E00168194,Brentford East,Hounslow,E09000018
E00168856,Brentford East,Hounslow,E09000018
E00168858,Brentford East,Hounslow,E09000018
E00166029,Feltham West,Hounslow,E09000018
E00166031,Feltham West,Hounslow,E09000018
E00166032,Feltham West,Hounslow,E09000018
E00166040,Feltham West,Hounslow,E09000018
E00166042,Feltham West,Hounslow,E09000018
E00166044,Feltham West,Hounslow,E09000018
E00166045,Feltham West,Hounslow,E09000018
E00168180,Feltham West,Hounslow,E09000018
E00168181,Feltham West,Hounslow,E09000018
E00168183,Feltham West,Hounslow,E09000018
E00168866,Feltham West,Hounslow,E09000018
E00168870,Feltham West,Hounslow,E09000018
E00168884,Feltham West,Hounslow,E09000018
E00168887,Feltham West,Hounslow,E09000018
E00168889,Feltham West,Hounslow,E09000018
E00168891,Feltham West,Hounslow,E09000018
E00168892,Feltham West,Hounslow,E09000018
E00168199,Hounslow Heath,Hounslow,E09000018
E00168850,Hounslow Heath,Hounslow,E09000018
E00168852,Hounslow Heath,Hounslow,E09000018
E00168853,Hounslow Heath,Hounslow,E09000018
E00168855,Hounslow Heath,Hounslow,E09000018
E00165798,Chiswick Gunnersbury,Hounslow,E09000018
E00166036,Hounslow West,Hounslow,E09000018
E00166037,Hounslow West,Hounslow,E09000018
E00168861,Hounslow West,Hounslow,E09000018
E00166034,Bedfont,Hounslow,E09000018
E00168182,Bedfont,Hounslow,E09000018
E00168863,Bedfont,Hounslow,E09000018
E00168873,Bedfont,Hounslow,E09000018
E00168894,Bedfont,Hounslow,E09000018
E00166023,Brentford West,Hounslow,E09000018
E00166024,Brentford West,Hounslow,E09000018
E00168192,Brentford West,Hounslow,E09000018
E00168198,Brentford West,Hounslow,E09000018
E00174750,Holloway,Islington,E09000019
E00174756,Holloway,Islington,E09000019
E00174758,Holloway,Islington,E09000019
E00174759,Holloway,Islington,E09000019
E00174794,Holloway,Islington,E09000019
E00174741,Laycock,Islington,E09000019
E00174742,Laycock,Islington,E09000019
E00174744,Laycock,Islington,E09000019
E00174745,Laycock,Islington,E09000019
E00174747,Laycock,Islington,E09000019
E00174749,Laycock,Islington,E09000019
E00174752,Laycock,Islington,E09000019
E00174755,Laycock,Islington,E09000019
E00174795,Laycock,Islington,E09000019
E00174823,Canonbury,Islington,E09000019
E00174829,Canonbury,Islington,E09000019
E00174833,Canonbury,Islington,E09000019
E00174840,Canonbury,Islington,E09000019
E00174842,Canonbury,Islington,E09000019
E00174797,Caledonian,Islington,E09000019
E00174798,Caledonian,Islington,E09000019
E00174800,Caledonian,Islington,E09000019
E00174805,Caledonian,Islington,E09000019
E00174843,Caledonian,Islington,E09000019
E00174836,Barnsbury,Islington,E09000019
E00174847,Barnsbury,Islington,E09000019
E00174753,St Mary's & St James',Islington,E09000019
E00174801,St Mary's & St James',Islington,E09000019
E00174806,St Mary's & St James',Islington,E09000019
E00174812,St Mary's & St James',Islington,E09000019
E00174839,St Mary's & St James',Islington,E09000019
E00174761,St Peter's & Canalside,Islington,E09000019
E00174763,St Peter's & Canalside,Islington,E09000019
