OA21CD,LSOA21CD,MSOA21CD,LAD22CD,LAD22NM,WD22CD,WD22NM,area_of_OA_inside_ward
E00001346,E01000269,E02000028,E09000003,Barnet,E05013628,Barnet Vale,64894.21888
E00001346,E01000269,E02000028,E09000003,Barnet,E05013646,Totteridge & Woodside,45.81898455
E00001506,E01000310,E02000057,E09000003,Barnet,E05013642,Golders Green,109.6534676
E00001506,E01000310,E02000057,E09000003,Barnet,E05013643,Hendon,84138.63212
E00001506,E01000310,E02000057,E09000003,Barnet,E05013649,West Hendon,2398.17968
E00001591,E01000331,E02000081,E09000004,Bexley,E05011222,Crayford,72150.9822
E00001631,E01000333,E02000067,E09000004,Bexley,E05011218,Belvedere,46430.08327
E00001631,E01000333,E02000067,E09000004,Bexley,E05011228,Northumberland Heath,28.04515143
E00001631,E01000333,E02000067,E09000004,Bexley,E05011233,West Heath,28.05736717
E00001659,E01000333,E02000067,E09000004,Bexley,E05011218,Belvedere,65141.93832
E00002438,E01000497,E02000103,E09000005,Brent,E05013500,Dollis Hill,106885.613
E00002438,E01000497,E02000103,E09000005,Brent,E05013634,Cricklewood,0.686589222
E00002806,E01000575,E02000099,E09000005,Brent,E05013502,Kenton,4061.098982
E00002806,E01000575,E02000099,E09000005,Brent,E05013506,Preston,66556.63109
E00003026,E01000626,E02000102,E09000005,Brent,E05013497,Barnhill,218.7114159
E00003026,E01000626,E02000102,E09000005,Brent,E05013510,Stonebridge,130.2335337
E00003026,E01000626,E02000102,E09000005,Brent,E05013513,Welsh Harp,76351.94269
E00003315,E01000681,E02000161,E09000006,Bromley,E05013992,Chelsfield,143.960901
E00003315,E01000681,E02000161,E09000006,Bromley,E05013997,Farnborough & Crofton,63866.39162
E00003363,E01000689,E02000128,E09000006,Bromley,E05013993,Chislehurst,70271.58804
E00003510,E01000722,E02000149,E09000006,Bromley,E05014006,St Mary Cray,77279.70324
E00003510,E01000722,E02000149,E09000006,Bromley,E05014007,St Paul's Cray,217.8412362
E00005142,E01001036,E02000222,E09000008,Croydon,E05011484,South Croydon,58369.13669
E00005372,E01001079,E02000229,E09000008,Croydon,E05011471,New Addington South,41602.65002
E00005547,E01001113,E02000206,E09000008,Croydon,E05011479,Selhurst,1763.315629
E00005547,E01001113,E02000206,E09000008,Croydon,E05011485,South Norwood,44923.61773
E00005553,E01001114,E02000206,E09000008,Croydon,E05011479,Selhurst,79771.52395
E00005620,E01001135,E02000218,E09000008,Croydon,E05011482,Shirley North,129.8272341
E00005620,E01001135,E02000218,E09000008,Croydon,E05011483,Shirley South,78604.23756
E00005620,E01001135,E02000218,E09000008,Croydon,E05013999,Kelsey & Eden Park,0.325685876
E00006651,E01001334,E02000266,E09000009,Ealing,E05013533,Norwood Green,43815.89246
E00007282,E01001459,E02000300,E09000010,Enfield,E05013682,Haselbury,40716.62452
E00007462,E01001505,E02000288,E09000010,Enfield,E05013674,Brimsdown,18709.51583
E00007462,E01001505,E02000288,E09000010,Enfield,E05013677,Carterhatch,31015.95802
E00007462,E01001505,E02000288,E09000010,Enfield,E05013689,Ponders End,1167.077018
E00007649,E01001536,E02000284,E09000010,Enfield,E05013693,Town,83335.80903
E00008167,E01001641,E02006931,E09000011,Greenwich,E05014081,Greenwich Park,34105.17939
E00008327,E01032567,E02006786,E09000011,Greenwich,E05011224,East Wickham,1209.00224
E00008327,E01032567,E02006786,E09000011,Greenwich,E05014088,Plumstead Common,55318.24074
E00008469,E01001704,E02000323,E09000011,Greenwich,E05014088,Plumstead Common,32785.09186
E00008469,E01001704,E02000323,E09000011,Greenwich,E05014089,Shooters Hill,1414.170695
E00008469,E01001704,E02000323,E09000011,Greenwich,E05014093,Woolwich Common,18.31913806
E00009645,E01001930,E02000379,E09000013,Hammersmith and Fulham,E05013737,Coningham,82.54351176
E00009645,E01001930,E02000379,E09000013,Hammersmith and Fulham,E05013746,Ravenscourt,30109.44118
E00009645,E01001930,E02000379,E09000013,Hammersmith and Fulham,E05013750,Wendell Park,31595.96797
E00010227,E01002038,E02006794,E09000014,Haringey,E05013587,Bruce Castle,41738.98991
E00010227,E01002038,E02006794,E09000014,Haringey,E05013596,Northumberland Park,6318.316101
E00010700,E01002132,E02000461,E09000015,Harrow,E05013547,Harrow on the Hill,52844.15919
E00010795,E01002158,E02000451,E09000015,Harrow,E05013554,North Harrow,17427.72863
E00010795,E01002158,E02000451,E09000015,Harrow,E05013555,Pinner,69059.70109
E00012746,E01002567,E02000531,E09000018,Hounslow,E05013608,Brentford West,45196.14352
E00012746,E01002567,E02000531,E09000018,Hounslow,E05013627,Syon & Brentford Lock,2.84855691
E00015417,E01003055,E02000633,E09000022,Lambeth,E05014095,Brixton Acre Lane,31710.76784
E00015417,E01003055,E02000633,E09000022,Lambeth,E05014096,Brixton North,6346.076533
E00015417,E01003055,E02000633,E09000022,Lambeth,E05014098,Brixton Windrush,96.33418205
E00016654,E01003291,E02007009,E09000023,Lewisham,E05013725,Ladywell,108759.9289
E00016654,E01003291,E02007009,E09000023,Lewisham,E05013730,Rushey Green,270.4749458
E00020677,E01004105,E02000861,E09000029,Sutton,E05013756,Carshalton Central,468.7139545
E00020677,E01004105,E02000861,E09000029,Sutton,E05013757,Carshalton South & Clockhouse,79113.99385
E00020677,E01004105,E02000861,E09000029,Sutton,E05013767,Sutton South,42.48570792
E00020927,E01004151,E02000860,E09000029,Sutton,E05013756,Carshalton Central,55.05517383
E00020927,E01004151,E02000860,E09000029,Sutton,E05013767,Sutton South,53370.36127
E00022085,E01004391,E02000908,E09000031,Waltham Forest,E05013899,St James,115930.628
E00022208,E01004416,E02000898,E09000031,Waltham Forest,E05013894,Larkswood,111535.4616
E00022074,E01004386,E02000897,E09000031,Waltham Forest,E05013890,Hatch Lane & Highams Park North,62261.92208
E00022021,E01004382,E02000902,E09000031,Waltham Forest,E05013889,Hale End & Highams Park South,40412.96643
E00022021,E01004382,E02000902,E09000031,Waltham Forest,E05013894,Larkswood,74.96454917
E00021919,E01004359,E02000896,E09000031,Waltham Forest,E05013885,Chingford Green,2517.577949
E00021919,E01004359,E02000896,E09000031,Waltham Forest,E05013886,Endlebury,47406.975
E00021919,E01004359,E02000896,E09000031,Waltham Forest,E05013890,Hatch Lane & Highams Park North,233.0600436
E00021690,E01004310,E02000878,E09000030,Tower Hamlets,E05009308,Portsoken,10.8371248
E00021690,E01004310,E02000878,E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,39057.95077
E00021690,E01004310,E02000878,E09000030,Tower Hamlets,E05009336,Whitechapel,313.8204461
E00021408,E01004255,E02000886,E09000030,Tower Hamlets,E05009323,Canary Wharf,4.882883821
E00021408,E01004255,E02000886,E09000030,Tower Hamlets,E05009326,Limehouse,37532.30725
E00021408,E01004255,E02000886,E09000030,Tower Hamlets,E05009328,Poplar,6917.701587
E00020941,E01004158,E02000857,E09000029,Sutton,E05013755,Belmont,31318.62204
E00020941,E01004158,E02000857,E09000029,Sutton,E05013768,Sutton West & East Cheam,25663.27681
E00020860,E01004144,E02000846,E09000029,Sutton,E05013766,Sutton North,69625.67465
E00019875,E01003951,E02000839,E09000028,Southwark,E05011101,Dulwich Wood,46550.5193
E00019586,E01003893,E02000792,E09000027,Richmond upon Thames,E05013789,Twickenham Riverside,44810.7382
E00019543,E01003884,E02000799,E09000027,Richmond upon Thames,E05013787,South Twickenham,63385.68565
E00019227,E01003827,E02000806,E09000027,Richmond upon Thames,E05013778,Hampton,41537.70305
E00018969,E01003778,E02000764,E09000026,Redbridge,E05011255,Wanstead Village,36336.00102
E00018969,E01003778,E02000764,E09000026,Redbridge,E05013887,Forest,5.64700264
E00018865,E01003756,E02000773,E09000026,Redbridge,E05011250,Newbury,48741.95623
E00018646,E01003705,E02000760,E09000026,Redbridge,E05011242,Fairlop,85.96791664
E00018646,E01003705,E02000760,E09000026,Redbridge,E05011243,Fullwell,82815.62115
E00017361,E01003434,E02000705,E09000024,Merton,E05013821,Pollards Hill,67513.51977
E00015865,E01003141,E02000651,E09000022,Lambeth,E05011473,Norbury Park,473.8434259
E00015865,E01003141,E02000651,E09000022,Lambeth,E05014112,Streatham Common & Vale,50332.33417
E00013035,E01002620,E02000529,E09000018,Hounslow,E05013617,Heston Central,33527.45343
E00013035,E01002620,E02000529,E09000018,Hounslow,E05013619,Heston West,140.389097
E00012898,E01002590,E02000547,E09000018,Hounslow,E05013613,Feltham North,90149.28919
E00012898,E01002590,E02000547,E09000018,Hounslow,E05013614,Feltham West,91.78438602
E00012682,E01002551,E02000518,E09000017,Hillingdon,E05013566,Colham & Cowley,47433.28395
E00012682,E01002551,E02000518,E09000017,Hillingdon,E05013584,Yiewsley,167.5120926
E00012671,E01002541,E02000516,E09000017,Hillingdon,E05013583,Yeading,59679.34478
E00012666,E01002543,E02000513,E09000017,Hillingdon,E05013583,Yeading,58179.20803
E00012546,E01002521,E02000509,E09000017,Hillingdon,E05013580,Uxbridge,64340.98401
E00012417,E01002491,E02000525,E09000017,Hillingdon,E05013576,Pinkwell,44584.11448
E00012254,E01002460,E02000504,E09000017,Hillingdon,E05013573,Ickenham & South Harefield,51828.49024
E00012186,E01002448,E02000525,E09000017,Hillingdon,E05013570,Heathrow Villages,107161.4759
E00011825,E01002372,E02000490,E09000016,Havering,E05013984,South Hornchurch,52626.17124
E00011736,E01002353,E02000476,E09000016,Havering,E05013977,Marshalls & Rise Park,77394.872
E00011736,E01002353,E02000476,E09000016,Havering,E05013983,St Edward's,4107.81791
E00011568,E01002315,E02000469,E09000016,Havering,E05013975,Heaton,67495.52365
E00011412,E01002288,E02000488,E09000016,Havering,E05013969,Elm Park,34.52745147
E00011412,E01002288,E02000488,E09000016,Havering,E05013972,Hacton,49591.7019
E00010934,E01002186,E02000441,E09000015,Harrow,E05013555,Pinner,46198.6648
E00010725,E01002137,E02000461,E09000015,Harrow,E05013547,Harrow on the Hill,64040.55934
E00010725,E01002137,E02000461,E09000015,Harrow,E05013563,West Harrow,5.469967749
E00010651,E01002119,E02000439,E09000015,Harrow,E05013545,Edgware,41811.64525
E00010651,E01002119,E02000439,E09000015,Harrow,E05013630,Burnt Oak,0.119321471
E00010644,E01002125,E02000442,E09000015,Harrow,E05013508,Queensbury,6.598408313
E00010644,E01002125,E02000442,E09000015,Harrow,E05013545,Edgware,50028.63353
E00010594,E01002110,E02000440,E09000015,Harrow,E05013542,Belmont,141.5966915
E00010594,E01002110,E02000440,E09000015,Harrow,E05013543,Canons,170.9392843
E00010594,E01002110,E02000440,E09000015,Harrow,E05013544,Centenary,92319.77075
E00010584,E01002106,E02000440,E09000015,Harrow,E05013542,Belmont,60982.30456
E00010584,E01002106,E02000440,E09000015,Harrow,E05013561,Wealdstone North,42.06727751
E00010584,E01002106,E02000440,E09000015,Harrow,E05013562,Wealdstone South,16.0176722
E00003961,E01000812,E02000154,E09000006,Bromley,E05014003,Petts Wood & Knoll,105200.069
E00003829,E01000784,E02000128,E09000006,Bromley,E05013993,Chislehurst,4.745774035
E00003829,E01000784,E02000128,E09000006,Bromley,E05014000,Mottingham,48972.56428
E00003829,E01000784,E02000128,E09000006,Bromley,E05014086,"Mottingham, Coldharbour & New Eltham",808.0571534
E00003827,E01000782,E02000127,E09000006,Bromley,E05013723,Grove Park,883.5113297
E00003827,E01000782,E02000127,E09000006,Bromley,E05014000,Mottingham,110478.4959
E00176480,E01002495,E02000503,E09000017,Hillingdon,E05013579,South Ruislip,103114.3312
E00182093,E01034229,E02006999,E09000025,Newham,E05013923,Royal Victoria,60264.1622
E00182097,E01001623,E02000337,E09000011,Greenwich,E05014077,Eltham Page,62640.56757
E00182097,E01001623,E02000337,E09000011,Greenwich,E05014083,Kidbrooke Park,15.82466001
E00182097,E01001623,E02000337,E09000011,Greenwich,E05014084,Kidbrooke Village & Sutcliffe,1838.726952
E00184480,E01002130,E02000452,E09000015,Harrow,E05013546,Greenhill,45819.78222
E00184480,E01002130,E02000452,E09000015,Harrow,E05013553,Marlborough,9089.83746
E00166110,E01000684,E02000161,E09000006,Bromley,E05013992,Chelsfield,69982.29868
E00166110,E01000684,E02000161,E09000006,Bromley,E05014001,Orpington,174.6331666
E00174887,E01033571,E02000787,E09000027,Richmond upon Thames,E05013782,Kew,77644.14031
E00179151,E01034030,E02006969,E09000009,Ealing,E05013520,Ealing Broadway,52149.2695
E00184375,E01003405,E02000706,E09000024,Merton,E05013813,Cricket Green,297.5091418
E00184375,E01003405,E02000706,E09000024,Merton,E05013814,Figge's Marsh,30.2529788
E00184375,E01003405,E02000706,E09000024,Merton,E05013817,Lavender Fields,77035.76698
E00000987,E01000204,E02000048,E09000003,Barnet,E05013639,Finchley Church End,95121.43832
E00000987,E01000204,E02000048,E09000003,Barnet,E05013645,Mill Hill,0.979414451
E00001173,E01000236,E02000057,E09000003,Barnet,E05013642,Golders Green,16.99543007
E00001173,E01000236,E02000057,E09000003,Barnet,E05013643,Hendon,81204.46457
E00001601,E01000325,E02000078,E09000004,Bexley,E05011217,Barnehurst,67842.38273
E00002465,E01000512,E02000110,E09000005,Brent,E05013500,Dollis Hill,20623.46552
E00002465,E01000512,E02000110,E09000005,Brent,E05013517,Willesden Green,12769.47687
E00003296,E01000684,E02000161,E09000006,Bromley,E05013992,Chelsfield,81204.16483
E00003451,E01000715,E02000138,E09000006,Bromley,E05013987,Beckenham Town & Copers Cope,77966.56652
E00006392,E01001280,E02000248,E09000009,Ealing,E05013524,Hanger Hill,80075.53627
E00006926,E01001392,E02000308,E09000010,Enfield,E05013686,New Southgate,34274.71499
E00006930,E01001393,E02000312,E09000010,Enfield,E05013686,New Southgate,37846.20882
E00007004,E01001411,E02000280,E09000010,Enfield,E05013695,Whitewebbs,30488.90453
E00007014,E01001414,E02000280,E09000010,Enfield,E05013695,Whitewebbs,49699.96736
E00007608,E01001533,E02000304,E09000010,Enfield,E05013672,Arnos Grove,83493.40521
E00007612,E01001533,E02000304,E09000010,Enfield,E05013672,Arnos Grove,88648.39953
E00007784,E01001566,E02000305,E09000010,Enfield,E05013672,Arnos Grove,0.90468374
E00007784,E01001566,E02000305,E09000010,Enfield,E05013688,Palmers Green,34870.35802
E00007784,E01001566,E02000305,E09000010,Enfield,E05013692,Southgate,0.58789893
E00007879,E01001580,E02000333,E09000011,Greenwich,E05014073,Blackheath Westcombe,89516.05493
E00007879,E01001580,E02000333,E09000011,Greenwich,E05014081,Greenwich Park,70.38167489
E00007938,E01001597,E02000343,E09000011,Greenwich,E05014000,Mottingham,689.7619128
E00007938,E01001597,E02000343,E09000011,Greenwich,E05014086,"Mottingham, Coldharbour & New Eltham",49782.68656
E00008043,E01001617,E02000340,E09000011,Greenwich,E05014079,Eltham Town & Avery Hill,59210.85816
E00010602,E01002113,E02000434,E09000015,Harrow,E05013543,Canons,66974.30496
E00010602,E01002113,E02000434,E09000015,Harrow,E05013637,Edgware,1.074811628
E00012036,E01002411,E02000515,E09000017,Hillingdon,E05013566,Colham & Cowley,67992.14449
E00012036,E01002411,E02000515,E09000017,Hillingdon,E05013584,Yiewsley,394.9256738
E00014985,E01002979,E02000612,E09000021,Kingston upon Thames,E05013942,Old Malden,115527.3526
E00015875,E01003147,E02000651,E09000022,Lambeth,E05014112,Streatham Common & Vale,39900.25795
E00017460,E01003450,E02000712,E09000024,Merton,E05013762,St Helier West,1.856209971
E00017460,E01003450,E02000712,E09000024,Merton,E05013824,St Helier,37216.4706
E00018195,E01003601,E02000741,E09000025,Newham,E05013919,Plaistow South,42078.8636
E00018342,E01003640,E02000763,E09000026,Redbridge,E05011234,Aldborough,49098.44533
E00019137,E01003805,E02000795,E09000027,Richmond upon Thames,E05013775,East Sheen,61550.59368
E00019254,E01003833,E02000803,E09000027,Richmond upon Thames,E05013779,Hampton North,67720.05078
E00020229,E01004017,E02000835,E09000028,Southwark,E05011099,Dulwich Hill,29900.47312
E00020229,E01004017,E02000835,E09000028,Southwark,E05011111,Peckham Rye,57031.39163
E00020229,E01004017,E02000835,E09000028,Southwark,E05013722,Forest Hill,19.22236141
E00021444,E01035670,E02000873,E09000030,Tower Hamlets,E05009317,Bethnal Green,44347.02661
E00021444,E01035670,E02000873,E09000030,Tower Hamlets,E05009329,St Dunstan's,0.52063999
E00021629,E01004297,E02000890,E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,67463.67313
E00021629,E01004297,E02000890,E09000030,Tower Hamlets,E05011112,Rotherhithe,236.1846442
E00021629,E01004297,E02000890,E09000030,Tower Hamlets,E05011117,Surrey Docks,313.4407101
E00022392,E01004453,E02000900,E09000031,Waltham Forest,E05013901,Valley,50093.6329
E00023375,E01004639,E02000933,E09000032,Wandsworth,E05014030,West Putney,58575.23896
E00023927,E01004733,E02000979,E09000033,Westminster,E05013806,St James's,27045.29628
E00023927,E01004733,E02000979,E09000033,Westminster,E05013807,Vincent Square,5990.453853
E00024054,E01004750,E02000982,E09000033,Westminster,E05013802,Pimlico North,52799.81117
E00024054,E01004750,E02000982,E09000033,Westminster,E05013806,St James's,68.98477074
E00024054,E01004750,E02000982,E09000033,Westminster,E05013807,Vincent Square,757.019931
E00023817,E01004716,E02000970,E09000033,Westminster,E05013668,Regent's Park,0.21013086
E00023817,E01004716,E02000970,E09000033,Westminster,E05013801,Marylebone,4242.789579
E00023817,E01004716,E02000970,E09000033,Westminster,E05013805,Regent's Park,15159.88972
E00023817,E01004716,E02000970,E09000033,Westminster,E05013808,West End,34395.94167
E00023325,E01004636,E02000950,E09000032,Wandsworth,E05014029,West Hill,60456.38628
E00022659,E01004502,E02000942,E09000032,Wandsworth,E05014011,East Putney,48275.35902
E00022052,E01004390,E02000897,E09000031,Waltham Forest,E05013890,Hatch Lane & Highams Park North,35043.21065
E00020955,E01004161,E02000853,E09000029,Sutton,E05013768,Sutton West & East Cheam,118209.1603
E00020651,E01004098,E02000854,E09000029,Sutton,E05013756,Carshalton Central,55459.74403
E00019661,E01003907,E02000793,E09000027,Richmond upon Thames,E05013791,Whitton,67974.63822
E00019451,E01003872,E02000790,E09000027,Richmond upon Thames,E05013784,North Richmond,15.90398233
E00019451,E01003872,E02000790,E09000027,Richmond upon Thames,E05013785,St Margarets & North Twickenham,75429.61258
E00019451,E01003872,E02000790,E09000027,Richmond upon Thames,E05013786,South Richmond,102.1219544
E00019451,E01003872,E02000790,E09000027,Richmond upon Thames,E05013789,Twickenham Riverside,0.508154548
E00019349,E01003846,E02000785,E09000027,Richmond upon Thames,E05013782,Kew,57318.9503
E00019077,E01003803,E02000784,E09000027,Richmond upon Thames,E05013774,Barnes,52186.72035
E00018626,E01003700,E02000756,E09000026,Redbridge,E05011242,Fairlop,77563.47374
E00018525,E01003681,E02006925,E09000026,Redbridge,E05011239,Clayhall,54198.71478
E00018230,E01003619,E02000725,E09000025,Newham,E05013924,Stratford,69090.89962
