gss_code_ward,ward_name,la_gss_code,la_name,category,count_21,count_11,change
E05011103,Goose Green,E09000028,Southwark,Part-time: 15 hours or less worked,627,463,164
E05011103,Goose Green,E09000028,Southwark,Part-time: 16 to 30 hours worked,1092,1040,52
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,Full-time: 31 to 48 hours worked,5126,4262,864
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,Full-time: 49 or more hours worked,2144,2173,-29
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,Part-time: 15 hours or less worked,673,452,221
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,Part-time: 16 to 30 hours worked,1008,767,241
E05011105,Newington,E09000028,Southwark,Full-time: 31 to 48 hours worked,4274,3883,391
E05011105,Newington,E09000028,Southwark,Full-time: 49 or more hours worked,821,891,-70
E05011105,Newington,E09000028,Southwark,Part-time: 15 hours or less worked,714,537,177
E05011105,Newington,E09000028,Southwark,Part-time: 16 to 30 hours worked,1146,1194,-48
E05011106,North Bermondsey,E09000028,Southwark,Full-time: 31 to 48 hours worked,5367,4772,595
E05011106,North Bermondsey,E09000028,Southwark,Full-time: 49 or more hours worked,1928,2504,-576
E05011106,North Bermondsey,E09000028,Southwark,Part-time: 15 hours or less worked,737,435,302
E05011106,North Bermondsey,E09000028,Southwark,Part-time: 16 to 30 hours worked,1121,914,207
E05011107,North Walworth,E09000028,Southwark,Full-time: 31 to 48 hours worked,5068,3084,1984
E05011107,North Walworth,E09000028,Southwark,Full-time: 49 or more hours worked,1344,718,626
E05011107,North Walworth,E09000028,Southwark,Part-time: 15 hours or less worked,824,501,323
