lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000002,Barking and Dagenham,E05014062,Goresbrook,Other ethnic group: Any other ethnic group,282,67,215
E09000002,Barking and Dagenham,E05014062,Goresbrook,Other ethnic group: Arab,45,44,1
E09000002,Barking and Dagenham,E05014062,Goresbrook,"White: English, Welsh, Scottish, Northern Irish or British",5659,7201,-1542
E09000002,Barking and Dagenham,E05014062,Goresbrook,White: Gypsy or Irish Traveller,19,7,12
E09000002,Barking and Dagenham,E05014062,Goresbrook,White: Irish,71,121,-50
E09000002,Barking and Dagenham,E05014062,Goresbrook,White: Other White,1987,974,1013
E09000002,Barking and Dagenham,E05014063,Heath,"Asian, Asian British or Asian Welsh: Bangladeshi",534,153,381
E09000002,Barking and Dagenham,E05014063,Heath,"Asian, Asian British or Asian Welsh: Chinese",61,45,16
E09000002,Barking and Dagenham,E05014063,Heath,"Asian, Asian British or Asian Welsh: Indian",262,72,190
E09000002,Barking and Dagenham,E05014063,Heath,"Asian, Asian British or Asian Welsh: Other Asian",211,172,39
E09000002,Barking and Dagenham,E05014063,Heath,"Asian, Asian British or Asian Welsh: Pakistani",362,82,280
E09000002,Barking and Dagenham,E05014063,Heath,"Black, Black British, Black Welsh, Caribbean or African: African",1899,1552,347
E09000002,Barking and Dagenham,E05014063,Heath,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",250,170,80
E09000002,Barking and Dagenham,E05014063,Heath,"Black, Black British, Black Welsh, Caribbean or African: Other Black",259,144,115
E09000002,Barking and Dagenham,E05014063,Heath,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,93,55,38
E09000002,Barking and Dagenham,E05014063,Heath,Mixed or Multiple ethnic groups: White and Asian,71,31,40
E09000002,Barking and Dagenham,E05014063,Heath,Mixed or Multiple ethnic groups: White and Black African,106,69,37
E09000002,Barking and Dagenham,E05014063,Heath,Mixed or Multiple ethnic groups: White and Black Caribbean,104,123,-19
E09000002,Barking and Dagenham,E05014063,Heath,Other ethnic group: Any other ethnic group,288,16,272
